Correct	FSMtype	States	Inputs	Outputs	Resets	OQs	EQs	symbols	Exploration	EE	BBresets	BBsymbols	seconds	Algorithm	CEprocessing	AlgId	Teacher	BB	fileName
1	3	80	5	5	2982	2982	6	16621	2471	0.148667	0	0	0.019575	L*	addAllPrefixesToS	0	TeacherDFSM		Moore_R80_5.fsm
1	3	80	5	5	2009	2009	5	9766	1684	0.172435	0	0	0.009135	L*	addAllSuffixesAfterLastStateToE	1	TeacherDFSM		Moore_R80_5.fsm
1	3	80	5	5	2009	2009	5	9766	1684	0.172435	0	0	0.009095	L*	addSuffix1by1ToE	2	TeacherDFSM		Moore_R80_5.fsm
1	3	80	5	5	2013	2013	5	9774	1684	0.172294	0	0	0.009249	L*	addSuffixAfterLastStateToE	3	TeacherDFSM		Moore_R80_5.fsm
1	3	80	5	5	2016	2016	5	9784	1684	0.172118	0	0	0.009222	L*	addSuffixToE_binarySearch	4	TeacherDFSM		Moore_R80_5.fsm
1	3	80	5	5	3795	3795	1	17369	2005	0.115436	0	0	0.004956	OP	AllGlobally	5	TeacherDFSM		Moore_R80_5.fsm
1	3	80	5	5	3795	3795	1	17369	2005	0.115436	0	0	0.004881	OP	OneGlobally	6	TeacherDFSM		Moore_R80_5.fsm
1	3	80	5	5	3763	3763	1	17282	2005	0.116017	0	0	0.004743	OP	OneLocally	7	TeacherDFSM		Moore_R80_5.fsm
1	3	80	5	5	2073	2073	49	8672	1228	0.141605	0	0	0.005460	DT		8	TeacherDFSM		Moore_R80_5.fsm
1	3	80	5	5	1570	1570	48	7120	1228	0.172472	0	0	0.006025	TTT		9	TeacherDFSM		Moore_R80_5.fsm
1	3	80	5	5	2006	2006	1	9605	2005	0.208745	0	0	0.004982	Quotient		10	TeacherDFSM		Moore_R80_5.fsm
1	3	80	5	5	2080	2080	5	10346	1747	0.168858	0	0	0.011573	L*	addAllPrefixesToS	0	TeacherDFSM		Moore_R80_5_QrfVf.fsm
1	3	80	5	5	2411	2411	6	11511	2005	0.174181	0	0	0.012470	L*	addAllSuffixesAfterLastStateToE	1	TeacherDFSM		Moore_R80_5_QrfVf.fsm
1	3	80	5	5	2411	2411	6	11511	2005	0.174181	0	0	0.013161	L*	addSuffix1by1ToE	2	TeacherDFSM		Moore_R80_5_QrfVf.fsm
1	3	80	5	5	2416	2416	6	11524	2005	0.173985	0	0	0.012696	L*	addSuffixAfterLastStateToE	3	TeacherDFSM		Moore_R80_5_QrfVf.fsm
1	3	80	5	5	2419	2419	6	11535	2005	0.173819	0	0	0.012808	L*	addSuffixToE_binarySearch	4	TeacherDFSM		Moore_R80_5_QrfVf.fsm
1	3	80	5	5	5720	5720	2	29998	4894	0.163144	0	0	0.009791	OP	AllGlobally	5	TeacherDFSM		Moore_R80_5_QrfVf.fsm
1	3	80	5	5	4118	4118	2	18874	2326	0.123238	0	0	0.005445	OP	OneGlobally	6	TeacherDFSM		Moore_R80_5_QrfVf.fsm
1	3	80	5	5	3683	3683	2	16517	2009	0.121632	0	0	0.004580	OP	OneLocally	7	TeacherDFSM		Moore_R80_5_QrfVf.fsm
