Correct	FSMtype	States	Inputs	Outputs	Resets	OQs	EQs	symbols	Exploration	EE	BBresets	BBsymbols	seconds	Algorithm	CEprocessing	AlgId	Teacher	BB	fileName
1	4	10	5	2	336	336	4	1516	370	0.244063	0	0	0.000682	L*	addAllPrefixesToS	0	TeacherDFSM		DFA_R10_5.fsm
1	4	10	5	2	311	311	6	1100	255	0.231818	0	0	0.000437	L*	addAllSuffixesAfterLastStateToE	1	TeacherDFSM		DFA_R10_5.fsm
1	4	10	5	2	311	311	6	1100	255	0.231818	0	0	0.000436	L*	addSuffix1by1ToE	2	TeacherDFSM		DFA_R10_5.fsm
1	4	10	5	2	316	316	6	1110	255	0.229730	0	0	0.000444	L*	addSuffixAfterLastStateToE	3	TeacherDFSM		DFA_R10_5.fsm
1	4	10	5	2	319	319	6	1120	255	0.227679	0	0	0.000454	L*	addSuffixToE_binarySearch	4	TeacherDFSM		DFA_R10_5.fsm
1	4	10	5	2	668	668	2	2662	501	0.188204	0	0	0.000868	OP	AllGlobally	5	TeacherDFSM		DFA_R10_5.fsm
1	4	10	5	2	517	517	2	1853	296	0.159741	0	0	0.000540	OP	OneGlobally	6	TeacherDFSM		DFA_R10_5.fsm
1	4	10	5	2	486	486	3	1712	270	0.157710	0	0	0.000496	OP	OneLocally	7	TeacherDFSM		DFA_R10_5.fsm
1	4	10	5	2	244	244	9	775	159	0.205161	0	0	0.000302	DT		8	TeacherDFSM		DFA_R10_5.fsm
1	4	10	5	2	193	193	9	644	159	0.246894	0	0	0.000326	TTT		9	TeacherDFSM		DFA_R10_5.fsm
1	4	10	5	2	289	289	2	1065	296	0.277934	0	0	0.000591	Quotient		10	TeacherDFSM		DFA_R10_5.fsm
1	4	10	5	2	456	456	6	2066	563	0.272507	0	0	0.001015	L*	addAllPrefixesToS	0	TeacherDFSM		DFA_R10_5_xIvBb.fsm
1	4	10	5	2	311	311	6	1039	255	0.245428	0	0	0.000477	L*	addAllSuffixesAfterLastStateToE	1	TeacherDFSM		DFA_R10_5_xIvBb.fsm
1	4	10	5	2	311	311	6	1039	255	0.245428	0	0	0.000472	L*	addSuffix1by1ToE	2	TeacherDFSM		DFA_R10_5_xIvBb.fsm
1	4	10	5	2	316	316	6	1049	255	0.243089	0	0	0.000463	L*	addSuffixAfterLastStateToE	3	TeacherDFSM		DFA_R10_5_xIvBb.fsm
1	4	10	5	2	318	318	6	1056	255	0.241477	0	0	0.000469	L*	addSuffixToE_binarySearch	4	TeacherDFSM		DFA_R10_5_xIvBb.fsm
1	4	10	5	2	663	663	2	2510	501	0.199602	0	0	0.000795	OP	AllGlobally	5	TeacherDFSM		DFA_R10_5_xIvBb.fsm
1	4	10	5	2	512	512	2	1732	296	0.170901	0	0	0.000532	OP	OneGlobally	6	TeacherDFSM		DFA_R10_5_xIvBb.fsm
1	4	10	5	2	475	475	2	1574	268	0.170267	0	0	0.000470	OP	OneLocally	7	TeacherDFSM		DFA_R10_5_xIvBb.fsm
1	4	10	5	2	233	233	9	692	166	0.239884	0	0	0.000269	DT		8	TeacherDFSM		DFA_R10_5_xIvBb.fsm
1	4	10	5	2	192	192	9	596	166	0.278523	0	0	0.000280	TTT		9	TeacherDFSM		DFA_R10_5_xIvBb.fsm
1	4	10	5	2	292	292	2	1023	296	0.289345	0	0	0.000571	Quotient		10	TeacherDFSM		DFA_R10_5_xIvBb.fsm
1	4	10	5	2	305	305	4	1216	256	0.210526	0	0	0.000549	L*	addAllPrefixesToS	0	TeacherDFSM		DFA_R10_5_qCmwt.fsm
1	4	10	5	2	259	259	5	839	214	0.255066	0	0	0.000359	L*	addAllSuffixesAfterLastStateToE	1	TeacherDFSM		DFA_R10_5_qCmwt.fsm
1	4	10	5	2	259	259	5	839	214	0.255066	0	0	0.000359	L*	addSuffix1by1ToE	2	TeacherDFSM		DFA_R10_5_qCmwt.fsm
1	4	10	5	2	263	263	5	847	214	0.252656	0	0	0.000366	L*	addSuffixAfterLastStateToE	3	TeacherDFSM		DFA_R10_5_qCmwt.fsm
1	4	10	5	2	265	265	5	853	214	0.250879	0	0	0.000360	L*	addSuffixToE_binarySearch	4	TeacherDFSM		DFA_R10_5_qCmwt.fsm
1	4	10	5	2	467	467	1	1523	255	0.167433	0	0	0.000428	OP	AllGlobally	5	TeacherDFSM		DFA_R10_5_qCmwt.fsm
1	4	10	5	2	467	467	1	1523	255	0.167433	0	0	0.000421	OP	OneGlobally	6	TeacherDFSM		DFA_R10_5_qCmwt.fsm
1	4	10	5	2	466	466	1	1522	255	0.167543	0	0	0.000416	OP	OneLocally	7	TeacherDFSM		DFA_R10_5_qCmwt.fsm
1	4	10	5	2	232	232	9	690	148	0.214493	0	0	0.000262	DT		8	TeacherDFSM		DFA_R10_5_qCmwt.fsm
1	4	10	5	2	188	188	9	581	148	0.254733	0	0	0.000262	TTT		9	TeacherDFSM		DFA_R10_5_qCmwt.fsm
1	4	10	5	2	256	256	1	880	255	0.289773	0	0	0.000424	Quotient		10	TeacherDFSM		DFA_R10_5_qCmwt.fsm
1	4	10	5	2	305	305	4	1130	256	0.226549	0	0	0.000496	L*	addAllPrefixesToS	0	TeacherDFSM		DFA_R10_5_njkMQ.fsm
1	4	10	5	2	363	363	7	1213	296	0.244023	0	0	0.000525	L*	addAllSuffixesAfterLastStateToE	1	TeacherDFSM		DFA_R10_5_njkMQ.fsm
1	4	10	5	2	363	363	7	1213	296	0.244023	0	0	0.000522	L*	addSuffix1by1ToE	2	TeacherDFSM		DFA_R10_5_njkMQ.fsm
1	4	10	5	2	369	369	7	1225	296	0.241633	0	0	0.000517	L*	addSuffixAfterLastStateToE	3	TeacherDFSM		DFA_R10_5_njkMQ.fsm
1	4	10	5	2	372	372	7	1235	296	0.239676	0	0	0.000514	L*	addSuffixToE_binarySearch	4	TeacherDFSM		DFA_R10_5_njkMQ.fsm
1	4	10	5	2	673	673	2	2473	501	0.202588	0	0	0.000764	OP	AllGlobally	5	TeacherDFSM		DFA_R10_5_njkMQ.fsm
1	4	10	5	2	522	522	2	1710	296	0.173099	0	0	0.000501	OP	OneGlobally	6	TeacherDFSM		DFA_R10_5_njkMQ.fsm
1	4	10	5	2	478	478	2	1520	261	0.171711	0	0	0.000429	OP	OneLocally	7	TeacherDFSM		DFA_R10_5_njkMQ.fsm
1	4	10	5	2	242	242	9	698	158	0.226361	0	0	0.000263	DT		8	TeacherDFSM		DFA_R10_5_njkMQ.fsm
1	4	10	5	2	198	198	9	603	158	0.262023	0	0	0.000279	TTT		9	TeacherDFSM		DFA_R10_5_njkMQ.fsm
1	4	10	5	2	293	293	2	1027	296	0.288218	0	0	0.000549	Quotient		10	TeacherDFSM		DFA_R10_5_njkMQ.fsm
1	4	10	5	2	280	280	5	1329	370	0.278405	0	0	0.000592	L*	addAllPrefixesToS	0	TeacherDFSM		DFA_R10_5_DrN8p.fsm
1	4	10	5	2	413	413	6	1818	337	0.185369	0	0	0.000700	L*	addAllSuffixesAfterLastStateToE	1	TeacherDFSM		DFA_R10_5_DrN8p.fsm
1	4	10	5	2	413	413	6	1818	337	0.185369	0	0	0.000733	L*	addSuffix1by1ToE	2	TeacherDFSM		DFA_R10_5_DrN8p.fsm
1	4	10	5	2	367	367	6	1624	337	0.207512	0	0	0.000653	L*	addSuffixAfterLastStateToE	3	TeacherDFSM		DFA_R10_5_DrN8p.fsm
1	4	10	5	2	370	370	6	1635	337	0.206116	0	0	0.000647	L*	addSuffixToE_binarySearch	4	TeacherDFSM		DFA_R10_5_DrN8p.fsm
1	4	10	5	2	807	807	3	3550	583	0.164225	0	0	0.001065	OP	AllGlobally	5	TeacherDFSM		DFA_R10_5_DrN8p.fsm
1	4	10	5	2	652	652	5	3182	422	0.132621	0	0	0.000998	OP	OneGlobally	6	TeacherDFSM		DFA_R10_5_DrN8p.fsm
1	4	10	5	2	513	513	5	2381	316	0.132717	0	0	0.000732	OP	OneLocally	7	TeacherDFSM		DFA_R10_5_DrN8p.fsm
1	4	10	5	2	233	233	8	848	201	0.237028	0	0	0.000303	DT		8	TeacherDFSM		DFA_R10_5_DrN8p.fsm
1	4	10	5	2	214	214	7	796	193	0.242462	0	0	0.000373	TTT		9	TeacherDFSM		DFA_R10_5_DrN8p.fsm
1	4	10	5	2	364	364	5	1586	419	0.264187	0	0	0.001026	Quotient		10	TeacherDFSM		DFA_R10_5_DrN8p.fsm
1	4	10	5	2	330	330	5	1428	330	0.231092	0	0	0.000666	L*	addAllPrefixesToS	0	TeacherDFSM		DFA_R10_5_KA9aX.fsm
1	4	10	5	2	259	259	5	866	214	0.247113	0	0	0.000380	L*	addAllSuffixesAfterLastStateToE	1	TeacherDFSM		DFA_R10_5_KA9aX.fsm
1	4	10	5	2	259	259	5	866	214	0.247113	0	0	0.000369	L*	addSuffix1by1ToE	2	TeacherDFSM		DFA_R10_5_KA9aX.fsm
1	4	10	5	2	263	263	5	874	214	0.244851	0	0	0.000385	L*	addSuffixAfterLastStateToE	3	TeacherDFSM		DFA_R10_5_KA9aX.fsm
1	4	10	5	2	265	265	5	880	214	0.243182	0	0	0.000370	L*	addSuffixToE_binarySearch	4	TeacherDFSM		DFA_R10_5_KA9aX.fsm
1	4	10	5	2	606	606	2	2096	378	0.180344	0	0	0.000624	OP	AllGlobally	5	TeacherDFSM		DFA_R10_5_KA9aX.fsm
1	4	10	5	2	506	506	2	1657	296	0.178636	0	0	0.000465	OP	OneGlobally	6	TeacherDFSM		DFA_R10_5_KA9aX.fsm
1	4	10	5	2	467	467	2	1490	266	0.178523	0	0	0.000416	OP	OneLocally	7	TeacherDFSM		DFA_R10_5_KA9aX.fsm
1	4	10	5	2	228	228	9	680	146	0.214706	0	0	0.000253	DT		8	TeacherDFSM		DFA_R10_5_KA9aX.fsm
1	4	10	5	2	185	185	9	571	146	0.255692	0	0	0.000264	TTT		9	TeacherDFSM		DFA_R10_5_KA9aX.fsm
1	4	10	5	2	289	289	2	1015	296	0.291626	0	0	0.000551	Quotient		10	TeacherDFSM		DFA_R10_5_KA9aX.fsm
1	4	10	5	2	456	456	6	2048	380	0.185547	0	0	0.000938	L*	addAllPrefixesToS	0	TeacherDFSM		DFA_R10_5_JFaOm.fsm
1	4	10	5	2	363	363	7	1356	296	0.218289	0	0	0.000574	L*	addAllSuffixesAfterLastStateToE	1	TeacherDFSM		DFA_R10_5_JFaOm.fsm
1	4	10	5	2	363	363	7	1356	296	0.218289	0	0	0.000586	L*	addSuffix1by1ToE	2	TeacherDFSM		DFA_R10_5_JFaOm.fsm
1	4	10	5	2	369	369	7	1370	296	0.216058	0	0	0.000557	L*	addSuffixAfterLastStateToE	3	TeacherDFSM		DFA_R10_5_JFaOm.fsm
1	4	10	5	2	373	373	7	1385	296	0.213718	0	0	0.000559	L*	addSuffixToE_binarySearch	4	TeacherDFSM		DFA_R10_5_JFaOm.fsm
1	4	10	5	2	709	709	2	3093	624	0.201746	0	0	0.000961	OP	AllGlobally	5	TeacherDFSM		DFA_R10_5_JFaOm.fsm
1	4	10	5	2	507	507	2	1873	296	0.158035	0	0	0.000572	OP	OneGlobally	6	TeacherDFSM		DFA_R10_5_JFaOm.fsm
1	4	10	5	2	467	467	2	1690	265	0.156805	0	0	0.000496	OP	OneLocally	7	TeacherDFSM		DFA_R10_5_JFaOm.fsm
1	4	10	5	2	242	242	9	810	143	0.176543	0	0	0.000319	DT		8	TeacherDFSM		DFA_R10_5_JFaOm.fsm
1	4	10	5	2	185	185	9	648	143	0.220679	0	0	0.000303	TTT		9	TeacherDFSM		DFA_R10_5_JFaOm.fsm
1	4	10	5	2	293	293	2	1139	296	0.259877	0	0	0.000597	Quotient		10	TeacherDFSM		DFA_R10_5_JFaOm.fsm
1	4	10	5	2	244	244	3	965	256	0.265285	0	0	0.000437	L*	addAllPrefixesToS	0	TeacherDFSM		DFA_R10_5_z6DH5.fsm
1	4	10	5	2	259	259	5	889	214	0.240720	0	0	0.000388	L*	addAllSuffixesAfterLastStateToE	1	TeacherDFSM		DFA_R10_5_z6DH5.fsm
1	4	10	5	2	259	259	5	889	214	0.240720	0	0	0.000390	L*	addSuffix1by1ToE	2	TeacherDFSM		DFA_R10_5_z6DH5.fsm
1	4	10	5	2	263	263	5	897	214	0.238573	0	0	0.000388	L*	addSuffixAfterLastStateToE	3	TeacherDFSM		DFA_R10_5_z6DH5.fsm
1	4	10	5	2	265	265	5	903	214	0.236988	0	0	0.000381	L*	addSuffixToE_binarySearch	4	TeacherDFSM		DFA_R10_5_z6DH5.fsm
1	4	10	5	2	468	468	1	1576	255	0.161802	0	0	0.000439	OP	AllGlobally	5	TeacherDFSM		DFA_R10_5_z6DH5.fsm
1	4	10	5	2	468	468	1	1576	255	0.161802	0	0	0.000432	OP	OneGlobally	6	TeacherDFSM		DFA_R10_5_z6DH5.fsm
1	4	10	5	2	467	467	1	1575	255	0.161905	0	0	0.000436	OP	OneLocally	7	TeacherDFSM		DFA_R10_5_z6DH5.fsm
1	4	10	5	2	245	245	9	760	154	0.202632	0	0	0.000278	DT		8	TeacherDFSM		DFA_R10_5_z6DH5.fsm
1	4	10	5	2	195	195	9	628	154	0.245223	0	0	0.000278	TTT		9	TeacherDFSM		DFA_R10_5_z6DH5.fsm
1	4	10	5	2	256	256	1	905	255	0.281768	0	0	0.000438	Quotient		10	TeacherDFSM		DFA_R10_5_z6DH5.fsm
1	4	10	5	2	396	396	5	1704	330	0.193662	0	0	0.000740	L*	addAllPrefixesToS	0	TeacherDFSM		DFA_R10_5_t8lkV.fsm
1	4	10	5	2	311	311	6	1018	255	0.250491	0	0	0.000441	L*	addAllSuffixesAfterLastStateToE	1	TeacherDFSM		DFA_R10_5_t8lkV.fsm
1	4	10	5	2	311	311	6	1018	255	0.250491	0	0	0.000431	L*	addSuffix1by1ToE	2	TeacherDFSM		DFA_R10_5_t8lkV.fsm
1	4	10	5	2	316	316	6	1027	255	0.248296	0	0	0.000432	L*	addSuffixAfterLastStateToE	3	TeacherDFSM		DFA_R10_5_t8lkV.fsm
1	4	10	5	2	319	319	6	1036	255	0.246139	0	0	0.000429	L*	addSuffixToE_binarySearch	4	TeacherDFSM		DFA_R10_5_t8lkV.fsm
1	4	10	5	2	469	469	1	1530	255	0.166667	0	0	0.000447	OP	AllGlobally	5	TeacherDFSM		DFA_R10_5_t8lkV.fsm
1	4	10	5	2	469	469	1	1530	255	0.166667	0	0	0.000424	OP	OneGlobally	6	TeacherDFSM		DFA_R10_5_t8lkV.fsm
1	4	10	5	2	468	468	1	1529	255	0.166776	0	0	0.000427	OP	OneLocally	7	TeacherDFSM		DFA_R10_5_t8lkV.fsm
1	4	10	5	2	244	244	9	729	153	0.209877	0	0	0.000261	DT		8	TeacherDFSM		DFA_R10_5_t8lkV.fsm
1	4	10	5	2	194	194	9	604	153	0.253311	0	0	0.000261	TTT		9	TeacherDFSM		DFA_R10_5_t8lkV.fsm
1	4	10	5	2	256	256	1	880	255	0.289773	0	0	0.000430	Quotient		10	TeacherDFSM		DFA_R10_5_t8lkV.fsm
1	4	10	5	2	280	280	4	1180	235	0.199153	0	0	0.000494	L*	addAllPrefixesToS	0	TeacherDFSM		DFA_R10_5_Eci0l.fsm
1	4	10	5	2	362	362	6	1700	378	0.222353	0	0	0.000623	L*	addAllSuffixesAfterLastStateToE	1	TeacherDFSM		DFA_R10_5_Eci0l.fsm
1	4	10	5	2	311	311	6	1372	258	0.188047	0	0	0.000555	L*	addSuffix1by1ToE	2	TeacherDFSM		DFA_R10_5_Eci0l.fsm
1	4	10	5	2	317	317	6	1385	258	0.186282	0	0	0.000534	L*	addSuffixAfterLastStateToE	3	TeacherDFSM		DFA_R10_5_Eci0l.fsm
1	4	10	5	2	319	319	6	1392	258	0.185345	0	0	0.000539	L*	addSuffixToE_binarySearch	4	TeacherDFSM		DFA_R10_5_Eci0l.fsm
1	4	10	5	2	724	724	2	3358	665	0.198035	0	0	0.001007	OP	AllGlobally	5	TeacherDFSM		DFA_R10_5_Eci0l.fsm
1	4	10	5	2	522	522	2	2082	296	0.142171	0	0	0.000600	OP	OneGlobally	6	TeacherDFSM		DFA_R10_5_Eci0l.fsm
1	4	10	5	2	483	483	2	1882	266	0.141339	0	0	0.000517	OP	OneLocally	7	TeacherDFSM		DFA_R10_5_Eci0l.fsm
1	4	10	5	2	272	272	10	960	166	0.172917	0	0	0.000320	DT		8	TeacherDFSM		DFA_R10_5_Eci0l.fsm
1	4	10	5	2	206	206	8	762	166	0.217848	0	0	0.000307	TTT		9	TeacherDFSM		DFA_R10_5_Eci0l.fsm
1	4	10	5	2	289	289	2	1202	296	0.246256	0	0	0.000622	Quotient		10	TeacherDFSM		DFA_R10_5_Eci0l.fsm
1	4	10	5	2	426	426	5	1918	355	0.185089	0	0	0.000838	L*	addAllPrefixesToS	0	TeacherDFSM		DFA_R10_5_vOBwG.fsm
1	4	10	5	2	362	362	6	1317	296	0.224753	0	0	0.000548	L*	addAllSuffixesAfterLastStateToE	1	TeacherDFSM		DFA_R10_5_vOBwG.fsm
1	4	10	5	2	362	362	6	1317	296	0.224753	0	0	0.000590	L*	addSuffix1by1ToE	2	TeacherDFSM		DFA_R10_5_vOBwG.fsm
1	4	10	5	2	316	316	6	1141	264	0.231376	0	0	0.000488	L*	addSuffixAfterLastStateToE	3	TeacherDFSM		DFA_R10_5_vOBwG.fsm
1	4	10	5	2	319	319	6	1152	264	0.229167	0	0	0.000486	L*	addSuffixToE_binarySearch	4	TeacherDFSM		DFA_R10_5_vOBwG.fsm
1	4	10	5	2	727	727	2	3010	665	0.220930	0	0	0.000934	OP	AllGlobally	5	TeacherDFSM		DFA_R10_5_vOBwG.fsm
1	4	10	5	2	525	525	2	1829	296	0.161837	0	0	0.000565	OP	OneGlobally	6	TeacherDFSM		DFA_R10_5_vOBwG.fsm
1	4	10	5	2	485	485	2	1648	265	0.160801	0	0	0.000485	OP	OneLocally	7	TeacherDFSM		DFA_R10_5_vOBwG.fsm
