Correct	FSMtype	States	Inputs	Outputs	Resets	OQs	EQs	symbols	Exploration	EE	BBresets	BBsymbols	seconds	Algorithm	CEprocessing	AlgId	Teacher	BB	fileName
1	2	20	5	5	666	666	2	2847	644	0.226203	0	0	0.001242	L*	addAllPrefixesToS	0	TeacherDFSM		Mealy_R20_5.fsm
1	2	20	5	5	607	607	2	2452	586	0.238989	0	0	0.000925	L*	addAllSuffixesAfterLastStateToE	1	TeacherDFSM		Mealy_R20_5.fsm
1	2	20	5	5	607	607	2	2452	586	0.238989	0	0	0.000987	L*	addSuffix1by1ToE	2	TeacherDFSM		Mealy_R20_5.fsm
1	2	20	5	5	608	608	2	2455	586	0.238697	0	0	0.000911	L*	addSuffixAfterLastStateToE	3	TeacherDFSM		Mealy_R20_5.fsm
1	2	20	5	5	609	609	2	2460	586	0.238211	0	0	0.000913	L*	addSuffixToE_binarySearch	4	TeacherDFSM		Mealy_R20_5.fsm
1	2	20	5	5	1127	1127	2	5406	1234	0.228265	0	0	0.001759	OP	AllGlobally	5	TeacherDFSM		Mealy_R20_5.fsm
1	2	20	5	5	826	826	2	3332	586	0.175870	0	0	0.000989	OP	OneGlobally	6	TeacherDFSM		Mealy_R20_5.fsm
1	2	20	5	5	730	730	2	2862	508	0.177498	0	0	0.000833	OP	OneLocally	7	TeacherDFSM		Mealy_R20_5.fsm
1	2	20	5	5	411	411	12	1433	299	0.208653	0	0	0.000472	DT		8	TeacherDFSM		Mealy_R20_5.fsm
1	2	20	5	5	359	359	12	1310	299	0.228244	0	0	0.000533	TTT		9	TeacherDFSM		Mealy_R20_5.fsm
1	2	20	5	5	582	582	2	2349	586	0.249468	0	0	0.001141	Quotient		10	TeacherDFSM		Mealy_R20_5.fsm
1	2	20	5	5	505	505	1	2105	505	0.239905	0	0	0.000762	L*	addAllPrefixesToS	0	TeacherDFSM		Mealy_R20_5_3zQQt.fsm
1	2	20	5	5	505	505	1	2105	505	0.239905	0	0	0.000710	L*	addAllSuffixesAfterLastStateToE	1	TeacherDFSM		Mealy_R20_5_3zQQt.fsm
1	2	20	5	5	505	505	1	2105	505	0.239905	0	0	0.000706	L*	addSuffix1by1ToE	2	TeacherDFSM		Mealy_R20_5_3zQQt.fsm
1	2	20	5	5	505	505	1	2105	505	0.239905	0	0	0.000723	L*	addSuffixAfterLastStateToE	3	TeacherDFSM		Mealy_R20_5_3zQQt.fsm
1	2	20	5	5	505	505	1	2105	505	0.239905	0	0	0.000719	L*	addSuffixToE_binarySearch	4	TeacherDFSM		Mealy_R20_5_3zQQt.fsm
1	2	20	5	5	715	715	1	3005	505	0.168053	0	0	0.000877	OP	AllGlobally	5	TeacherDFSM		Mealy_R20_5_3zQQt.fsm
1	2	20	5	5	715	715	1	3005	505	0.168053	0	0	0.000867	OP	OneGlobally	6	TeacherDFSM		Mealy_R20_5_3zQQt.fsm
1	2	20	5	5	715	715	1	3005	505	0.168053	0	0	0.000903	OP	OneLocally	7	TeacherDFSM		Mealy_R20_5_3zQQt.fsm
1	2	20	5	5	371	371	10	1431	283	0.197764	0	0	0.000459	DT		8	TeacherDFSM		Mealy_R20_5_3zQQt.fsm
1	2	20	5	5	338	338	10	1366	283	0.207174	0	0	0.000501	TTT		9	TeacherDFSM		Mealy_R20_5_3zQQt.fsm
1	2	20	5	5	505	505	1	2105	505	0.239905	0	0	0.000922	Quotient		10	TeacherDFSM		Mealy_R20_5_3zQQt.fsm
1	2	20	5	5	505	505	1	2030	505	0.248768	0	0	0.000709	L*	addAllPrefixesToS	0	TeacherDFSM		Mealy_R20_5_DK8FQ.fsm
1	2	20	5	5	505	505	1	2030	505	0.248768	0	0	0.000683	L*	addAllSuffixesAfterLastStateToE	1	TeacherDFSM		Mealy_R20_5_DK8FQ.fsm
1	2	20	5	5	505	505	1	2030	505	0.248768	0	0	0.000692	L*	addSuffix1by1ToE	2	TeacherDFSM		Mealy_R20_5_DK8FQ.fsm
1	2	20	5	5	505	505	1	2030	505	0.248768	0	0	0.000691	L*	addSuffixAfterLastStateToE	3	TeacherDFSM		Mealy_R20_5_DK8FQ.fsm
1	2	20	5	5	505	505	1	2030	505	0.248768	0	0	0.000717	L*	addSuffixToE_binarySearch	4	TeacherDFSM		Mealy_R20_5_DK8FQ.fsm
1	2	20	5	5	723	723	1	2940	505	0.171769	0	0	0.000854	OP	AllGlobally	5	TeacherDFSM		Mealy_R20_5_DK8FQ.fsm
1	2	20	5	5	723	723	1	2940	505	0.171769	0	0	0.000836	OP	OneGlobally	6	TeacherDFSM		Mealy_R20_5_DK8FQ.fsm
1	2	20	5	5	723	723	1	2940	505	0.171769	0	0	0.000845	OP	OneLocally	7	TeacherDFSM		Mealy_R20_5_DK8FQ.fsm
1	2	20	5	5	399	399	11	1431	299	0.208945	0	0	0.000452	DT		8	TeacherDFSM		Mealy_R20_5_DK8FQ.fsm
1	2	20	5	5	357	357	11	1336	299	0.223802	0	0	0.000532	TTT		9	TeacherDFSM		Mealy_R20_5_DK8FQ.fsm
1	2	20	5	5	505	505	1	2030	505	0.248768	0	0	0.000916	Quotient		10	TeacherDFSM		Mealy_R20_5_DK8FQ.fsm
1	2	20	5	5	505	505	1	1905	505	0.265092	0	0	0.000675	L*	addAllPrefixesToS	0	TeacherDFSM		Mealy_R20_5_0craZ.fsm
1	2	20	5	5	505	505	1	1905	505	0.265092	0	0	0.000657	L*	addAllSuffixesAfterLastStateToE	1	TeacherDFSM		Mealy_R20_5_0craZ.fsm
1	2	20	5	5	505	505	1	1905	505	0.265092	0	0	0.000694	L*	addSuffix1by1ToE	2	TeacherDFSM		Mealy_R20_5_0craZ.fsm
1	2	20	5	5	505	505	1	1905	505	0.265092	0	0	0.000665	L*	addSuffixAfterLastStateToE	3	TeacherDFSM		Mealy_R20_5_0craZ.fsm
1	2	20	5	5	505	505	1	1905	505	0.265092	0	0	0.000665	L*	addSuffixToE_binarySearch	4	TeacherDFSM		Mealy_R20_5_0craZ.fsm
1	2	20	5	5	719	719	1	2738	505	0.184441	0	0	0.000773	OP	AllGlobally	5	TeacherDFSM		Mealy_R20_5_0craZ.fsm
1	2	20	5	5	719	719	1	2738	505	0.184441	0	0	0.000771	OP	OneGlobally	6	TeacherDFSM		Mealy_R20_5_0craZ.fsm
1	2	20	5	5	719	719	1	2738	505	0.184441	0	0	0.000771	OP	OneLocally	7	TeacherDFSM		Mealy_R20_5_0craZ.fsm
1	2	20	5	5	379	379	11	1288	289	0.224379	0	0	0.000426	DT		8	TeacherDFSM		Mealy_R20_5_0craZ.fsm
1	2	20	5	5	344	344	11	1217	289	0.237469	0	0	0.000474	TTT		9	TeacherDFSM		Mealy_R20_5_0craZ.fsm
1	2	20	5	5	505	505	1	1905	505	0.265092	0	0	0.000850	Quotient		10	TeacherDFSM		Mealy_R20_5_0craZ.fsm
1	2	20	5	5	666	666	2	2877	644	0.223844	0	0	0.001175	L*	addAllPrefixesToS	0	TeacherDFSM		Mealy_R20_5_2JSGB.fsm
1	2	20	5	5	607	607	2	2541	586	0.230618	0	0	0.000967	L*	addAllSuffixesAfterLastStateToE	1	TeacherDFSM		Mealy_R20_5_2JSGB.fsm
1	2	20	5	5	607	607	2	2541	586	0.230618	0	0	0.000996	L*	addSuffix1by1ToE	2	TeacherDFSM		Mealy_R20_5_2JSGB.fsm
1	2	20	5	5	608	608	2	2543	586	0.230436	0	0	0.000962	L*	addSuffixAfterLastStateToE	3	TeacherDFSM		Mealy_R20_5_2JSGB.fsm
1	2	20	5	5	609	609	2	2547	586	0.230075	0	0	0.000961	L*	addSuffixToE_binarySearch	4	TeacherDFSM		Mealy_R20_5_2JSGB.fsm
1	2	20	5	5	1021	1021	2	4806	991	0.206201	0	0	0.001449	OP	AllGlobally	5	TeacherDFSM		Mealy_R20_5_2JSGB.fsm
1	2	20	5	5	821	821	2	3485	586	0.168149	0	0	0.001050	OP	OneGlobally	6	TeacherDFSM		Mealy_R20_5_2JSGB.fsm
1	2	20	5	5	732	732	2	3031	515	0.169911	0	0	0.000899	OP	OneLocally	7	TeacherDFSM		Mealy_R20_5_2JSGB.fsm
1	2	20	5	5	433	433	13	1557	305	0.195890	0	0	0.000513	DT		8	TeacherDFSM		Mealy_R20_5_2JSGB.fsm
1	2	20	5	5	368	368	13	1400	305	0.217857	0	0	0.000564	TTT		9	TeacherDFSM		Mealy_R20_5_2JSGB.fsm
1	2	20	5	5	582	582	2	2440	586	0.240164	0	0	0.001215	Quotient		10	TeacherDFSM		Mealy_R20_5_2JSGB.fsm
1	2	20	5	5	505	505	1	1955	505	0.258312	0	0	0.000688	L*	addAllPrefixesToS	0	TeacherDFSM		Mealy_R20_5_ryGqk.fsm
1	2	20	5	5	505	505	1	1955	505	0.258312	0	0	0.000650	L*	addAllSuffixesAfterLastStateToE	1	TeacherDFSM		Mealy_R20_5_ryGqk.fsm
1	2	20	5	5	505	505	1	1955	505	0.258312	0	0	0.000652	L*	addSuffix1by1ToE	2	TeacherDFSM		Mealy_R20_5_ryGqk.fsm
1	2	20	5	5	505	505	1	1955	505	0.258312	0	0	0.000662	L*	addSuffixAfterLastStateToE	3	TeacherDFSM		Mealy_R20_5_ryGqk.fsm
1	2	20	5	5	505	505	1	1955	505	0.258312	0	0	0.000656	L*	addSuffixToE_binarySearch	4	TeacherDFSM		Mealy_R20_5_ryGqk.fsm
1	2	20	5	5	739	739	1	2894	505	0.174499	0	0	0.000821	OP	AllGlobally	5	TeacherDFSM		Mealy_R20_5_ryGqk.fsm
1	2	20	5	5	739	739	1	2894	505	0.174499	0	0	0.000819	OP	OneGlobally	6	TeacherDFSM		Mealy_R20_5_ryGqk.fsm
1	2	20	5	5	739	739	1	2894	505	0.174499	0	0	0.000842	OP	OneLocally	7	TeacherDFSM		Mealy_R20_5_ryGqk.fsm
1	2	20	5	5	406	406	12	1405	310	0.220641	0	0	0.000459	DT		8	TeacherDFSM		Mealy_R20_5_ryGqk.fsm
1	2	20	5	5	367	367	12	1325	308	0.232453	0	0	0.000511	TTT		9	TeacherDFSM		Mealy_R20_5_ryGqk.fsm
1	2	20	5	5	505	505	1	1955	505	0.258312	0	0	0.000863	Quotient		10	TeacherDFSM		Mealy_R20_5_ryGqk.fsm
1	2	20	5	5	505	505	1	1955	505	0.258312	0	0	0.000698	L*	addAllPrefixesToS	0	TeacherDFSM		Mealy_R20_5_iE3nO.fsm
1	2	20	5	5	505	505	1	1955	505	0.258312	0	0	0.000654	L*	addAllSuffixesAfterLastStateToE	1	TeacherDFSM		Mealy_R20_5_iE3nO.fsm
1	2	20	5	5	505	505	1	1955	505	0.258312	0	0	0.000649	L*	addSuffix1by1ToE	2	TeacherDFSM		Mealy_R20_5_iE3nO.fsm
1	2	20	5	5	505	505	1	1955	505	0.258312	0	0	0.000667	L*	addSuffixAfterLastStateToE	3	TeacherDFSM		Mealy_R20_5_iE3nO.fsm
1	2	20	5	5	505	505	1	1955	505	0.258312	0	0	0.000667	L*	addSuffixToE_binarySearch	4	TeacherDFSM		Mealy_R20_5_iE3nO.fsm
1	2	20	5	5	733	733	1	2875	505	0.175652	0	0	0.000824	OP	AllGlobally	5	TeacherDFSM		Mealy_R20_5_iE3nO.fsm
1	2	20	5	5	733	733	1	2875	505	0.175652	0	0	0.000839	OP	OneGlobally	6	TeacherDFSM		Mealy_R20_5_iE3nO.fsm
1	2	20	5	5	733	733	1	2875	505	0.175652	0	0	0.000833	OP	OneLocally	7	TeacherDFSM		Mealy_R20_5_iE3nO.fsm
1	2	20	5	5	405	405	12	1394	305	0.218795	0	0	0.000452	DT		8	TeacherDFSM		Mealy_R20_5_iE3nO.fsm
1	2	20	5	5	364	364	12	1311	305	0.232647	0	0	0.000508	TTT		9	TeacherDFSM		Mealy_R20_5_iE3nO.fsm
1	2	20	5	5	505	505	1	1955	505	0.258312	0	0	0.000872	Quotient		10	TeacherDFSM		Mealy_R20_5_iE3nO.fsm
