Correct	FSMtype	States	Inputs	Outputs	Resets	OQs	EQs	symbols	Exploration	EE	BBresets	BBsymbols	seconds	Algorithm	CEprocessing	AlgId	Teacher	BB	fileName
1	1	300	5	5	10542	10542	2	57966	7530	0.129904	0	0	0.136577	L*	addAllPrefixesToS	0	TeacherDFSM		DFSM_R300_5.fsm
1	1	300	5	5	10508	10508	2	57765	7505	0.129923	0	0	0.121568	L*	addAllSuffixesAfterLastStateToE	1	TeacherDFSM		DFSM_R300_5.fsm
1	1	300	5	5	10508	10508	2	57765	7505	0.129923	0	0	0.122660	L*	addSuffix1by1ToE	2	TeacherDFSM		DFSM_R300_5.fsm
1	1	300	5	5	10509	10509	2	57769	7505	0.129914	0	0	0.121764	L*	addSuffixAfterLastStateToE	3	TeacherDFSM		DFSM_R300_5.fsm
1	1	300	5	5	10510	10510	2	57773	7505	0.129905	0	0	0.122207	L*	addSuffixToE_binarySearch	4	TeacherDFSM		DFSM_R300_5.fsm
1	1	300	5	5	21180	21180	2	125752	14711	0.116984	0	0	0.044696	OP	AllGlobally	5	TeacherDFSM		DFSM_R300_5.fsm
1	1	300	5	5	16679	16679	2	91278	7505	0.082221	0	0	0.030163	OP	OneGlobally	6	TeacherDFSM		DFSM_R300_5.fsm
1	1	300	5	5	15075	15075	4	82468	7505	0.091005	0	0	0.026572	OP	OneLocally	7	TeacherDFSM		DFSM_R300_5.fsm
1	1	300	5	5	10544	10544	160	50127	5380	0.107327	0	0	0.037953	DT		8	TeacherDFSM		DFSM_R300_5.fsm
1	1	300	5	5	8358	8358	160	44383	5342	0.120361	0	0	0.050141	TTT		9	TeacherDFSM		DFSM_R300_5.fsm
1	1	300	5	5	7506	7506	1	42305	7505	0.177402	0	0	0.023423	Quotient		10	TeacherDFSM		DFSM_R300_5.fsm
1	1	300	5	5	12168	12168	3	71609	10039	0.140192	0	0	0.215074	L*	addAllPrefixesToS	0	TeacherDFSM		DFSM_R300_5_PWsUU.fsm
1	1	300	5	5	12010	12010	3	70322	9907	0.140881	0	0	0.185331	L*	addAllSuffixesAfterLastStateToE	1	TeacherDFSM		DFSM_R300_5_PWsUU.fsm
