Correct,FSMtype,States,Inputs,Outputs,Resets,OQs,EQs,symbols,Exploration,EE,BBresets,BBsymbols,seconds,Algorithm,CEprocessing,AlgId,Teacher,BB,fileName
1,1,40,5,5,1206,1206,1,4875,1005,0.206153846,0,0,0.00204,L*,addAllPrefixesToS,0,TeacherDFSM,,DFSM_R40_5.fsm
1,1,40,5,5,1206,1206,1,4875,1005,0.206153846,0,0,0.001896,L*,addAllSuffixesAfterLastStateToE,1,TeacherDFSM,,DFSM_R40_5.fsm
1,1,40,5,5,1206,1206,1,4875,1005,0.206153846,0,0,0.001928,L*,addSuffix1by1ToE,2,TeacherDFSM,,DFSM_R40_5.fsm
1,1,40,5,5,1206,1206,1,4875,1005,0.206153846,0,0,0.001949,L*,addSuffixAfterLastStateToE,3,TeacherDFSM,,DFSM_R40_5.fsm
1,1,40,5,5,1206,1206,1,4875,1005,0.206153846,0,0,0.001933,L*,addSuffixToE_binarySearch,4,TeacherDFSM,,DFSM_R40_5.fsm
1,1,40,5,5,1761,1761,1,6991,1005,0.143756258,0,0,0.002161,OP,AllGlobally,5,TeacherDFSM,,DFSM_R40_5.fsm
1,1,40,5,5,1761,1761,1,6991,1005,0.143756258,0,0,0.002127,OP,OneGlobally,6,TeacherDFSM,,DFSM_R40_5.fsm
1,1,40,5,5,1742,1742,1,6950,1005,0.144604317,0,0,0.002125,OP,OneLocally,7,TeacherDFSM,,DFSM_R40_5.fsm
1,1,40,5,5,943,943,21,3256,495,0.152027027,0,0,0.001379,DT,,8,TeacherDFSM,,DFSM_R40_5.fsm
1,1,40,5,5,826,826,21,3052,494,0.161861075,0,0,0.001533,TTT,,9,TeacherDFSM,,DFSM_R40_5.fsm
1,1,40,5,5,1006,1006,1,4230,1005,0.237588652,0,0,0.002185,Quotient,,10,TeacherDFSM,,DFSM_R40_5.fsm
1,1,40,5,5,1206,1206,1,5205,1005,0.193083573,0,0,0.002083,L*,addAllPrefixesToS,0,TeacherDFSM,,DFSM_R40_5_LKEc6.fsm
1,1,40,5,5,1206,1206,1,5205,1005,0.193083573,0,0,0.002047,L*,addAllSuffixesAfterLastStateToE,1,TeacherDFSM,,DFSM_R40_5_LKEc6.fsm
1,1,40,5,5,1206,1206,1,5205,1005,0.193083573,0,0,0.002043,L*,addSuffix1by1ToE,2,TeacherDFSM,,DFSM_R40_5_LKEc6.fsm
1,1,40,5,5,1206,1206,1,5205,1005,0.193083573,0,0,0.0021,L*,addSuffixAfterLastStateToE,3,TeacherDFSM,,DFSM_R40_5_LKEc6.fsm
1,1,40,5,5,1206,1206,1,5205,1005,0.193083573,0,0,0.002176,L*,addSuffixToE_binarySearch,4,TeacherDFSM,,DFSM_R40_5_LKEc6.fsm
1,1,40,5,5,1768,1768,1,7506,1005,0.133892886,0,0,0.002259,OP,AllGlobally,5,TeacherDFSM,,DFSM_R40_5_LKEc6.fsm
1,1,40,5,5,1768,1768,1,7506,1005,0.133892886,0,0,0.002248,OP,OneGlobally,6,TeacherDFSM,,DFSM_R40_5_LKEc6.fsm
1,1,40,5,5,1747,1747,1,7449,1005,0.134917439,0,0,0.002306,OP,OneLocally,7,TeacherDFSM,,DFSM_R40_5_LKEc6.fsm
1,1,40,5,5,923,923,19,3383,502,0.148389004,0,0,0.001371,DT,,8,TeacherDFSM,,DFSM_R40_5_LKEc6.fsm
1,1,40,5,5,828,828,19,3211,500,0.155714731,0,0,0.001495,TTT,,9,TeacherDFSM,,DFSM_R40_5_LKEc6.fsm
1,1,40,5,5,1006,1006,1,4505,1005,0.223085461,0,0,0.002294,Quotient,,10,TeacherDFSM,,DFSM_R40_5_LKEc6.fsm
1,1,40,5,5,1206,1206,1,5115,1005,0.196480938,0,0,0.00205,L*,addAllPrefixesToS,0,TeacherDFSM,,DFSM_R40_5_cwqeu.fsm
