Correct	FSMtype	States	Inputs	Outputs	Resets	OQs	EQs	symbols	Exploration	EE	BBresets	BBsymbols	seconds	Algorithm	CEprocessing	AlgId	Teacher	BB	fileName
1	1	400	5	5	16128	16128	3	93488	11693	0.125075	0	0	0.399578	L*	addAllPrefixesToS	0	TeacherDFSM		DFSM_R400_5.fsm
1	1	400	5	5	16010	16010	3	92540	11606	0.125416	0	0	0.339835	L*	addAllSuffixesAfterLastStateToE	1	TeacherDFSM		DFSM_R400_5.fsm
1	1	400	5	5	16010	16010	3	92540	11606	0.125416	0	0	0.396939	L*	addSuffix1by1ToE	2	TeacherDFSM		DFSM_R400_5.fsm
1	1	400	5	5	16012	16012	3	92549	11606	0.125404	0	0	0.340155	L*	addSuffixAfterLastStateToE	3	TeacherDFSM		DFSM_R400_5.fsm
1	1	400	5	5	16015	16015	3	92568	11606	0.125378	0	0	0.339919	L*	addSuffixToE_binarySearch	4	TeacherDFSM		DFSM_R400_5.fsm
1	1	400	5	5	30608	30608	2	193124	26015	0.134706	0	0	0.066463	OP	AllGlobally	5	TeacherDFSM		DFSM_R400_5.fsm
1	1	400	5	5	24609	24609	3	140389	11606	0.082670	0	0	0.044287	OP	OneGlobally	6	TeacherDFSM		DFSM_R400_5.fsm
1	1	400	5	5	20453	20453	4	114711	10010	0.087263	0	0	0.035996	OP	OneLocally	7	TeacherDFSM		DFSM_R400_5.fsm
1	1	400	5	5	14859	14859	215	72882	7453	0.102261	0	0	0.064373	DT		8	TeacherDFSM		DFSM_R400_5.fsm
1	1	400	5	5	11536	11536	215	63770	7422	0.116387	0	0	0.086097	TTT		9	TeacherDFSM		DFSM_R400_5.fsm
1	1	400	5	5	10006	10006	1	57830	10005	0.173007	0	0	0.032073	Quotient		10	TeacherDFSM		DFSM_R400_5.fsm
1	1	400	5	5	14077	14077	2	82467	11664	0.141438	0	0	0.256489	L*	addAllPrefixesToS	0	TeacherDFSM		DFSM_R400_5_J3S1B.fsm
1	1	400	5	5	14008	14008	2	82017	11606	0.141507	0	0	0.229105	L*	addAllSuffixesAfterLastStateToE	1	TeacherDFSM		DFSM_R400_5_J3S1B.fsm
1	1	400	5	5	14008	14008	2	82017	11606	0.141507	0	0	0.230161	L*	addSuffix1by1ToE	2	TeacherDFSM		DFSM_R400_5_J3S1B.fsm
1	1	400	5	5	14009	14009	2	82020	11606	0.141502	0	0	0.229977	L*	addSuffixAfterLastStateToE	3	TeacherDFSM		DFSM_R400_5_J3S1B.fsm
1	1	400	5	5	14010	14010	2	82025	11606	0.141493	0	0	0.229400	L*	addSuffixToE_binarySearch	4	TeacherDFSM		DFSM_R400_5_J3S1B.fsm
1	1	400	5	5	28586	28586	2	183471	26015	0.141794	0	0	0.062385	OP	AllGlobally	5	TeacherDFSM		DFSM_R400_5_J3S1B.fsm
1	1	400	5	5	22585	22585	2	130292	11606	0.089077	0	0	0.040521	OP	OneGlobally	6	TeacherDFSM		DFSM_R400_5_J3S1B.fsm
1	1	400	5	5	20448	20448	6	116143	10012	0.086204	0	0	0.036830	OP	OneLocally	7	TeacherDFSM		DFSM_R400_5_J3S1B.fsm
1	1	400	5	5	14917	14917	214	74011	7470	0.100931	0	0	0.064234	DT		8	TeacherDFSM		DFSM_R400_5_J3S1B.fsm
1	1	400	5	5	11526	11526	213	64864	7427	0.114501	0	0	0.085255	TTT		9	TeacherDFSM		DFSM_R400_5_J3S1B.fsm
1	1	400	5	5	10006	10006	1	58555	10005	0.170865	0	0	0.030740	Quotient		10	TeacherDFSM		DFSM_R400_5_J3S1B.fsm
1	1	400	5	5	16128	16128	3	93288	11693	0.125343	0	0	0.385422	L*	addAllPrefixesToS	0	TeacherDFSM		DFSM_R400_5_dlZXy.fsm
1	1	400	5	5	16010	16010	3	92340	11606	0.125688	0	0	0.332402	L*	addAllSuffixesAfterLastStateToE	1	TeacherDFSM		DFSM_R400_5_dlZXy.fsm
1	1	400	5	5	16010	16010	3	92340	11606	0.125688	0	0	0.372723	L*	addSuffix1by1ToE	2	TeacherDFSM		DFSM_R400_5_dlZXy.fsm
1	1	400	5	5	16012	16012	3	92347	11606	0.125678	0	0	0.333335	L*	addSuffixAfterLastStateToE	3	TeacherDFSM		DFSM_R400_5_dlZXy.fsm
1	1	400	5	5	16015	16015	3	92366	11606	0.125652	0	0	0.332469	L*	addSuffixToE_binarySearch	4	TeacherDFSM		DFSM_R400_5_dlZXy.fsm
1	1	400	5	5	30587	30587	2	192448	26015	0.135179	0	0	0.065611	OP	AllGlobally	5	TeacherDFSM		DFSM_R400_5_dlZXy.fsm
1	1	400	5	5	24588	24588	3	139816	11606	0.083009	0	0	0.043964	OP	OneGlobally	6	TeacherDFSM		DFSM_R400_5_dlZXy.fsm
1	1	400	5	5	20458	20458	6	114357	10009	0.087524	0	0	0.035882	OP	OneLocally	7	TeacherDFSM		DFSM_R400_5_dlZXy.fsm
1	1	400	5	5	14678	14678	215	72577	7436	0.102457	0	0	0.062852	DT		8	TeacherDFSM		DFSM_R400_5_dlZXy.fsm
1	1	400	5	5	11518	11518	215	64113	7399	0.115406	0	0	0.084303	TTT		9	TeacherDFSM		DFSM_R400_5_dlZXy.fsm
1	1	400	5	5	10006	10006	1	57705	10005	0.173382	0	0	0.029902	Quotient		10	TeacherDFSM		DFSM_R400_5_dlZXy.fsm
1	1	400	5	5	18234	18234	4	109720	13372	0.121874	0	0	0.527859	L*	addAllPrefixesToS	0	TeacherDFSM		DFSM_R400_5_cRSdP.fsm
1	1	400	5	5	18012	18012	4	107869	13207	0.122436	0	0	0.443794	L*	addAllSuffixesAfterLastStateToE	1	TeacherDFSM		DFSM_R400_5_cRSdP.fsm
1	1	400	5	5	18012	18012	4	107869	13207	0.122436	0	0	0.520760	L*	addSuffix1by1ToE	2	TeacherDFSM		DFSM_R400_5_cRSdP.fsm
1	1	400	5	5	18015	18015	4	107885	13207	0.122417	0	0	0.444590	L*	addSuffixAfterLastStateToE	3	TeacherDFSM		DFSM_R400_5_cRSdP.fsm
1	1	400	5	5	18020	18020	4	107918	13207	0.122380	0	0	0.444873	L*	addSuffixToE_binarySearch	4	TeacherDFSM		DFSM_R400_5_cRSdP.fsm
1	1	400	5	5	30675	30675	2	196546	26015	0.132361	0	0	0.065680	OP	AllGlobally	5	TeacherDFSM		DFSM_R400_5_cRSdP.fsm
1	1	400	5	5	26679	26679	4	157021	13207	0.084110	0	0	0.051053	OP	OneGlobally	6	TeacherDFSM		DFSM_R400_5_cRSdP.fsm
1	1	400	5	5	20534	20534	5	117250	10028	0.085527	0	0	0.036044	OP	OneLocally	7	TeacherDFSM		DFSM_R400_5_cRSdP.fsm
1	1	400	5	5	15023	15023	221	75026	7521	0.100245	0	0	0.064228	DT		8	TeacherDFSM		DFSM_R400_5_cRSdP.fsm
1	1	400	5	5	11622	11622	221	65476	7493	0.114439	0	0	0.085999	TTT		9	TeacherDFSM		DFSM_R400_5_cRSdP.fsm
1	1	400	5	5	10006	10006	1	58805	10005	0.170139	0	0	0.030504	Quotient		10	TeacherDFSM		DFSM_R400_5_cRSdP.fsm
