Correct	FSMtype	States	Inputs	Outputs	Resets	OQs	EQs	symbols	Exploration	EE	BBresets	BBsymbols	seconds	Algorithm	CEprocessing	AlgId	Teacher	BB	fileName
1	2	30	5	5	755	755	1	3280	755	0.230183	0	0	0.001362	L*	addAllPrefixesToS	0	TeacherDFSM		Mealy_R30_5.fsm
1	2	30	5	5	755	755	1	3280	755	0.230183	0	0	0.001224	L*	addAllSuffixesAfterLastStateToE	1	TeacherDFSM		Mealy_R30_5.fsm
1	2	30	5	5	755	755	1	3280	755	0.230183	0	0	0.001232	L*	addSuffix1by1ToE	2	TeacherDFSM		Mealy_R30_5.fsm
1	2	30	5	5	755	755	1	3280	755	0.230183	0	0	0.001222	L*	addSuffixAfterLastStateToE	3	TeacherDFSM		Mealy_R30_5.fsm
1	2	30	5	5	755	755	1	3280	755	0.230183	0	0	0.001219	L*	addSuffixToE_binarySearch	4	TeacherDFSM		Mealy_R30_5.fsm
1	2	30	5	5	1127	1127	1	4948	755	0.152587	0	0	0.001439	OP	AllGlobally	5	TeacherDFSM		Mealy_R30_5.fsm
1	2	30	5	5	1127	1127	1	4948	755	0.152587	0	0	0.001392	OP	OneGlobally	6	TeacherDFSM		Mealy_R30_5.fsm
1	2	30	5	5	1127	1127	1	4948	755	0.152587	0	0	0.001394	OP	OneLocally	7	TeacherDFSM		Mealy_R30_5.fsm
1	2	30	5	5	666	666	17	2635	489	0.185579	0	0	0.000997	DT		8	TeacherDFSM		Mealy_R30_5.fsm
1	2	30	5	5	582	582	17	2489	488	0.196063	0	0	0.001096	TTT		9	TeacherDFSM		Mealy_R30_5.fsm
1	2	30	5	5	755	755	1	3280	755	0.230183	0	0	0.001528	Quotient		10	TeacherDFSM		Mealy_R30_5.fsm
1	2	30	5	5	755	755	1	3180	755	0.237421	0	0	0.001213	L*	addAllPrefixesToS	0	TeacherDFSM		Mealy_R30_5_pURMT.fsm
1	2	30	5	5	755	755	1	3180	755	0.237421	0	0	0.001177	L*	addAllSuffixesAfterLastStateToE	1	TeacherDFSM		Mealy_R30_5_pURMT.fsm
1	2	30	5	5	755	755	1	3180	755	0.237421	0	0	0.001170	L*	addSuffix1by1ToE	2	TeacherDFSM		Mealy_R30_5_pURMT.fsm
1	2	30	5	5	755	755	1	3180	755	0.237421	0	0	0.001187	L*	addSuffixAfterLastStateToE	3	TeacherDFSM		Mealy_R30_5_pURMT.fsm
1	2	30	5	5	755	755	1	3180	755	0.237421	0	0	0.001192	L*	addSuffixToE_binarySearch	4	TeacherDFSM		Mealy_R30_5_pURMT.fsm
1	2	30	5	5	1143	1143	1	4863	755	0.155254	0	0	0.001384	OP	AllGlobally	5	TeacherDFSM		Mealy_R30_5_pURMT.fsm
1	2	30	5	5	1143	1143	1	4863	755	0.155254	0	0	0.001363	OP	OneGlobally	6	TeacherDFSM		Mealy_R30_5_pURMT.fsm
1	2	30	5	5	1143	1143	1	4863	755	0.155254	0	0	0.001370	OP	OneLocally	7	TeacherDFSM		Mealy_R30_5_pURMT.fsm
1	2	30	5	5	679	679	17	2548	495	0.194270	0	0	0.000972	DT		8	TeacherDFSM		Mealy_R30_5_pURMT.fsm
1	2	30	5	5	594	594	17	2358	495	0.209924	0	0	0.001056	TTT		9	TeacherDFSM		Mealy_R30_5_pURMT.fsm
