Correct	FSMtype	States	Inputs	Outputs	Resets	OQs	EQs	symbols	Exploration	EE	BBresets	BBsymbols	seconds	Algorithm	CEprocessing	AlgId	Teacher	BB	fileName
1	4	90	5	2	5291	5291	11	33915	5100	0.150376	0	0	0.034653	L*	addAllPrefixesToS	0	TeacherDFSM		DFA_R90_5.fsm
1	4	90	5	2	5874	5874	12	33368	5143	0.154130	0	0	0.027699	L*	addAllSuffixesAfterLastStateToE	1	TeacherDFSM		DFA_R90_5.fsm
1	4	90	5	2	5875	5875	13	32923	4786	0.145369	0	0	0.034358	L*	addSuffix1by1ToE	2	TeacherDFSM		DFA_R90_5.fsm
1	4	90	5	2	5890	5890	13	32976	4786	0.145136	0	0	0.031977	L*	addSuffixAfterLastStateToE	3	TeacherDFSM		DFA_R90_5.fsm
1	4	90	5	2	5895	5895	13	32994	4786	0.145057	0	0	0.031685	L*	addSuffixToE_binarySearch	4	TeacherDFSM		DFA_R90_5.fsm
1	4	90	5	2	9003	9003	3	54390	8031	0.147656	0	0	0.017533	OP	AllGlobally	5	TeacherDFSM		DFA_R90_5.fsm
1	4	90	5	2	8567	8567	8	48833	4786	0.098007	0	0	0.015788	OP	OneGlobally	6	TeacherDFSM		DFA_R90_5.fsm
1	4	90	5	2	5959	5959	43	32151	2674	0.083170	0	0	0.016837	OP	OneLocally	7	TeacherDFSM		DFA_R90_5.fsm
1	4	90	5	2	4994	4994	88	21806	2565	0.117628	0	0	0.018636	DT		8	TeacherDFSM		DFA_R90_5.fsm
1	4	90	5	2	3266	3266	89	15788	2555	0.161832	0	0	0.020726	TTT		9	TeacherDFSM		DFA_R90_5.fsm
1	4	90	5	2	4582	4582	8	25718	4784	0.186018	0	0	0.019305	Quotient		10	TeacherDFSM		DFA_R90_5.fsm
1	4	90	5	2	5181	5181	9	34944	6125	0.175280	0	0	0.033692	L*	addAllPrefixesToS	0	TeacherDFSM		DFA_R90_5_IyXb5.fsm
1	4	90	5	2	5873	5873	11	36676	5143	0.140228	0	0	0.029630	L*	addAllSuffixesAfterLastStateToE	1	TeacherDFSM		DFA_R90_5_IyXb5.fsm
1	4	90	5	2	5423	5423	12	32787	4428	0.135054	0	0	0.034330	L*	addSuffix1by1ToE	2	TeacherDFSM		DFA_R90_5_IyXb5.fsm
1	4	90	5	2	5438	5438	12	32848	4428	0.134803	0	0	0.032590	L*	addSuffixAfterLastStateToE	3	TeacherDFSM		DFA_R90_5_IyXb5.fsm
1	4	90	5	2	5441	5441	12	32858	4428	0.134762	0	0	0.032711	L*	addSuffixToE_binarySearch	4	TeacherDFSM		DFA_R90_5_IyXb5.fsm
1	4	90	5	2	9416	9416	3	54758	8031	0.146664	0	0	0.016861	OP	AllGlobally	5	TeacherDFSM		DFA_R90_5_IyXb5.fsm
1	4	90	5	2	8087	8087	7	46302	4421	0.095482	0	0	0.014871	OP	OneGlobally	6	TeacherDFSM		DFA_R90_5_IyXb5.fsm
1	4	90	5	2	5990	5990	44	32963	2728	0.082759	0	0	0.018374	OP	OneLocally	7	TeacherDFSM		DFA_R90_5_IyXb5.fsm
1	4	90	5	2	5018	5018	89	21950	2550	0.116173	0	0	0.020375	DT		8	TeacherDFSM		DFA_R90_5_IyXb5.fsm
1	4	90	5	2	3254	3254	89	15851	2557	0.161315	0	0	0.021941	TTT		9	TeacherDFSM		DFA_R90_5_IyXb5.fsm
1	4	90	5	2	4160	4160	7	22870	4421	0.193310	0	0	0.016256	Quotient		10	TeacherDFSM		DFA_R90_5_IyXb5.fsm
1	4	90	5	2	6318	6318	11	42010	5153	0.122661	0	0	0.041862	L*	addAllPrefixesToS	0	TeacherDFSM		DFA_R90_5_Effn0.fsm
1	4	90	5	2	5875	5875	13	35393	4782	0.135111	0	0	0.033489	L*	addAllSuffixesAfterLastStateToE	1	TeacherDFSM		DFA_R90_5_Effn0.fsm
