Correct,FSMtype,States,Inputs,Outputs,Resets,OQs,EQs,symbols,Exploration,EE,BBresets,BBsymbols,seconds,Algorithm,CEprocessing,AlgId,Teacher,BB,fileName
1,1,20,5,5,606,606,1,2155,505,0.234338747,0,0,0.00087,L*,addAllPrefixesToS,0,TeacherDFSM,,DFSM_R20_5.fsm
1,1,20,5,5,606,606,1,2155,505,0.234338747,0,0,0.000733,L*,addAllSuffixesAfterLastStateToE,1,TeacherDFSM,,DFSM_R20_5.fsm
1,1,20,5,5,606,606,1,2155,505,0.234338747,0,0,0.000727,L*,addSuffix1by1ToE,2,TeacherDFSM,,DFSM_R20_5.fsm
1,1,20,5,5,606,606,1,2155,505,0.234338747,0,0,0.000744,L*,addSuffixAfterLastStateToE,3,TeacherDFSM,,DFSM_R20_5.fsm
1,1,20,5,5,606,606,1,2155,505,0.234338747,0,0,0.000746,L*,addSuffixToE_binarySearch,4,TeacherDFSM,,DFSM_R20_5.fsm
1,1,20,5,5,858,858,1,2983,505,0.169292658,0,0,0.000913,OP,AllGlobally,5,TeacherDFSM,,DFSM_R20_5.fsm
1,1,20,5,5,858,858,1,2983,505,0.169292658,0,0,0.000866,OP,OneGlobally,6,TeacherDFSM,,DFSM_R20_5.fsm
1,1,20,5,5,849,849,1,2966,505,0.17026298,0,0,0.000863,OP,OneLocally,7,TeacherDFSM,,DFSM_R20_5.fsm
1,1,20,5,5,416,416,11,1244,224,0.180064309,0,0,0.000471,DT,,8,TeacherDFSM,,DFSM_R20_5.fsm
1,1,20,5,5,382,382,11,1199,224,0.186822352,0,0,0.000507,TTT,,9,TeacherDFSM,,DFSM_R20_5.fsm
1,1,20,5,5,506,506,1,1880,505,0.268617021,0,0,0.000945,Quotient,,10,TeacherDFSM,,DFSM_R20_5.fsm
1,1,20,5,5,606,606,1,2215,505,0.227990971,0,0,0.000776,L*,addAllPrefixesToS,0,TeacherDFSM,,DFSM_R20_5_D2ix0.fsm
1,1,20,5,5,606,606,1,2215,505,0.227990971,0,0,0.000732,L*,addAllSuffixesAfterLastStateToE,1,TeacherDFSM,,DFSM_R20_5_D2ix0.fsm
1,1,20,5,5,606,606,1,2215,505,0.227990971,0,0,0.000794,L*,addSuffix1by1ToE,2,TeacherDFSM,,DFSM_R20_5_D2ix0.fsm
1,1,20,5,5,606,606,1,2215,505,0.227990971,0,0,0.000771,L*,addSuffixAfterLastStateToE,3,TeacherDFSM,,DFSM_R20_5_D2ix0.fsm
1,1,20,5,5,606,606,1,2215,505,0.227990971,0,0,0.000755,L*,addSuffixToE_binarySearch,4,TeacherDFSM,,DFSM_R20_5_D2ix0.fsm
1,1,20,5,5,846,846,1,3032,505,0.166556728,0,0,0.000895,OP,AllGlobally,5,TeacherDFSM,,DFSM_R20_5_D2ix0.fsm
1,1,20,5,5,846,846,1,3032,505,0.166556728,0,0,0.000898,OP,OneGlobally,6,TeacherDFSM,,DFSM_R20_5_D2ix0.fsm
1,1,20,5,5,837,837,1,3017,505,0.167384819,0,0,0.000885,OP,OneLocally,7,TeacherDFSM,,DFSM_R20_5_D2ix0.fsm
1,1,20,5,5,425,425,11,1315,223,0.169581749,0,0,0.000449,DT,,8,TeacherDFSM,,DFSM_R20_5_D2ix0.fsm
