Correct	FSMtype	States	Inputs	Outputs	Resets	OQs	EQs	symbols	Exploration	EE	BBresets	BBsymbols	seconds	Algorithm	CEprocessing	AlgId	Teacher	BB	fileName
1	3	50	5	5	1305	1305	5	6774	1514	0.223502	0	0	0.004783	L*	addAllPrefixesToS	0	TeacherDFSM		Moore_R50_5.fsm
1	3	50	5	5	1259	1259	5	5265	1054	0.200190	0	0	0.003931	L*	addAllSuffixesAfterLastStateToE	1	TeacherDFSM		Moore_R50_5.fsm
1	3	50	5	5	1259	1259	5	5265	1054	0.200190	0	0	0.004051	L*	addSuffix1by1ToE	2	TeacherDFSM		Moore_R50_5.fsm
1	3	50	5	5	1263	1263	5	5275	1054	0.199810	0	0	0.003997	L*	addSuffixAfterLastStateToE	3	TeacherDFSM		Moore_R50_5.fsm
1	3	50	5	5	1266	1266	5	5284	1054	0.199470	0	0	0.003990	L*	addSuffixToE_binarySearch	4	TeacherDFSM		Moore_R50_5.fsm
1	3	50	5	5	2315	2315	1	9552	1255	0.131386	0	0	0.002540	OP	AllGlobally	5	TeacherDFSM		Moore_R50_5.fsm
1	3	50	5	5	2315	2315	1	9552	1255	0.131386	0	0	0.002510	OP	OneGlobally	6	TeacherDFSM		Moore_R50_5.fsm
1	3	50	5	5	2292	2292	1	9498	1255	0.132133	0	0	0.002490	OP	OneLocally	7	TeacherDFSM		Moore_R50_5.fsm
1	3	50	5	5	1086	1086	27	4089	710	0.173637	0	0	0.002293	DT		8	TeacherDFSM		Moore_R50_5.fsm
1	3	50	5	5	896	896	27	3552	710	0.199887	0	0	0.002502	TTT		9	TeacherDFSM		Moore_R50_5.fsm
1	3	50	5	5	1256	1256	1	5455	1255	0.230064	0	0	0.002649	Quotient		10	TeacherDFSM		Moore_R50_5.fsm
1	3	50	5	5	1566	1566	5	7638	1305	0.170856	0	0	0.005549	L*	addAllPrefixesToS	0	TeacherDFSM		Moore_R50_5_6cSPa.fsm
1	3	50	5	5	1259	1259	5	5341	1054	0.197341	0	0	0.003843	L*	addAllSuffixesAfterLastStateToE	1	TeacherDFSM		Moore_R50_5_6cSPa.fsm
1	3	50	5	5	1259	1259	5	5341	1054	0.197341	0	0	0.004091	L*	addSuffix1by1ToE	2	TeacherDFSM		Moore_R50_5_6cSPa.fsm
1	3	50	5	5	1263	1263	5	5350	1054	0.197009	0	0	0.003931	L*	addSuffixAfterLastStateToE	3	TeacherDFSM		Moore_R50_5_6cSPa.fsm
1	3	50	5	5	1266	1266	5	5360	1054	0.196642	0	0	0.003905	L*	addSuffixToE_binarySearch	4	TeacherDFSM		Moore_R50_5_6cSPa.fsm
1	3	50	5	5	2262	2262	1	9414	1255	0.133312	0	0	0.002523	OP	AllGlobally	5	TeacherDFSM		Moore_R50_5_6cSPa.fsm
1	3	50	5	5	2262	2262	1	9414	1255	0.133312	0	0	0.002500	OP	OneGlobally	6	TeacherDFSM		Moore_R50_5_6cSPa.fsm
1	3	50	5	5	2240	2240	1	9364	1255	0.134024	0	0	0.002499	OP	OneLocally	7	TeacherDFSM		Moore_R50_5_6cSPa.fsm
1	3	50	5	5	1070	1070	29	4045	676	0.167120	0	0	0.002244	DT		8	TeacherDFSM		Moore_R50_5_6cSPa.fsm
1	3	50	5	5	859	859	28	3445	674	0.195646	0	0	0.002419	TTT		9	TeacherDFSM		Moore_R50_5_6cSPa.fsm
1	3	50	5	5	1256	1256	1	5505	1255	0.227975	0	0	0.002646	Quotient		10	TeacherDFSM		Moore_R50_5_6cSPa.fsm
1	3	50	5	5	1305	1305	5	7052	1096	0.155417	0	0	0.005412	L*	addAllPrefixesToS	0	TeacherDFSM		Moore_R50_5_uzA4H.fsm
1	3	50	5	5	1511	1511	6	7095	1255	0.176885	0	0	0.005226	L*	addAllSuffixesAfterLastStateToE	1	TeacherDFSM		Moore_R50_5_uzA4H.fsm
1	3	50	5	5	1511	1511	6	7095	1255	0.176885	0	0	0.006029	L*	addSuffix1by1ToE	2	TeacherDFSM		Moore_R50_5_uzA4H.fsm
1	3	50	5	5	1516	1516	6	7107	1255	0.176586	0	0	0.005287	L*	addSuffixAfterLastStateToE	3	TeacherDFSM		Moore_R50_5_uzA4H.fsm
1	3	50	5	5	1523	1523	6	7138	1255	0.175820	0	0	0.005319	L*	addSuffixToE_binarySearch	4	TeacherDFSM		Moore_R50_5_uzA4H.fsm
1	3	50	5	5	2261	2261	1	10264	1255	0.122272	0	0	0.002789	OP	AllGlobally	5	TeacherDFSM		Moore_R50_5_uzA4H.fsm
1	3	50	5	5	2261	2261	1	10264	1255	0.122272	0	0	0.002765	OP	OneGlobally	6	TeacherDFSM		Moore_R50_5_uzA4H.fsm
1	3	50	5	5	2236	2236	1	10196	1255	0.123087	0	0	0.002774	OP	OneLocally	7	TeacherDFSM		Moore_R50_5_uzA4H.fsm
1	3	50	5	5	1072	1072	25	4446	671	0.150922	0	0	0.002191	DT		8	TeacherDFSM		Moore_R50_5_uzA4H.fsm
1	3	50	5	5	862	862	25	3788	671	0.177138	0	0	0.002335	TTT		9	TeacherDFSM		Moore_R50_5_uzA4H.fsm
