Correct	FSMtype	States	Inputs	Outputs	Resets	OQs	EQs	symbols	Exploration	EE	BBresets	BBsymbols	seconds	Algorithm	CEprocessing	AlgId	Teacher	BB	fileName
1	3	400	5	5	14112	14112	6	101010	13306	0.131730	0	0	0.514681	L*	addAllPrefixesToS	0	TeacherDFSM		Moore_R400_5.fsm
1	3	400	5	5	18016	18016	8	116243	16409	0.141161	0	0	0.596311	L*	addAllSuffixesAfterLastStateToE	1	TeacherDFSM		Moore_R400_5.fsm
1	3	400	5	5	16015	16015	8	99995	13209	0.132097	0	0	0.601918	L*	addSuffix1by1ToE	2	TeacherDFSM		Moore_R400_5.fsm
1	3	400	5	5	16023	16023	8	100024	13209	0.132058	0	0	0.584654	L*	addSuffixAfterLastStateToE	3	TeacherDFSM		Moore_R400_5.fsm
1	3	400	5	5	16028	16028	8	100042	13209	0.132035	0	0	0.584854	L*	addSuffixToE_binarySearch	4	TeacherDFSM		Moore_R400_5.fsm
1	3	400	5	5	30692	30692	2	193835	26015	0.134212	0	0	0.067791	OP	AllGlobally	5	TeacherDFSM		Moore_R400_5.fsm
1	3	400	5	5	24693	24693	3	143056	13207	0.092320	0	0	0.049874	OP	OneGlobally	6	TeacherDFSM		Moore_R400_5.fsm
1	3	400	5	5	20590	20590	7	115691	10058	0.086938	0	0	0.038054	OP	OneLocally	7	TeacherDFSM		Moore_R400_5.fsm
1	3	400	5	5	13520	13520	229	67687	7594	0.112193	0	0	0.101594	DT		8	TeacherDFSM		Moore_R400_5.fsm
1	3	400	5	5	9696	9696	227	54273	7556	0.139222	0	0	0.122927	TTT		9	TeacherDFSM		Moore_R400_5.fsm
1	3	400	5	5	13180	13180	3	80067	13207	0.164949	0	0	0.056699	Quotient		10	TeacherDFSM		Moore_R400_5.fsm
1	3	400	5	5	16128	16128	7	108264	16532	0.152701	0	0	0.695663	L*	addAllPrefixesToS	0	TeacherDFSM		Moore_R400_5_0li2j.fsm
1	3	400	5	5	14013	14013	7	84589	11606	0.137205	0	0	0.414951	L*	addAllSuffixesAfterLastStateToE	1	TeacherDFSM		Moore_R400_5_0li2j.fsm
1	3	400	5	5	14013	14013	7	84589	11606	0.137205	0	0	0.418347	L*	addSuffix1by1ToE	2	TeacherDFSM		Moore_R400_5_0li2j.fsm
1	3	400	5	5	14019	14019	7	84603	11606	0.137182	0	0	0.414988	L*	addSuffixAfterLastStateToE	3	TeacherDFSM		Moore_R400_5_0li2j.fsm
1	3	400	5	5	14024	14024	7	84623	11606	0.137149	0	0	0.415160	L*	addSuffixToE_binarySearch	4	TeacherDFSM		Moore_R400_5_0li2j.fsm
