Correct,FSMtype,States,Inputs,Outputs,Resets,OQs,EQs,symbols,Exploration,EE,BBresets,BBsymbols,seconds,Algorithm,CEprocessing,AlgId,Teacher,BB,fileName
1,1,50,5,5,1506,1506,1,6505,1255,0.192928517,0,0,0.002854,L*,addAllPrefixesToS,0,TeacherDFSM,,DFSM_R50_5.fsm
1,1,50,5,5,1506,1506,1,6505,1255,0.192928517,0,0,0.00267,L*,addAllSuffixesAfterLastStateToE,1,TeacherDFSM,,DFSM_R50_5.fsm
1,1,50,5,5,1506,1506,1,6505,1255,0.192928517,0,0,0.002668,L*,addSuffix1by1ToE,2,TeacherDFSM,,DFSM_R50_5.fsm
1,1,50,5,5,1506,1506,1,6505,1255,0.192928517,0,0,0.002696,L*,addSuffixAfterLastStateToE,3,TeacherDFSM,,DFSM_R50_5.fsm
1,1,50,5,5,1506,1506,1,6505,1255,0.192928517,0,0,0.002689,L*,addSuffixToE_binarySearch,4,TeacherDFSM,,DFSM_R50_5.fsm
1,1,50,5,5,2269,2269,1,9670,1255,0.129782834,0,0,0.00273,OP,AllGlobally,5,TeacherDFSM,,DFSM_R50_5.fsm
1,1,50,5,5,2269,2269,1,9670,1255,0.129782834,0,0,0.002665,OP,OneGlobally,6,TeacherDFSM,,DFSM_R50_5.fsm
1,1,50,5,5,2245,2245,1,9611,1255,0.130579544,0,0,0.002669,OP,OneLocally,7,TeacherDFSM,,DFSM_R50_5.fsm
1,1,50,5,5,1276,1276,26,4880,688,0.140983607,0,0,0.002002,DT,,8,TeacherDFSM,,DFSM_R50_5.fsm
1,1,50,5,5,1104,1104,26,4569,680,0.148829065,0,0,0.002302,TTT,,9,TeacherDFSM,,DFSM_R50_5.fsm
1,1,50,5,5,1256,1256,1,5630,1255,0.222912966,0,0,0.002838,Quotient,,10,TeacherDFSM,,DFSM_R50_5.fsm
1,1,50,5,5,1506,1506,1,6415,1255,0.19563523,0,0,0.002596,L*,addAllPrefixesToS,0,TeacherDFSM,,DFSM_R50_5_63FmJ.fsm
1,1,50,5,5,1506,1506,1,6415,1255,0.19563523,0,0,0.002552,L*,addAllSuffixesAfterLastStateToE,1,TeacherDFSM,,DFSM_R50_5_63FmJ.fsm
1,1,50,5,5,1506,1506,1,6415,1255,0.19563523,0,0,0.002551,L*,addSuffix1by1ToE,2,TeacherDFSM,,DFSM_R50_5_63FmJ.fsm
1,1,50,5,5,1506,1506,1,6415,1255,0.19563523,0,0,0.002625,L*,addSuffixAfterLastStateToE,3,TeacherDFSM,,DFSM_R50_5_63FmJ.fsm
1,1,50,5,5,1506,1506,1,6415,1255,0.19563523,0,0,0.002586,L*,addSuffixToE_binarySearch,4,TeacherDFSM,,DFSM_R50_5_63FmJ.fsm
1,1,50,5,5,2292,2292,1,9620,1255,0.13045738,0,0,0.002651,OP,AllGlobally,5,TeacherDFSM,,DFSM_R50_5_63FmJ.fsm
1,1,50,5,5,2292,2292,1,9620,1255,0.13045738,0,0,0.002621,OP,OneGlobally,6,TeacherDFSM,,DFSM_R50_5_63FmJ.fsm
1,1,50,5,5,2268,2268,1,9557,1255,0.131317359,0,0,0.002613,OP,OneLocally,7,TeacherDFSM,,DFSM_R50_5_63FmJ.fsm
1,1,50,5,5,1269,1269,26,4870,687,0.141067762,0,0,0.001888,DT,,8,TeacherDFSM,,DFSM_R50_5_63FmJ.fsm
1,1,50,5,5,1115,1115,26,4587,687,0.149771092,0,0,0.002191,TTT,,9,TeacherDFSM,,DFSM_R50_5_63FmJ.fsm
1,1,50,5,5,1256,1256,1,5555,1255,0.225922592,0,0,0.002784,Quotient,,10,TeacherDFSM,,DFSM_R50_5_63FmJ.fsm
1,1,50,5,5,1792,1792,2,7941,1280,0.161188767,0,0,0.004208,L*,addAllPrefixesToS,0,TeacherDFSM,,DFSM_R50_5_YeRSU.fsm
1,1,50,5,5,1758,1758,2,7740,1255,0.162144703,0,0,0.003815,L*,addAllSuffixesAfterLastStateToE,1,TeacherDFSM,,DFSM_R50_5_YeRSU.fsm
1,1,50,5,5,1758,1758,2,7740,1255,0.162144703,0,0,0.00392,L*,addSuffix1by1ToE,2,TeacherDFSM,,DFSM_R50_5_YeRSU.fsm
1,1,50,5,5,1759,1759,2,7743,1255,0.16208188,0,0,0.003891,L*,addSuffixAfterLastStateToE,3,TeacherDFSM,,DFSM_R50_5_YeRSU.fsm
1,1,50,5,5,1760,1760,2,7747,1255,0.161998193,0,0,0.003922,L*,addSuffixToE_binarySearch,4,TeacherDFSM,,DFSM_R50_5_YeRSU.fsm
1,1,50,5,5,3243,3243,2,15736,2461,0.156392984,0,0,0.004994,OP,AllGlobally,5,TeacherDFSM,,DFSM_R50_5_YeRSU.fsm
1,1,50,5,5,2492,2492,2,10814,1255,0.116053264,0,0,0.003096,OP,OneGlobally,6,TeacherDFSM,,DFSM_R50_5_YeRSU.fsm
1,1,50,5,5,2224,2224,2,9646,1255,0.130105743,0,0,0.002711,OP,OneLocally,7,TeacherDFSM,,DFSM_R50_5_YeRSU.fsm
1,1,50,5,5,1243,1243,25,4697,643,0.136895891,0,0,0.001906,DT,,8,TeacherDFSM,,DFSM_R50_5_YeRSU.fsm
1,1,50,5,5,1075,1075,25,4347,643,0.147918104,0,0,0.002132,TTT,,9,TeacherDFSM,,DFSM_R50_5_YeRSU.fsm
1,1,50,5,5,1256,1256,1,5705,1255,0.219982472,0,0,0.002877,Quotient,,10,TeacherDFSM,,DFSM_R50_5_YeRSU.fsm
1,1,50,5,5,1506,1506,1,6445,1255,0.194724593,0,0,0.002686,L*,addAllPrefixesToS,0,TeacherDFSM,,DFSM_R50_5_dO0XF.fsm
1,1,50,5,5,1506,1506,1,6445,1255,0.194724593,0,0,0.00908,L*,addAllSuffixesAfterLastStateToE,1,TeacherDFSM,,DFSM_R50_5_dO0XF.fsm
1,1,50,5,5,1506,1506,1,6445,1255,0.194724593,0,0,0.002658,L*,addSuffix1by1ToE,2,TeacherDFSM,,DFSM_R50_5_dO0XF.fsm
1,1,50,5,5,1506,1506,1,6445,1255,0.194724593,0,0,0.002652,L*,addSuffixAfterLastStateToE,3,TeacherDFSM,,DFSM_R50_5_dO0XF.fsm
1,1,50,5,5,1506,1506,1,6445,1255,0.194724593,0,0,0.002648,L*,addSuffixToE_binarySearch,4,TeacherDFSM,,DFSM_R50_5_dO0XF.fsm
1,1,50,5,5,2285,2285,1,9660,1255,0.129917184,0,0,0.002695,OP,AllGlobally,5,TeacherDFSM,,DFSM_R50_5_dO0XF.fsm
1,1,50,5,5,2285,2285,1,9660,1255,0.129917184,0,0,0.002648,OP,OneGlobally,6,TeacherDFSM,,DFSM_R50_5_dO0XF.fsm
1,1,50,5,5,2263,2263,1,9605,1255,0.130661114,0,0,0.002705,OP,OneLocally,7,TeacherDFSM,,DFSM_R50_5_dO0XF.fsm
1,1,50,5,5,1328,1328,28,4988,697,0.139735365,0,0,0.002018,DT,,8,TeacherDFSM,,DFSM_R50_5_dO0XF.fsm
1,1,50,5,5,1132,1132,28,4587,696,0.151733159,0,0,0.002278,TTT,,9,TeacherDFSM,,DFSM_R50_5_dO0XF.fsm
1,1,50,5,5,1256,1256,1,5580,1255,0.224910394,0,0,0.002833,Quotient,,10,TeacherDFSM,,DFSM_R50_5_dO0XF.fsm
1,1,50,5,5,1506,1506,1,6445,1255,0.194724593,0,0,0.002661,L*,addAllPrefixesToS,0,TeacherDFSM,,DFSM_R50_5_gflEz.fsm
1,1,50,5,5,1506,1506,1,6445,1255,0.194724593,0,0,0.002595,L*,addAllSuffixesAfterLastStateToE,1,TeacherDFSM,,DFSM_R50_5_gflEz.fsm
1,1,50,5,5,1506,1506,1,6445,1255,0.194724593,0,0,0.002581,L*,addSuffix1by1ToE,2,TeacherDFSM,,DFSM_R50_5_gflEz.fsm
1,1,50,5,5,1506,1506,1,6445,1255,0.194724593,0,0,0.002617,L*,addSuffixAfterLastStateToE,3,TeacherDFSM,,DFSM_R50_5_gflEz.fsm
1,1,50,5,5,1506,1506,1,6445,1255,0.194724593,0,0,0.002601,L*,addSuffixToE_binarySearch,4,TeacherDFSM,,DFSM_R50_5_gflEz.fsm
1,1,50,5,5,2284,2284,1,9640,1255,0.130186722,0,0,0.00268,OP,AllGlobally,5,TeacherDFSM,,DFSM_R50_5_gflEz.fsm
1,1,50,5,5,2284,2284,1,9640,1255,0.130186722,0,0,0.002679,OP,OneGlobally,6,TeacherDFSM,,DFSM_R50_5_gflEz.fsm
1,1,50,5,5,2258,2258,1,9574,1255,0.131084186,0,0,0.002648,OP,OneLocally,7,TeacherDFSM,,DFSM_R50_5_gflEz.fsm
1,1,50,5,5,1258,1258,24,4838,694,0.143447706,0,0,0.001895,DT,,8,TeacherDFSM,,DFSM_R50_5_gflEz.fsm
1,1,50,5,5,1105,1105,24,4614,688,0.1491114,0,0,0.002138,TTT,,9,TeacherDFSM,,DFSM_R50_5_gflEz.fsm
1,1,50,5,5,1256,1256,1,5580,1255,0.224910394,0,0,0.002819,Quotient,,10,TeacherDFSM,,DFSM_R50_5_gflEz.fsm
1,1,50,5,5,1506,1506,1,6325,1255,0.198418972,0,0,0.002497,L*,addAllPrefixesToS,0,TeacherDFSM,,DFSM_R50_5_gsiRg.fsm
1,1,50,5,5,1506,1506,1,6325,1255,0.198418972,0,0,0.002482,L*,addAllSuffixesAfterLastStateToE,1,TeacherDFSM,,DFSM_R50_5_gsiRg.fsm
1,1,50,5,5,1506,1506,1,6325,1255,0.198418972,0,0,0.002485,L*,addSuffix1by1ToE,2,TeacherDFSM,,DFSM_R50_5_gsiRg.fsm
