Correct	FSMtype	States	Inputs	Outputs	Resets	OQs	EQs	symbols	Exploration	EE	BBresets	BBsymbols	seconds	Algorithm	CEprocessing	AlgId	Teacher	BB	fileName
1	2	70	5	5	2166	2166	2	10657	2094	0.196491	0	0	0.007089	L*	addAllPrefixesToS	0	TeacherDFSM		Mealy_R70_5.fsm
1	2	70	5	5	2107	2107	2	10144	2036	0.200710	0	0	0.006122	L*	addAllSuffixesAfterLastStateToE	1	TeacherDFSM		Mealy_R70_5.fsm
1	2	70	5	5	2107	2107	2	10144	2036	0.200710	0	0	0.007652	L*	addSuffix1by1ToE	2	TeacherDFSM		Mealy_R70_5.fsm
1	2	70	5	5	2108	2108	2	10149	2036	0.200611	0	0	0.006193	L*	addSuffixAfterLastStateToE	3	TeacherDFSM		Mealy_R70_5.fsm
1	2	70	5	5	2110	2110	2	10163	2036	0.200335	0	0	0.006194	L*	addSuffixToE_binarySearch	4	TeacherDFSM		Mealy_R70_5.fsm
1	2	70	5	5	4976	4976	2	30635	7656	0.249910	0	0	0.010114	OP	AllGlobally	5	TeacherDFSM		Mealy_R70_5.fsm
1	2	70	5	5	3223	3223	2	15472	2036	0.131593	0	0	0.004358	OP	OneGlobally	6	TeacherDFSM		Mealy_R70_5.fsm
1	2	70	5	5	2878	2878	2	13526	1759	0.130046	0	0	0.003732	OP	OneLocally	7	TeacherDFSM		Mealy_R70_5.fsm
1	2	70	5	5	1964	1964	43	8132	1339	0.164658	0	0	0.003498	DT		8	TeacherDFSM		Mealy_R70_5.fsm
1	2	70	5	5	1621	1621	43	7234	1334	0.184407	0	0	0.004004	TTT		9	TeacherDFSM		Mealy_R70_5.fsm
1	2	70	5	5	2032	2032	2	9783	2036	0.208116	0	0	0.004990	Quotient		10	TeacherDFSM		Mealy_R70_5.fsm
1	2	70	5	5	2597	2597	3	13209	2449	0.185404	0	0	0.009834	L*	addAllPrefixesToS	0	TeacherDFSM		Mealy_R70_5_QOggz.fsm
1	2	70	5	5	2459	2459	3	12269	2317	0.188850	0	0	0.008368	L*	addAllSuffixesAfterLastStateToE	1	TeacherDFSM		Mealy_R70_5_QOggz.fsm
1	2	70	5	5	2459	2459	3	12269	2317	0.188850	0	0	0.009029	L*	addSuffix1by1ToE	2	TeacherDFSM		Mealy_R70_5_QOggz.fsm
1	2	70	5	5	2461	2461	3	12279	2317	0.188696	0	0	0.008549	L*	addSuffixAfterLastStateToE	3	TeacherDFSM		Mealy_R70_5_QOggz.fsm
1	2	70	5	5	2463	2463	3	12289	2317	0.188543	0	0	0.016084	L*	addSuffixToE_binarySearch	4	TeacherDFSM		Mealy_R70_5_QOggz.fsm
1	2	70	5	5	4198	4198	2	23613	4565	0.193326	0	0	0.007219	OP	AllGlobally	5	TeacherDFSM		Mealy_R70_5_QOggz.fsm
1	2	70	5	5	3500	3500	3	17483	2317	0.132529	0	0	0.005024	OP	OneGlobally	6	TeacherDFSM		Mealy_R70_5_QOggz.fsm
1	2	70	5	5	2826	2826	4	13602	1775	0.130496	0	0	0.003876	OP	OneLocally	7	TeacherDFSM		Mealy_R70_5_QOggz.fsm
1	2	70	5	5	1853	1853	39	8012	1277	0.159386	0	0	0.003334	DT		8	TeacherDFSM		Mealy_R70_5_QOggz.fsm
1	2	70	5	5	1542	1542	39	7255	1275	0.175741	0	0	0.003858	TTT		9	TeacherDFSM		Mealy_R70_5_QOggz.fsm
1	2	70	5	5	2301	2301	3	11515	2317	0.201216	0	0	0.005956	Quotient		10	TeacherDFSM		Mealy_R70_5_QOggz.fsm
1	2	70	5	5	1755	1755	1	8205	1755	0.213894	0	0	0.004042	L*	addAllPrefixesToS	0	TeacherDFSM		Mealy_R70_5_0TpQA.fsm
1	2	70	5	5	1755	1755	1	8205	1755	0.213894	0	0	0.004039	L*	addAllSuffixesAfterLastStateToE	1	TeacherDFSM		Mealy_R70_5_0TpQA.fsm
1	2	70	5	5	1755	1755	1	8205	1755	0.213894	0	0	0.004030	L*	addSuffix1by1ToE	2	TeacherDFSM		Mealy_R70_5_0TpQA.fsm
1	2	70	5	5	1755	1755	1	8205	1755	0.213894	0	0	0.004057	L*	addSuffixAfterLastStateToE	3	TeacherDFSM		Mealy_R70_5_0TpQA.fsm
1	2	70	5	5	1755	1755	1	8205	1755	0.213894	0	0	0.004072	L*	addSuffixToE_binarySearch	4	TeacherDFSM		Mealy_R70_5_0TpQA.fsm
1	2	70	5	5	2802	2802	1	13220	1755	0.132753	0	0	0.003558	OP	AllGlobally	5	TeacherDFSM		Mealy_R70_5_0TpQA.fsm
1	2	70	5	5	2802	2802	1	13220	1755	0.132753	0	0	0.003555	OP	OneGlobally	6	TeacherDFSM		Mealy_R70_5_0TpQA.fsm
1	2	70	5	5	2802	2802	1	13220	1755	0.132753	0	0	0.003566	OP	OneLocally	7	TeacherDFSM		Mealy_R70_5_0TpQA.fsm
1	2	70	5	5	1801	1801	38	7563	1274	0.168452	0	0	0.003139	DT		8	TeacherDFSM		Mealy_R70_5_0TpQA.fsm
1	2	70	5	5	1528	1528	38	6892	1266	0.183691	0	0	0.003628	TTT		9	TeacherDFSM		Mealy_R70_5_0TpQA.fsm
1	2	70	5	5	1755	1755	1	8205	1755	0.213894	0	0	0.003658	Quotient		10	TeacherDFSM		Mealy_R70_5_0TpQA.fsm
1	2	70	5	5	2166	2166	2	10357	2094	0.202182	0	0	0.006749	L*	addAllPrefixesToS	0	TeacherDFSM		Mealy_R70_5_B3a1I.fsm
1	2	70	5	5	2107	2107	2	9962	2036	0.204377	0	0	0.006063	L*	addAllSuffixesAfterLastStateToE	1	TeacherDFSM		Mealy_R70_5_B3a1I.fsm
1	2	70	5	5	2107	2107	2	9962	2036	0.204377	0	0	0.006430	L*	addSuffix1by1ToE	2	TeacherDFSM		Mealy_R70_5_B3a1I.fsm
1	2	70	5	5	2108	2108	2	9966	2036	0.204295	0	0	0.006137	L*	addSuffixAfterLastStateToE	3	TeacherDFSM		Mealy_R70_5_B3a1I.fsm
1	2	70	5	5	2109	2109	2	9971	2036	0.204192	0	0	0.006153	L*	addSuffixToE_binarySearch	4	TeacherDFSM		Mealy_R70_5_B3a1I.fsm
1	2	70	5	5	4243	4243	2	23113	4565	0.197508	0	0	0.007226	OP	AllGlobally	5	TeacherDFSM		Mealy_R70_5_B3a1I.fsm
1	2	70	5	5	3192	3192	2	15127	2036	0.134594	0	0	0.004219	OP	OneGlobally	6	TeacherDFSM		Mealy_R70_5_B3a1I.fsm
1	2	70	5	5	2872	2872	4	13334	1776	0.133193	0	0	0.003752	OP	OneLocally	7	TeacherDFSM		Mealy_R70_5_B3a1I.fsm
1	2	70	5	5	1886	1886	40	7948	1308	0.164570	0	0	0.003451	DT		8	TeacherDFSM		Mealy_R70_5_B3a1I.fsm
