Correct	FSMtype	States	Inputs	Outputs	Resets	OQs	EQs	symbols	Exploration	EE	BBresets	BBsymbols	seconds	Algorithm	CEprocessing	AlgId	Teacher	BB	fileName
1	4	50	5	2	2128	2128	6	12762	2821	0.221047	0	0	0.009351	L*	addAllPrefixesToS	0	TeacherDFSM		DFA_R50_5.fsm
1	4	50	5	2	2770	2770	10	14499	2461	0.169736	0	0	0.009365	L*	addAllSuffixesAfterLastStateToE	1	TeacherDFSM		DFA_R50_5.fsm
1	4	50	5	2	2519	2519	10	12796	2061	0.161066	0	0	0.009899	L*	addSuffix1by1ToE	2	TeacherDFSM		DFA_R50_5.fsm
1	4	50	5	2	2529	2529	10	12830	2061	0.160639	0	0	0.009058	L*	addSuffixAfterLastStateToE	3	TeacherDFSM		DFA_R50_5.fsm
1	4	50	5	2	2535	2535	10	12853	2061	0.160352	0	0	0.008873	L*	addSuffixToE_binarySearch	4	TeacherDFSM		DFA_R50_5.fsm
1	4	50	5	2	5073	5073	3	29099	4471	0.153648	0	0	0.010581	OP	AllGlobally	5	TeacherDFSM		DFA_R50_5.fsm
1	4	50	5	2	3824	3824	5	19861	2063	0.103872	0	0	0.006592	OP	OneGlobally	6	TeacherDFSM		DFA_R50_5.fsm
1	4	50	5	2	2951	2951	14	14741	1354	0.091853	0	0	0.005617	OP	OneLocally	7	TeacherDFSM		DFA_R50_5.fsm
1	4	50	5	2	2316	2316	49	9486	1221	0.128716	0	0	0.005714	DT		8	TeacherDFSM		DFA_R50_5.fsm
1	4	50	5	2	1565	1565	49	7017	1221	0.174006	0	0	0.005978	TTT		9	TeacherDFSM		DFA_R50_5.fsm
1	4	50	5	2	1969	1969	5	10122	2059	0.203418	0	0	0.006911	Quotient		10	TeacherDFSM		DFA_R50_5.fsm
1	4	50	5	2	2760	2760	8	14316	2264	0.158145	0	0	0.010342	L*	addAllPrefixesToS	0	TeacherDFSM		DFA_R50_5_sxx6N.fsm
1	4	50	5	2	2519	2519	10	12193	2059	0.168867	0	0	0.008435	L*	addAllSuffixesAfterLastStateToE	1	TeacherDFSM		DFA_R50_5_sxx6N.fsm
1	4	50	5	2	2519	2519	10	12193	2059	0.168867	0	0	0.009261	L*	addSuffix1by1ToE	2	TeacherDFSM		DFA_R50_5_sxx6N.fsm
1	4	50	5	2	2528	2528	10	12218	2059	0.168522	0	0	0.008688	L*	addSuffixAfterLastStateToE	3	TeacherDFSM		DFA_R50_5_sxx6N.fsm
1	4	50	5	2	2534	2534	10	12242	2059	0.168191	0	0	0.008723	L*	addSuffixToE_binarySearch	4	TeacherDFSM		DFA_R50_5_sxx6N.fsm
1	4	50	5	2	3861	3861	2	18706	2461	0.131562	0	0	0.005921	OP	AllGlobally	5	TeacherDFSM		DFA_R50_5_sxx6N.fsm
1	4	50	5	2	3868	3868	5	18273	2059	0.112680	0	0	0.005911	OP	OneGlobally	6	TeacherDFSM		DFA_R50_5_sxx6N.fsm
1	4	50	5	2	2981	2981	12	13391	1346	0.100515	0	0	0.004622	OP	OneLocally	7	TeacherDFSM		DFA_R50_5_sxx6N.fsm
1	4	50	5	2	2326	2326	49	9185	1242	0.135220	0	0	0.005342	DT		8	TeacherDFSM		DFA_R50_5_sxx6N.fsm
1	4	50	5	2	1581	1581	49	6798	1242	0.182701	0	0	0.005578	TTT		9	TeacherDFSM		DFA_R50_5_sxx6N.fsm
1	4	50	5	2	2016	2016	5	9928	2059	0.207393	0	0	0.006353	Quotient		10	TeacherDFSM		DFA_R50_5_sxx6N.fsm
