Correct	FSMtype	States	Inputs	Outputs	Resets	OQs	EQs	symbols	Exploration	EE	BBresets	BBsymbols	seconds	Algorithm	CEprocessing	AlgId	Teacher	BB	fileName
1	1	90	5	5	2706	2706	1	12815	2255	0.175966	0	0	0.006673	L*	addAllPrefixesToS	0	TeacherDFSM		DFSM_R90_5.fsm
1	1	90	5	5	2706	2706	1	12815	2255	0.175966	0	0	0.006405	L*	addAllSuffixesAfterLastStateToE	1	TeacherDFSM		DFSM_R90_5.fsm
1	1	90	5	5	2706	2706	1	12815	2255	0.175966	0	0	0.006394	L*	addSuffix1by1ToE	2	TeacherDFSM		DFSM_R90_5.fsm
1	1	90	5	5	2706	2706	1	12815	2255	0.175966	0	0	0.006428	L*	addSuffixAfterLastStateToE	3	TeacherDFSM		DFSM_R90_5.fsm
1	1	90	5	5	2706	2706	1	12815	2255	0.175966	0	0	0.006402	L*	addSuffixToE_binarySearch	4	TeacherDFSM		DFSM_R90_5.fsm
1	1	90	5	5	4217	4217	1	19745	2255	0.114206	0	0	0.005546	OP	AllGlobally	5	TeacherDFSM		DFSM_R90_5.fsm
1	1	90	5	5	4217	4217	1	19745	2255	0.114206	0	0	0.005466	OP	OneGlobally	6	TeacherDFSM		DFSM_R90_5.fsm
1	1	90	5	5	4171	4171	1	19605	2255	0.115022	0	0	0.005460	OP	OneLocally	7	TeacherDFSM		DFSM_R90_5.fsm
1	1	90	5	5	2470	2470	44	10338	1312	0.126910	0	0	0.004489	DT		8	TeacherDFSM		DFSM_R90_5.fsm
1	1	90	5	5	2110	2110	44	9654	1312	0.135902	0	0	0.005329	TTT		9	TeacherDFSM		DFSM_R90_5.fsm
1	1	90	5	5	2256	2256	1	11055	2255	0.203980	0	0	0.005476	Quotient		10	TeacherDFSM		DFSM_R90_5.fsm
1	1	90	5	5	2706	2706	1	13025	2255	0.173129	0	0	0.006807	L*	addAllPrefixesToS	0	TeacherDFSM		DFSM_R90_5_xox3Q.fsm
1	1	90	5	5	2706	2706	1	13025	2255	0.173129	0	0	0.006682	L*	addAllSuffixesAfterLastStateToE	1	TeacherDFSM		DFSM_R90_5_xox3Q.fsm
1	1	90	5	5	2706	2706	1	13025	2255	0.173129	0	0	0.006590	L*	addSuffix1by1ToE	2	TeacherDFSM		DFSM_R90_5_xox3Q.fsm
1	1	90	5	5	2706	2706	1	13025	2255	0.173129	0	0	0.006692	L*	addSuffixAfterLastStateToE	3	TeacherDFSM		DFSM_R90_5_xox3Q.fsm
1	1	90	5	5	2706	2706	1	13025	2255	0.173129	0	0	0.006671	L*	addSuffixToE_binarySearch	4	TeacherDFSM		DFSM_R90_5_xox3Q.fsm
1	1	90	5	5	4231	4231	1	20179	2255	0.111750	0	0	0.005633	OP	AllGlobally	5	TeacherDFSM		DFSM_R90_5_xox3Q.fsm
1	1	90	5	5	4231	4231	1	20179	2255	0.111750	0	0	0.005541	OP	OneGlobally	6	TeacherDFSM		DFSM_R90_5_xox3Q.fsm
1	1	90	5	5	4194	4194	1	20073	2255	0.112340	0	0	0.005526	OP	OneLocally	7	TeacherDFSM		DFSM_R90_5_xox3Q.fsm
1	1	90	5	5	2707	2707	53	11103	1364	0.122850	0	0	0.005082	DT		8	TeacherDFSM		DFSM_R90_5_xox3Q.fsm
1	1	90	5	5	2190	2190	53	9895	1362	0.137645	0	0	0.006108	TTT		9	TeacherDFSM		DFSM_R90_5_xox3Q.fsm
1	1	90	5	5	2256	2256	1	11230	2255	0.200801	0	0	0.005632	Quotient		10	TeacherDFSM		DFSM_R90_5_xox3Q.fsm
