Correct	FSMtype	States	Inputs	Outputs	Resets	OQs	EQs	symbols	Exploration	EE	BBresets	BBsymbols	seconds	Algorithm	CEprocessing	AlgId	Teacher	BB	fileName
1	4	200	5	2	16576	16576	13	124792	13470	0.107940	0	0	0.289349	L*	addAllPrefixesToS	0	TeacherDFSM		DFA_R200_5.fsm
1	4	200	5	2	13025	13025	13	84649	10612	0.125365	0	0	0.180595	L*	addAllSuffixesAfterLastStateToE	1	TeacherDFSM		DFA_R200_5.fsm
1	4	200	5	2	13025	13025	13	84649	10612	0.125365	0	0	0.183581	L*	addSuffix1by1ToE	2	TeacherDFSM		DFA_R200_5.fsm
1	4	200	5	2	13037	13037	13	84686	10612	0.125310	0	0	0.182760	L*	addSuffixAfterLastStateToE	3	TeacherDFSM		DFA_R200_5.fsm
1	4	200	5	2	13045	13045	13	84722	10612	0.125257	0	0	0.182277	L*	addSuffixToE_binarySearch	4	TeacherDFSM		DFA_R200_5.fsm
1	4	200	5	2	20878	20878	3	142953	14617	0.102250	0	0	0.047418	OP	AllGlobally	5	TeacherDFSM		DFA_R200_5.fsm
1	4	200	5	2	19949	19949	8	140017	10614	0.075805	0	0	0.050573	OP	OneGlobally	6	TeacherDFSM		DFA_R200_5.fsm
1	4	200	5	2	14975	14975	139	113792	6651	0.058449	0	0	0.124146	OP	OneLocally	7	TeacherDFSM		DFA_R200_5.fsm
1	4	200	5	2	13879	13879	198	67378	6531	0.096931	0	0	0.117766	DT		8	TeacherDFSM		DFA_R200_5.fsm
1	4	200	5	2	8294	8294	198	45962	6491	0.141225	0	0	0.131928	TTT		9	TeacherDFSM		DFA_R200_5.fsm
1	4	200	5	2	9725	9725	8	61193	10612	0.173419	0	0	0.058087	Quotient		10	TeacherDFSM		DFA_R200_5.fsm
1	4	200	5	2	16656	16656	13	130206	14368	0.110348	0	0	0.299565	L*	addAllPrefixesToS	0	TeacherDFSM		DFA_R200_5_iOHUV.fsm
1	4	200	5	2	15028	15028	14	99976	12214	0.122169	0	0	0.197627	L*	addAllSuffixesAfterLastStateToE	1	TeacherDFSM		DFA_R200_5_iOHUV.fsm
1	4	200	5	2	15029	15029	15	98981	12215	0.123408	0	0	0.251952	L*	addSuffix1by1ToE	2	TeacherDFSM		DFA_R200_5_iOHUV.fsm
1	4	200	5	2	15044	15044	15	99034	12215	0.123341	0	0	0.228797	L*	addSuffixAfterLastStateToE	3	TeacherDFSM		DFA_R200_5_iOHUV.fsm
1	4	200	5	2	15055	15055	15	99082	12215	0.123282	0	0	0.229419	L*	addSuffixToE_binarySearch	4	TeacherDFSM		DFA_R200_5_iOHUV.fsm
1	4	200	5	2	20861	20861	3	139403	14617	0.104854	0	0	0.045436	OP	AllGlobally	5	TeacherDFSM		DFA_R200_5_iOHUV.fsm
1	4	200	5	2	20978	20978	9	144456	11413	0.079007	0	0	0.052512	OP	OneGlobally	6	TeacherDFSM		DFA_R200_5_iOHUV.fsm
1	4	200	5	2	15140	15140	140	106016	6739	0.063566	0	0	0.115795	OP	OneLocally	7	TeacherDFSM		DFA_R200_5_iOHUV.fsm
1	4	200	5	2	13873	13873	199	67978	6523	0.095958	0	0	0.120570	DT		8	TeacherDFSM		DFA_R200_5_iOHUV.fsm
1	4	200	5	2	8327	8327	199	46436	6510	0.140193	0	0	0.133457	TTT		9	TeacherDFSM		DFA_R200_5_iOHUV.fsm
1	4	200	5	2	11440	11440	10	72469	12214	0.168541	0	0	0.069147	Quotient		10	TeacherDFSM		DFA_R200_5_iOHUV.fsm
