Correct	FSMtype	States	Inputs	Outputs	Resets	OQs	EQs	symbols	Exploration	EE	BBresets	BBsymbols	seconds	Algorithm	CEprocessing	AlgId	Teacher	BB	fileName
1	4	20	5	2	968	968	7	4692	799	0.170290	0	0	0.002285	L*	addAllPrefixesToS	0	TeacherDFSM		DFA_R20_5.fsm
1	4	20	5	2	815	815	8	3332	667	0.200180	0	0	0.001478	L*	addAllSuffixesAfterLastStateToE	1	TeacherDFSM		DFA_R20_5.fsm
1	4	20	5	2	815	815	8	3332	667	0.200180	0	0	0.001571	L*	addSuffix1by1ToE	2	TeacherDFSM		DFA_R20_5.fsm
1	4	20	5	2	822	822	8	3349	667	0.199164	0	0	0.001511	L*	addSuffixAfterLastStateToE	3	TeacherDFSM		DFA_R20_5.fsm
1	4	20	5	2	827	827	8	3368	667	0.198040	0	0	0.001516	L*	addSuffixToE_binarySearch	4	TeacherDFSM		DFA_R20_5.fsm
1	4	20	5	2	1413	1413	2	6201	910	0.146751	0	0	0.001938	OP	AllGlobally	5	TeacherDFSM		DFA_R20_5.fsm
1	4	20	5	2	1213	1213	3	4971	667	0.134178	0	0	0.001495	OP	OneGlobally	6	TeacherDFSM		DFA_R20_5.fsm
1	4	20	5	2	1029	1029	3	4047	520	0.128490	0	0	0.001179	OP	OneLocally	7	TeacherDFSM		DFA_R20_5.fsm
1	4	20	5	2	650	650	19	2270	386	0.170044	0	0	0.000899	DT		8	TeacherDFSM		DFA_R20_5.fsm
1	4	20	5	2	486	486	19	1812	386	0.213024	0	0	0.000924	TTT		9	TeacherDFSM		DFA_R20_5.fsm
1	4	20	5	2	656	656	3	2793	667	0.238811	0	0	0.001580	Quotient		10	TeacherDFSM		DFA_R20_5.fsm
1	4	20	5	2	666	666	5	3288	555	0.168796	0	0	0.001514	L*	addAllPrefixesToS	0	TeacherDFSM		DFA_R20_5_1Oolh.fsm
1	4	20	5	2	712	712	6	3101	586	0.188971	0	0	0.001258	L*	addAllSuffixesAfterLastStateToE	1	TeacherDFSM		DFA_R20_5_1Oolh.fsm
1	4	20	5	2	611	611	6	2559	506	0.197733	0	0	0.001154	L*	addSuffix1by1ToE	2	TeacherDFSM		DFA_R20_5_1Oolh.fsm
1	4	20	5	2	617	617	6	2571	506	0.196811	0	0	0.001127	L*	addSuffixAfterLastStateToE	3	TeacherDFSM		DFA_R20_5_1Oolh.fsm
1	4	20	5	2	618	618	6	2575	506	0.196505	0	0	0.001123	L*	addSuffixToE_binarySearch	4	TeacherDFSM		DFA_R20_5_1Oolh.fsm
1	4	20	5	2	1014	1014	1	4218	505	0.119725	0	0	0.001165	OP	AllGlobally	5	TeacherDFSM		DFA_R20_5_1Oolh.fsm
1	4	20	5	2	1014	1014	1	4218	505	0.119725	0	0	0.001154	OP	OneGlobally	6	TeacherDFSM		DFA_R20_5_1Oolh.fsm
1	4	20	5	2	1013	1013	1	4217	505	0.119753	0	0	0.001152	OP	OneLocally	7	TeacherDFSM		DFA_R20_5_1Oolh.fsm
1	4	20	5	2	670	670	19	2533	369	0.145677	0	0	0.000924	DT		8	TeacherDFSM		DFA_R20_5_1Oolh.fsm
1	4	20	5	2	478	478	19	1936	369	0.190599	0	0	0.000899	TTT		9	TeacherDFSM		DFA_R20_5_1Oolh.fsm
1	4	20	5	2	506	506	1	2180	505	0.231651	0	0	0.000996	Quotient		10	TeacherDFSM		DFA_R20_5_1Oolh.fsm
