Correct	FSMtype	States	Inputs	Outputs	Resets	OQs	EQs	symbols	Exploration	EE	BBresets	BBsymbols	seconds	Algorithm	CEprocessing	AlgId	Teacher	BB	fileName
1	1	60	5	5	1806	1806	1	8405	1505	0.179060	0	0	0.003835	L*	addAllPrefixesToS	0	TeacherDFSM		DFSM_R60_5.fsm
1	1	60	5	5	1806	1806	1	8405	1505	0.179060	0	0	0.003595	L*	addAllSuffixesAfterLastStateToE	1	TeacherDFSM		DFSM_R60_5.fsm
1	1	60	5	5	1806	1806	1	8405	1505	0.179060	0	0	0.003579	L*	addSuffix1by1ToE	2	TeacherDFSM		DFSM_R60_5.fsm
1	1	60	5	5	1806	1806	1	8405	1505	0.179060	0	0	0.003618	L*	addSuffixAfterLastStateToE	3	TeacherDFSM		DFSM_R60_5.fsm
1	1	60	5	5	1806	1806	1	8405	1505	0.179060	0	0	0.003632	L*	addSuffixToE_binarySearch	4	TeacherDFSM		DFSM_R60_5.fsm
1	1	60	5	5	2727	2727	1	12548	1505	0.119939	0	0	0.003537	OP	AllGlobally	5	TeacherDFSM		DFSM_R60_5.fsm
1	1	60	5	5	2727	2727	1	12548	1505	0.119939	0	0	0.003460	OP	OneGlobally	6	TeacherDFSM		DFSM_R60_5.fsm
1	1	60	5	5	2700	2700	1	12475	1505	0.120641	0	0	0.003454	OP	OneLocally	7	TeacherDFSM		DFSM_R60_5.fsm
1	1	60	5	5	1625	1625	33	6530	824	0.126187	0	0	0.002788	DT		8	TeacherDFSM		DFSM_R60_5.fsm
1	1	60	5	5	1355	1355	33	5919	824	0.139213	0	0	0.003100	TTT		9	TeacherDFSM		DFSM_R60_5.fsm
1	1	60	5	5	1506	1506	1	7255	1505	0.207443	0	0	0.003575	Quotient		10	TeacherDFSM		DFSM_R60_5.fsm
1	1	60	5	5	2142	2142	2	9676	1530	0.158123	0	0	0.005717	L*	addAllPrefixesToS	0	TeacherDFSM		DFSM_R60_5_JGOWR.fsm
1	1	60	5	5	2108	2108	2	9441	1505	0.159411	0	0	0.005225	L*	addAllSuffixesAfterLastStateToE	1	TeacherDFSM		DFSM_R60_5_JGOWR.fsm
1	1	60	5	5	2108	2108	2	9441	1505	0.159411	0	0	0.006090	L*	addSuffix1by1ToE	2	TeacherDFSM		DFSM_R60_5_JGOWR.fsm
1	1	60	5	5	2109	2109	2	9443	1505	0.159377	0	0	0.005235	L*	addSuffixAfterLastStateToE	3	TeacherDFSM		DFSM_R60_5_JGOWR.fsm
1	1	60	5	5	2110	2110	2	9448	1505	0.159293	0	0	0.005320	L*	addSuffixToE_binarySearch	4	TeacherDFSM		DFSM_R60_5_JGOWR.fsm
1	1	60	5	5	4235	4235	2	21962	3915	0.178262	0	0	0.007315	OP	AllGlobally	5	TeacherDFSM		DFSM_R60_5_JGOWR.fsm
1	1	60	5	5	3033	3033	2	13395	1505	0.112355	0	0	0.003785	OP	OneGlobally	6	TeacherDFSM		DFSM_R60_5_JGOWR.fsm
1	1	60	5	5	2707	2707	2	11944	1505	0.126005	0	0	0.003405	OP	OneLocally	7	TeacherDFSM		DFSM_R60_5_JGOWR.fsm
1	1	60	5	5	1590	1590	31	6043	822	0.136025	0	0	0.002532	DT		8	TeacherDFSM		DFSM_R60_5_JGOWR.fsm
1	1	60	5	5	1342	1342	31	5505	818	0.148592	0	0	0.002835	TTT		9	TeacherDFSM		DFSM_R60_5_JGOWR.fsm
1	1	60	5	5	1506	1506	1	6955	1505	0.216391	0	0	0.003482	Quotient		10	TeacherDFSM		DFSM_R60_5_JGOWR.fsm
1	1	60	5	5	1806	1806	1	8015	1505	0.187773	0	0	0.003532	L*	addAllPrefixesToS	0	TeacherDFSM		DFSM_R60_5_e2oB9.fsm
1	1	60	5	5	1806	1806	1	8015	1505	0.187773	0	0	0.003440	L*	addAllSuffixesAfterLastStateToE	1	TeacherDFSM		DFSM_R60_5_e2oB9.fsm
1	1	60	5	5	1806	1806	1	8015	1505	0.187773	0	0	0.003415	L*	addSuffix1by1ToE	2	TeacherDFSM		DFSM_R60_5_e2oB9.fsm
1	1	60	5	5	1806	1806	1	8015	1505	0.187773	0	0	0.003419	L*	addSuffixAfterLastStateToE	3	TeacherDFSM		DFSM_R60_5_e2oB9.fsm
1	1	60	5	5	1806	1806	1	8015	1505	0.187773	0	0	0.003484	L*	addSuffixToE_binarySearch	4	TeacherDFSM		DFSM_R60_5_e2oB9.fsm
1	1	60	5	5	2724	2724	1	11928	1505	0.126174	0	0	0.003336	OP	AllGlobally	5	TeacherDFSM		DFSM_R60_5_e2oB9.fsm
1	1	60	5	5	2724	2724	1	11928	1505	0.126174	0	0	0.003255	OP	OneGlobally	6	TeacherDFSM		DFSM_R60_5_e2oB9.fsm
1	1	60	5	5	2694	2694	1	11848	1505	0.127026	0	0	0.003255	OP	OneLocally	7	TeacherDFSM		DFSM_R60_5_e2oB9.fsm
1	1	60	5	5	1528	1528	30	5850	806	0.137778	0	0	0.002420	DT		8	TeacherDFSM		DFSM_R60_5_e2oB9.fsm
1	1	60	5	5	1325	1325	30	5428	806	0.148489	0	0	0.002728	TTT		9	TeacherDFSM		DFSM_R60_5_e2oB9.fsm
1	1	60	5	5	1506	1506	1	6930	1505	0.217172	0	0	0.003473	Quotient		10	TeacherDFSM		DFSM_R60_5_e2oB9.fsm
1	1	60	5	5	1806	1806	1	7775	1505	0.193569	0	0	0.003435	L*	addAllPrefixesToS	0	TeacherDFSM		DFSM_R60_5_Bx1m6.fsm
1	1	60	5	5	1806	1806	1	7775	1505	0.193569	0	0	0.003384	L*	addAllSuffixesAfterLastStateToE	1	TeacherDFSM		DFSM_R60_5_Bx1m6.fsm
1	1	60	5	5	1806	1806	1	7775	1505	0.193569	0	0	0.003394	L*	addSuffix1by1ToE	2	TeacherDFSM		DFSM_R60_5_Bx1m6.fsm
1	1	60	5	5	1806	1806	1	7775	1505	0.193569	0	0	0.003414	L*	addSuffixAfterLastStateToE	3	TeacherDFSM		DFSM_R60_5_Bx1m6.fsm
1	1	60	5	5	1806	1806	1	7775	1505	0.193569	0	0	0.003387	L*	addSuffixToE_binarySearch	4	TeacherDFSM		DFSM_R60_5_Bx1m6.fsm
1	1	60	5	5	2742	2742	1	11629	1505	0.129418	0	0	0.003169	OP	AllGlobally	5	TeacherDFSM		DFSM_R60_5_Bx1m6.fsm
1	1	60	5	5	2742	2742	1	11629	1505	0.129418	0	0	0.003171	OP	OneGlobally	6	TeacherDFSM		DFSM_R60_5_Bx1m6.fsm
