Correct	FSMtype	States	Inputs	Outputs	Resets	OQs	EQs	symbols	Exploration	EE	BBresets	BBsymbols	seconds	Algorithm	CEprocessing	AlgId	Teacher	BB	fileName
1	4	30	5	2	1368	1368	6	7165	1403	0.195813	0	0	0.004132	L*	addAllPrefixesToS	0	TeacherDFSM		DFA_R30_5.fsm
1	4	30	5	2	1215	1215	8	5539	997	0.179996	0	0	0.002987	L*	addAllSuffixesAfterLastStateToE	1	TeacherDFSM		DFA_R30_5.fsm
1	4	30	5	2	1215	1215	8	5539	997	0.179996	0	0	0.003067	L*	addSuffix1by1ToE	2	TeacherDFSM		DFA_R30_5.fsm
1	4	30	5	2	1222	1222	8	5555	997	0.179478	0	0	0.002995	L*	addSuffixAfterLastStateToE	3	TeacherDFSM		DFA_R30_5.fsm
1	4	30	5	2	1226	1226	8	5569	997	0.179027	0	0	0.002999	L*	addSuffixToE_binarySearch	4	TeacherDFSM		DFA_R30_5.fsm
1	4	30	5	2	2203	2203	2	10115	1481	0.146416	0	0	0.003180	OP	AllGlobally	5	TeacherDFSM		DFA_R30_5.fsm
1	4	30	5	2	1904	1904	3	8337	997	0.119587	0	0	0.002548	OP	OneGlobally	6	TeacherDFSM		DFA_R30_5.fsm
1	4	30	5	2	1656	1656	6	7013	801	0.114216	0	0	0.002216	OP	OneLocally	7	TeacherDFSM		DFA_R30_5.fsm
1	4	30	5	2	1145	1145	29	4137	646	0.156152	0	0	0.002124	DT		8	TeacherDFSM		DFA_R30_5.fsm
1	4	30	5	2	823	823	29	3196	646	0.202128	0	0	0.002181	TTT		9	TeacherDFSM		DFA_R30_5.fsm
1	4	30	5	2	964	964	3	4211	997	0.236761	0	0	0.002527	Quotient		10	TeacherDFSM		DFA_R30_5.fsm
1	4	30	5	2	1162	1162	6	5746	1096	0.190741	0	0	0.002974	L*	addAllPrefixesToS	0	TeacherDFSM		DFA_R30_5_13P1p.fsm
1	4	30	5	2	1367	1367	9	6184	1118	0.180789	0	0	0.003365	L*	addAllSuffixesAfterLastStateToE	1	TeacherDFSM		DFA_R30_5_13P1p.fsm
1	4	30	5	2	1367	1367	9	6184	1118	0.180789	0	0	0.003463	L*	addSuffix1by1ToE	2	TeacherDFSM		DFA_R30_5_13P1p.fsm
