Correct	FSMtype	States	Inputs	Outputs	Resets	OQs	EQs	symbols	Exploration	EE	BBresets	BBsymbols	seconds	Algorithm	CEprocessing	AlgId	Teacher	BB	fileName
1	3	300	5	5	12248	12248	8	76041	10105	0.132889	0	0	0.361253	L*	addAllPrefixesToS	0	TeacherDFSM		Moore_R300_5.fsm
1	3	300	5	5	10513	10513	7	61944	8706	0.140546	0	0	0.233880	L*	addAllSuffixesAfterLastStateToE	1	TeacherDFSM		Moore_R300_5.fsm
1	3	300	5	5	10513	10513	7	61944	8706	0.140546	0	0	0.243646	L*	addSuffix1by1ToE	2	TeacherDFSM		Moore_R300_5.fsm
1	3	300	5	5	10519	10519	7	61963	8706	0.140503	0	0	0.233390	L*	addSuffixAfterLastStateToE	3	TeacherDFSM		Moore_R300_5.fsm
1	3	300	5	5	10524	10524	7	61983	8706	0.140458	0	0	0.235917	L*	addSuffixToE_binarySearch	4	TeacherDFSM		Moore_R300_5.fsm
1	3	300	5	5	24097	24097	2	155120	24319	0.156775	0	0	0.057132	OP	AllGlobally	5	TeacherDFSM		Moore_R300_5.fsm
1	3	300	5	5	16594	16594	2	91862	8706	0.094773	0	0	0.028907	OP	OneGlobally	6	TeacherDFSM		Moore_R300_5.fsm
1	3	300	5	5	14978	14978	3	81568	7522	0.092218	0	0	0.025398	OP	OneLocally	7	TeacherDFSM		Moore_R300_5.fsm
1	3	300	5	5	9123	9123	162	45023	5352	0.118873	0	0	0.054079	DT		8	TeacherDFSM		Moore_R300_5.fsm
1	3	300	5	5	6794	6794	162	36956	5319	0.143928	0	0	0.064526	TTT		9	TeacherDFSM		Moore_R300_5.fsm
1	3	300	5	5	8699	8699	2	50382	8706	0.172800	0	0	0.031438	Quotient		10	TeacherDFSM		Moore_R300_5.fsm
1	3	300	5	5	13734	13734	8	103997	12514	0.120330	0	0	0.386118	L*	addAllPrefixesToS	0	TeacherDFSM		Moore_R300_5_Os7cp.fsm
