Correct,FSMtype,States,Inputs,Outputs,Resets,OQs,EQs,symbols,Exploration,EE,BBresets,BBsymbols,seconds,Algorithm,CEprocessing,AlgId,Teacher,BB,fileName
1,1,10,5,5,306,306,1,1065,255,0.23943662,0,0,0.000392,L*,addAllPrefixesToS,0,TeacherDFSM,,DFSM_R10_5.fsm
1,1,10,5,5,306,306,1,1065,255,0.23943662,0,0,0.000313,L*,addAllSuffixesAfterLastStateToE,1,TeacherDFSM,,DFSM_R10_5.fsm
1,1,10,5,5,306,306,1,1065,255,0.23943662,0,0,0.000313,L*,addSuffix1by1ToE,2,TeacherDFSM,,DFSM_R10_5.fsm
1,1,10,5,5,306,306,1,1065,255,0.23943662,0,0,0.000311,L*,addSuffixAfterLastStateToE,3,TeacherDFSM,,DFSM_R10_5.fsm
1,1,10,5,5,306,306,1,1065,255,0.23943662,0,0,0.000309,L*,addSuffixToE_binarySearch,4,TeacherDFSM,,DFSM_R10_5.fsm
1,1,10,5,5,399,399,1,1353,255,0.188470067,0,0,0.000416,OP,AllGlobally,5,TeacherDFSM,,DFSM_R10_5.fsm
1,1,10,5,5,399,399,1,1353,255,0.188470067,0,0,0.000379,OP,OneGlobally,6,TeacherDFSM,,DFSM_R10_5.fsm
1,1,10,5,5,394,394,1,1344,255,0.189732143,0,0,0.000384,OP,OneLocally,7,TeacherDFSM,,DFSM_R10_5.fsm
1,1,10,5,5,169,169,5,475,84,0.176842105,0,0,0.000158,DT,,8,TeacherDFSM,,DFSM_R10_5.fsm
1,1,10,5,5,157,157,5,460,84,0.182608696,0,0,0.000188,TTT,,9,TeacherDFSM,,DFSM_R10_5.fsm
1,1,10,5,5,256,256,1,930,255,0.274193548,0,0,0.000489,Quotient,,10,TeacherDFSM,,DFSM_R10_5.fsm
1,1,10,5,5,306,306,1,1005,255,0.253731343,0,0,0.00034,L*,addAllPrefixesToS,0,TeacherDFSM,,DFSM_R10_5_sDuzZ.fsm
1,1,10,5,5,306,306,1,1005,255,0.253731343,0,0,0.000308,L*,addAllSuffixesAfterLastStateToE,1,TeacherDFSM,,DFSM_R10_5_sDuzZ.fsm
1,1,10,5,5,306,306,1,1005,255,0.253731343,0,0,0.000305,L*,addSuffix1by1ToE,2,TeacherDFSM,,DFSM_R10_5_sDuzZ.fsm
1,1,10,5,5,306,306,1,1005,255,0.253731343,0,0,0.000316,L*,addSuffixAfterLastStateToE,3,TeacherDFSM,,DFSM_R10_5_sDuzZ.fsm
1,1,10,5,5,306,306,1,1005,255,0.253731343,0,0,0.000311,L*,addSuffixToE_binarySearch,4,TeacherDFSM,,DFSM_R10_5_sDuzZ.fsm
1,1,10,5,5,405,405,1,1294,255,0.197063369,0,0,0.000392,OP,AllGlobally,5,TeacherDFSM,,DFSM_R10_5_sDuzZ.fsm
1,1,10,5,5,405,405,1,1294,255,0.197063369,0,0,0.000384,OP,OneGlobally,6,TeacherDFSM,,DFSM_R10_5_sDuzZ.fsm
1,1,10,5,5,399,399,1,1284,255,0.198598131,0,0,0.000374,OP,OneLocally,7,TeacherDFSM,,DFSM_R10_5_sDuzZ.fsm
1,1,10,5,5,168,168,4,449,89,0.198218263,0,0,0.000145,DT,,8,TeacherDFSM,,DFSM_R10_5_sDuzZ.fsm
1,1,10,5,5,160,160,4,442,89,0.201357466,0,0,0.000167,TTT,,9,TeacherDFSM,,DFSM_R10_5_sDuzZ.fsm
1,1,10,5,5,256,256,1,880,255,0.289772727,0,0,0.000446,Quotient,,10,TeacherDFSM,,DFSM_R10_5_sDuzZ.fsm
1,1,10,5,5,306,306,1,1065,255,0.23943662,0,0,0.000345,L*,addAllPrefixesToS,0,TeacherDFSM,,DFSM_R10_5_5Ohd6.fsm
1,1,10,5,5,306,306,1,1065,255,0.23943662,0,0,0.000323,L*,addAllSuffixesAfterLastStateToE,1,TeacherDFSM,,DFSM_R10_5_5Ohd6.fsm
1,1,10,5,5,306,306,1,1065,255,0.23943662,0,0,0.000316,L*,addSuffix1by1ToE,2,TeacherDFSM,,DFSM_R10_5_5Ohd6.fsm
1,1,10,5,5,306,306,1,1065,255,0.23943662,0,0,0.000319,L*,addSuffixAfterLastStateToE,3,TeacherDFSM,,DFSM_R10_5_5Ohd6.fsm
1,1,10,5,5,306,306,1,1065,255,0.23943662,0,0,0.000321,L*,addSuffixToE_binarySearch,4,TeacherDFSM,,DFSM_R10_5_5Ohd6.fsm
1,1,10,5,5,404,404,1,1376,255,0.185319767,0,0,0.000389,OP,AllGlobally,5,TeacherDFSM,,DFSM_R10_5_5Ohd6.fsm
1,1,10,5,5,404,404,1,1376,255,0.185319767,0,0,0.000394,OP,OneGlobally,6,TeacherDFSM,,DFSM_R10_5_5Ohd6.fsm
1,1,10,5,5,399,399,1,1368,255,0.186403509,0,0,0.000391,OP,OneLocally,7,TeacherDFSM,,DFSM_R10_5_5Ohd6.fsm
1,1,10,5,5,181,181,5,520,92,0.176923077,0,0,0.000166,DT,,8,TeacherDFSM,,DFSM_R10_5_5Ohd6.fsm
1,1,10,5,5,165,165,5,495,92,0.185858586,0,0,0.000185,TTT,,9,TeacherDFSM,,DFSM_R10_5_5Ohd6.fsm
1,1,10,5,5,256,256,1,930,255,0.274193548,0,0,0.000458,Quotient,,10,TeacherDFSM,,DFSM_R10_5_5Ohd6.fsm
1,1,10,5,5,306,306,1,975,255,0.261538462,0,0,0.000313,L*,addAllPrefixesToS,0,TeacherDFSM,,DFSM_R10_5_Fk9Nr.fsm
