Correct	FSMtype	States	Inputs	Outputs	Resets	OQs	EQs	symbols	Exploration	EE	BBresets	BBsymbols	seconds	Algorithm	CEprocessing	AlgId	Teacher	BB	fileName
1	2	150	5	5	4566	4566	2	24497	4414	0.180185	0	0	0.028694	L*	addAllPrefixesToS	0	TeacherDFSM		Mealy_R150_5.fsm
1	2	150	5	5	4507	4507	2	24102	4356	0.180732	0	0	0.025771	L*	addAllSuffixesAfterLastStateToE	1	TeacherDFSM		Mealy_R150_5.fsm
1	2	150	5	5	4507	4507	2	24102	4356	0.180732	0	0	0.025831	L*	addSuffix1by1ToE	2	TeacherDFSM		Mealy_R150_5.fsm
1	2	150	5	5	4508	4508	2	24107	4356	0.180694	0	0	0.026118	L*	addSuffixAfterLastStateToE	3	TeacherDFSM		Mealy_R150_5.fsm
1	2	150	5	5	4509	4509	2	24112	4356	0.180657	0	0	0.026028	L*	addSuffixToE_binarySearch	4	TeacherDFSM		Mealy_R150_5.fsm
1	2	150	5	5	9360	9360	2	56504	9164	0.162183	0	0	0.018995	OP	AllGlobally	5	TeacherDFSM		Mealy_R150_5.fsm
1	2	150	5	5	7109	7109	2	38022	4356	0.114565	0	0	0.011404	OP	OneGlobally	6	TeacherDFSM		Mealy_R150_5.fsm
1	2	150	5	5	6424	6424	6	33745	3803	0.112698	0	0	0.010186	OP	OneLocally	7	TeacherDFSM		Mealy_R150_5.fsm
1	2	150	5	5	4697	4697	86	21624	3061	0.141556	0	0	0.012497	DT		8	TeacherDFSM		Mealy_R150_5.fsm
1	2	150	5	5	3735	3735	86	19014	3052	0.160513	0	0	0.015223	TTT		9	TeacherDFSM		Mealy_R150_5.fsm
1	2	150	5	5	4336	4336	2	23215	4356	0.187637	0	0	0.013410	Quotient		10	TeacherDFSM		Mealy_R150_5.fsm
1	2	150	5	5	4566	4566	2	24137	4414	0.182873	0	0	0.029123	L*	addAllPrefixesToS	0	TeacherDFSM		Mealy_R150_5_UbaJl.fsm
1	2	150	5	5	4507	4507	2	23801	4356	0.183018	0	0	0.026617	L*	addAllSuffixesAfterLastStateToE	1	TeacherDFSM		Mealy_R150_5_UbaJl.fsm
1	2	150	5	5	4507	4507	2	23801	4356	0.183018	0	0	0.026768	L*	addSuffix1by1ToE	2	TeacherDFSM		Mealy_R150_5_UbaJl.fsm
1	2	150	5	5	4508	4508	2	23805	4356	0.182987	0	0	0.027906	L*	addSuffixAfterLastStateToE	3	TeacherDFSM		Mealy_R150_5_UbaJl.fsm
1	2	150	5	5	4509	4509	2	23809	4356	0.182956	0	0	0.026555	L*	addSuffixToE_binarySearch	4	TeacherDFSM		Mealy_R150_5_UbaJl.fsm
1	2	150	5	5	8589	8589	2	49043	7361	0.150093	0	0	0.015783	OP	AllGlobally	5	TeacherDFSM		Mealy_R150_5_UbaJl.fsm
1	2	150	5	5	7089	7089	2	37550	4356	0.116005	0	0	0.011363	OP	OneGlobally	6	TeacherDFSM		Mealy_R150_5_UbaJl.fsm
1	2	150	5	5	6381	6381	5	33191	3784	0.114007	0	0	0.010391	OP	OneLocally	7	TeacherDFSM		Mealy_R150_5_UbaJl.fsm
1	2	150	5	5	4460	4460	79	20645	2996	0.145120	0	0	0.011378	DT		8	TeacherDFSM		Mealy_R150_5_UbaJl.fsm
1	2	150	5	5	3644	3644	79	18492	2993	0.161854	0	0	0.013652	TTT		9	TeacherDFSM		Mealy_R150_5_UbaJl.fsm
1	2	150	5	5	4340	4340	2	22941	4356	0.189878	0	0	0.012624	Quotient		10	TeacherDFSM		Mealy_R150_5_UbaJl.fsm
1	2	150	5	5	5362	5362	3	29749	5056	0.169955	0	0	0.045311	L*	addAllPrefixesToS	0	TeacherDFSM		Mealy_R150_5_iUr7d.fsm
1	2	150	5	5	5259	5259	3	28960	4957	0.171167	0	0	0.039877	L*	addAllSuffixesAfterLastStateToE	1	TeacherDFSM		Mealy_R150_5_iUr7d.fsm
1	2	150	5	5	5259	5259	3	28960	4957	0.171167	0	0	0.041638	L*	addSuffix1by1ToE	2	TeacherDFSM		Mealy_R150_5_iUr7d.fsm
1	2	150	5	5	5261	5261	3	28967	4957	0.171126	0	0	0.040229	L*	addSuffixAfterLastStateToE	3	TeacherDFSM		Mealy_R150_5_iUr7d.fsm
1	2	150	5	5	5263	5263	3	28978	4957	0.171061	0	0	0.039824	L*	addSuffixToE_binarySearch	4	TeacherDFSM		Mealy_R150_5_iUr7d.fsm
1	2	150	5	5	9409	9409	2	57256	9765	0.170550	0	0	0.019779	OP	AllGlobally	5	TeacherDFSM		Mealy_R150_5_iUr7d.fsm
1	2	150	5	5	7910	7910	3	43354	4957	0.114338	0	0	0.014195	OP	OneGlobally	6	TeacherDFSM		Mealy_R150_5_iUr7d.fsm
1	2	150	5	5	6483	6483	8	34430	3807	0.110572	0	0	0.011665	OP	OneLocally	7	TeacherDFSM		Mealy_R150_5_iUr7d.fsm
1	2	150	5	5	4823	4823	89	22417	3105	0.138511	0	0	0.013353	DT		8	TeacherDFSM		Mealy_R150_5_iUr7d.fsm
1	2	150	5	5	3794	3794	89	19618	3094	0.157712	0	0	0.016116	TTT		9	TeacherDFSM		Mealy_R150_5_iUr7d.fsm
1	2	150	5	5	4929	4929	3	27213	4957	0.182156	0	0	0.022789	Quotient		10	TeacherDFSM		Mealy_R150_5_iUr7d.fsm
1	2	150	5	5	4566	4566	2	24827	4414	0.177790	0	0	0.028991	L*	addAllPrefixesToS	0	TeacherDFSM		Mealy_R150_5_HtDzK.fsm
1	2	150	5	5	4507	4507	2	24373	4356	0.178722	0	0	0.026373	L*	addAllSuffixesAfterLastStateToE	1	TeacherDFSM		Mealy_R150_5_HtDzK.fsm
1	2	150	5	5	4507	4507	2	24373	4356	0.178722	0	0	0.027466	L*	addSuffix1by1ToE	2	TeacherDFSM		Mealy_R150_5_HtDzK.fsm
1	2	150	5	5	4508	4508	2	24378	4356	0.178686	0	0	0.026389	L*	addSuffixAfterLastStateToE	3	TeacherDFSM		Mealy_R150_5_HtDzK.fsm
1	2	150	5	5	4509	4509	2	24384	4356	0.178642	0	0	0.026318	L*	addSuffixToE_binarySearch	4	TeacherDFSM		Mealy_R150_5_HtDzK.fsm
1	2	150	5	5	10120	10120	2	64870	12770	0.196855	0	0	0.022591	OP	AllGlobally	5	TeacherDFSM		Mealy_R150_5_HtDzK.fsm
1	2	150	5	5	7118	7118	2	38535	4356	0.113040	0	0	0.011706	OP	OneGlobally	6	TeacherDFSM		Mealy_R150_5_HtDzK.fsm
1	2	150	5	5	6404	6404	5	34056	3778	0.110935	0	0	0.010982	OP	OneLocally	7	TeacherDFSM		Mealy_R150_5_HtDzK.fsm
1	2	150	5	5	4618	4618	81	21683	3050	0.140663	0	0	0.011759	DT		8	TeacherDFSM		Mealy_R150_5_HtDzK.fsm
1	2	150	5	5	3695	3695	81	19072	3027	0.158714	0	0	0.014038	TTT		9	TeacherDFSM		Mealy_R150_5_HtDzK.fsm
1	2	150	5	5	4331	4331	2	23425	4356	0.185955	0	0	0.012732	Quotient		10	TeacherDFSM		Mealy_R150_5_HtDzK.fsm
1	2	150	5	5	4566	4566	2	24677	4414	0.178871	0	0	0.029543	L*	addAllPrefixesToS	0	TeacherDFSM		Mealy_R150_5_Vrffd.fsm
1	2	150	5	5	4507	4507	2	24223	4356	0.179829	0	0	0.026417	L*	addAllSuffixesAfterLastStateToE	1	TeacherDFSM		Mealy_R150_5_Vrffd.fsm
1	2	150	5	5	4507	4507	2	24223	4356	0.179829	0	0	0.028755	L*	addSuffix1by1ToE	2	TeacherDFSM		Mealy_R150_5_Vrffd.fsm
1	2	150	5	5	4508	4508	2	24229	4356	0.179785	0	0	0.026199	L*	addSuffixAfterLastStateToE	3	TeacherDFSM		Mealy_R150_5_Vrffd.fsm
1	2	150	5	5	4509	4509	2	24235	4356	0.179740	0	0	0.026597	L*	addSuffixToE_binarySearch	4	TeacherDFSM		Mealy_R150_5_Vrffd.fsm
1	2	150	5	5	10111	10111	2	64252	12770	0.198749	0	0	0.023107	OP	AllGlobally	5	TeacherDFSM		Mealy_R150_5_Vrffd.fsm
1	2	150	5	5	7109	7109	2	38086	4356	0.114373	0	0	0.012051	OP	OneGlobally	6	TeacherDFSM		Mealy_R150_5_Vrffd.fsm
1	2	150	5	5	6378	6378	3	33542	3769	0.112367	0	0	0.010169	OP	OneLocally	7	TeacherDFSM		Mealy_R150_5_Vrffd.fsm
