States	0_0	0_1	0_2	0_3	0_4	0_5	0_6	0_7	0_8	0_9	0_10	0_11	0_12	0_13	0_14	0_15	0_16	0_17	0_18	0_19	0_20	1_0	1_1	1_2	1_3	1_4	1_5	1_6	1_7	1_8	1_9	1_10	1_11	1_12	1_13	1_14	1_15	1_16	1_17	1_18	1_19	1_20	2_0	2_1	2_2	2_3	2_4	2_5	2_6	2_7	2_8	2_9	2_10	2_11	2_12	2_13	2_14	2_15	2_16	2_17	2_18	2_19	2_20	3_0	3_1	3_2	3_3	3_4	3_5	3_6	3_7	3_8	3_9	3_10	3_11	3_12	3_13	3_14	3_15	3_16	3_17	3_18	3_19	3_20	4_0	4_1	4_2	4_3	4_4	4_5	4_6	4_7	4_8	4_9	4_10	4_11	4_12	4_13	4_14	4_15	4_16	4_17	4_18	4_19	4_20	Avg_0	Avg_1	Avg_2	Avg_3	Avg_4	Avg_5	Avg_6	Avg_7	Avg_8	Avg_9	Avg_10	Avg_11	Avg_12	Avg_13	Avg_14	Avg_15	Avg_16	Avg_17	Avg_18	Avg_19	Avg_20
10	0.000436	0.000501	0.000477	0.000484	0.000478	0.001117	0.001121	0.001124	0.000386	0.000393	0.001499	0.522007	0.002374	0.024604	1.82941	0.009964	0.163117	2.113269	0.014629	0.199394	20.950647	0.0008755	0.00067	0.00066175	0.00066	0.00065975	0.0011575	0.00115675	0.001157	0.0004195	0.000422	0.0015705	0.5311445	0.0026415	0.031687	2.42221375	0.016396	0.2491245	4.3555025	0.02369975	0.26246925	37.82125375	0.0010695	0.0007575	0.0007585	0.0007625	0.000757	0.0011845	0.0011745	0.0011835	0.000432	0.0004355	0.0016605	0.556713	0.002871	0.0414955	2.6790775	0.018703	0.313873	5.7290935	0.0299675	0.339791	44.9660825	0.0013165	0.0008195	0.00082275	0.00081825	0.000813	0.001222	0.0012165	0.001212	0.00045275	0.000452	0.011694	0.594191	0.00326875	0.057865	2.978224	0.0218675	0.4146575	9.0131935	0.04387775	0.4126035	55.06855475	0.002024	0.001089	0.001108	0.001111	0.001107	0.013056	0.001484	0.011389	0.010561	0.010579	0.01182	0.846208	0.005089	0.123163	4.516574	0.070897	1.209326	64.917548	0.098749	0.644693	92.943057	0.00111452	0.00075803	0.00075403	0.00075342	0.00074925	0.00133103	0.00119645	0.00128952	0.00053929	0.00084439	0.00565345	0.57583831	0.00305334	0.04526858	2.75192438	0.02015681	0.36223106	8.90048283	0.03455942	0.35380692	47.63926185
20	0.001875	0.001789	0.001783	0.001815	0.001798	0.002541	0.002546	0.002542	0.001273	0.001298	0.003173	1.142579	0.012804	0.096573	6.569761	0.094618	1.621782	26.953214	0.096583	1.337327	196.961384	0.00301225	0.00226925	0.00231025	0.00227475	0.0022745	0.00265225	0.00263625	0.0026355	0.0013425	0.001362	0.003289	1.1696265	0.01375575	0.11885825	7.534353	0.1245415	2.600754	60.60447325	0.1398035	1.59597325	266.4987078	0.003551	0.002522	0.002585	0.0025285	0.0025225	0.00271	0.0026785	0.0026795	0.0013735	0.001392	0.0033425	1.191227	0.0146245	0.128515	8.042027	0.1408315	3.259408	83.6838855	0.161286	1.835955	304.0177985	0.00424475	0.00275825	0.002748	0.0026925	0.002695	0.0027845	0.00274275	0.002739	0.00139825	0.001414	0.00345025	1.2194385	0.0155055	0.14761775	8.7313005	0.1620625	4.14584675	124.6595973	0.1936835	2.13562475	340.7272178	0.006749	0.003579	0.003635	0.003554	0.003543	0.007014	0.007049	0.007288	0.001583	0.001592	0.004213	1.297358	0.024167	0.185665	11.141711	0.245071	7.569074	403.955842	0.331279	3.437045	639.550232	0.00371581	0.00251507	0.0025427	0.00249639	0.00249501	0.00285256	0.00276451	0.0027405	0.00137607	0.00139281	0.00341193	1.19719585	0.01507626	0.13411276	8.23076408	0.14734033	3.46230349	107.478091	0.17016105	1.95321799	312.2179459
30	0.003476	0.003807	0.003895	0.003787	0.003847	0.004219	0.004211	0.004198	0.003023	0.002999	0.005021	1.895821	0.03203	0.248729	13.444638	0.303057	4.73007	95.790798	0.326793	4.629099	677.366947	0.00572075	0.00489975	0.00507675	0.00493625	0.00493375	0.004374	0.00440225	0.004396	0.00316725	0.003148	0.0053405	1.929789	0.03619425	0.3008775	15.6809415	0.37265275	7.33556725	203.8039873	0.39884025	7.29750675	1035.658603	0.0068065	0.0057125	0.005916	0.0057415	0.0057655	0.0044885	0.0045565	0.0045585	0.0032115	0.003203	0.0055105	1.943921	0.0379515	0.3210335	17.00465	0.418408	8.9197845	277.118327	0.4856365	8.702531	1169.041251	0.0080095	0.006191	0.006507	0.0062655	0.00623825	0.00484575	0.00491475	0.00471	0.003304	0.0032915	0.00596675	1.960449	0.040274	0.34978725	18.070257	0.49254175	10.98152075	388.0327418	0.623084	10.80857825	1334.533044	0.01107	0.008462	0.015576	0.008533	0.008551	0.008085	0.006283	0.005148	0.003797	0.00377	0.007824	2.003031	0.05964	0.450531	27.912712	0.686832	21.195931	1495.686308	1.053701	24.197435	2533.520035	0.00694039	0.00566421	0.0059693	0.00570521	0.00570291	0.00502748	0.00470115	0.00456482	0.00325816	0.0032426	0.0057641	1.94476648	0.03918379	0.32855201	17.07826503	0.43778045	9.46511286	335.4949477	0.52416404	9.51675155	1238.865201
40	0.007328	0.00592	0.005838	0.005867	0.005874	0.00595	0.005986	0.005984	0.004835	0.004871	0.006943	2.776235	0.064459	0.486068	21.183221	0.654672	10.630128	229.694516	0.695342	11.00058	1605.595094	0.0100575	0.00896625	0.00915525	0.00896775	0.008908	0.00614925	0.00621225	0.00619975	0.00507725	0.00508475	0.0071615	3.05965325	0.07333525	0.57334125	25.98126525	0.804732	17.3000315	582.1649005	0.8792885	15.047436	2032.393272	0.0113805	0.0100205	0.0104565	0.010129	0.01005	0.006313	0.0063445	0.0063195	0.0051985	0.005197	0.0076595	3.2344355	0.0784925	0.604584	28.6393925	0.9300635	21.215836	840.6468175	0.9966895	18.880604	2325.452256	0.01388625	0.01069975	0.0110715	0.01064925	0.010704	0.00898125	0.007037	0.00643425	0.005315	0.00536825	0.0087095	3.429755	0.08283775	0.660777	30.929132	1.0517265	26.0519645	1093.049686	1.180346	21.8028345	2636.153614	0.021572	0.015372	0.015837	0.015534	0.015493	0.010289	0.008408	0.00698	0.005955	0.006165	0.010666	4.04204	0.120298	0.831216	40.742759	1.589179	40.366827	2362.339036	2.203523	46.789768	4340.257773	0.01198699	0.01001139	0.01035631	0.01000022	0.0100041	0.00726621	0.00662509	0.00634781	0.00523575	0.00524933	0.00802345	3.26228859	0.0802615	0.62054091	28.74146932	0.94993877	22.12067991	904.2954446	1.04637442	19.66859543	2402.193162
50	0.009222	0.009807	0.009984	0.009949	0.010142	0.008341	0.00829	0.008259	0.007265	0.007572	0.009658	4.516815	0.110517	0.792004	35.248663	1.217619	19.896381	680.555505	1.181064	27.521798	2945.380355	0.01602475	0.01460575	0.014998	0.01468525	0.01462175	0.0086735	0.0086385	0.0086055	0.007503	0.00779125	0.01057325	4.6489765	0.1229085	0.93014025	40.98056175	1.6274355	37.2963095	1507.679975	1.6815335	41.165922	4219.20505	0.0200455	0.016121	0.0169645	0.0162945	0.016367	0.0091195	0.009251	0.0088155	0.007714	0.007964	0.0110845	5.5116455	0.1290345	0.987649	43.5473855	1.90192	46.9333895	2144.960269	1.9586535	47.2069205	4744.67886	0.023564	0.01803325	0.01909075	0.0183775	0.01823725	0.01328125	0.0099515	0.00919775	0.00792525	0.0082465	0.0131295	5.72719975	0.1364335	1.034198	46.3365145	2.14279025	59.348846	2785.327989	2.20966875	55.42927075	5372.877814	0.037843	0.022376	0.02345	0.022955	0.023209	0.015158	0.011207	0.009986	0.008786	0.009068	0.016253	6.125368	0.215341	1.444243	67.736484	4.612105	149.5597	5601.973628	4.642599	80.792907	7846.300977	0.02011054	0.01627459	0.01707433	0.01645271	0.01642801	0.01094441	0.00940602	0.00890438	0.00776654	0.00805114	0.01189628	5.30167481	0.13230912	1.00035282	44.17207785	1.99900665	51.77522573	2277.637117	2.00001283	48.90508042	4860.134832
60	0.015054	0.015787	0.016235	0.015826	0.015865	0.009615	0.009712	0.00958	0.010005	0.01046	0.010867	5.108343	0.186955	1.455045	108.438391	1.896075	36.266818	920.616514	2.212844	63.114408	5787.503761	0.02185575	0.0211265	0.02206075	0.02141875	0.021459	0.01010175	0.01012875	0.009961	0.01038575	0.0108545	0.011806	5.82779875	0.22254625	1.6882195	134.546704	2.75675025	61.93376325	2719.408695	3.01838075	80.29470975	7335.901178	0.024863	0.022688	0.024024	0.022966	0.0230995	0.0143645	0.0110305	0.010186	0.0105925	0.011095	0.014077	6.149982	0.2333315	1.7776255	147.1212425	3.1544765	84.7581725	3474.679796	3.5914565	90.265717	8193.804762	0.02878875	0.025592	0.026798	0.02571425	0.025726	0.01476875	0.01140475	0.01047625	0.0110075	0.01147425	0.0145245	6.27863125	0.25034075	1.92232125	162.7227153	3.820898	113.5011695	4576.113103	4.370227	100.0740508	8693.079262	0.042691	0.030105	0.033474	0.030648	0.030633	0.020757	0.01647	0.01367	0.013851	0.013402	0.019865	6.539244	0.372633	2.585145	236.037544	7.667696	232.797964	12367.95172	6.052616	151.260188	15057.95589	0.02581255	0.02312597	0.02425952	0.02329677	0.02331487	0.01326731	0.01107074	0.01024985	0.0107409	0.01119255	0.01384592	6.00322355	0.24137771	1.81927039	151.0316873	3.50806245	93.71154465	3821.4509	3.7577632	91.15298972	8257.250546
70	0.019615	0.020876	0.021296	0.021096	0.021023	0.011787	0.011783	0.011811	0.01274	0.013605	0.013249	5.989322	0.253387	1.873246	85.989269	3.120194	70.148052	2642.218831	3.021843	88.837502	8486.198546	0.02981025	0.0285075	0.029627	0.02868075	0.02868825	0.01233975	0.01230925	0.01227925	0.013183	0.0139735	0.0144645	6.7023085	0.2990155	2.14834325	117.9426113	4.762612	131.557577	4854.115674	4.8213495	121.2339855	10555.3385	0.0362545	0.029919	0.0318055	0.0302575	0.0303465	0.017972	0.0136725	0.0125465	0.0136985	0.014537	0.017161	6.89367	0.3107305	2.2725805	131.2631495	5.5651475	166.55719	6418.016012	5.7986945	137.100243	11930.66748	0.04279	0.0337135	0.0350545	0.0339735	0.03386675	0.01848625	0.014196	0.0130595	0.01419875	0.01512525	0.0178455	7.139674	0.325008	2.46525275	147.6560743	6.77121925	217.6248508	8433.631059	6.5015445	148.991863	13793.58418	0.072721	0.041226	0.044259	0.040211	0.040345	0.026288	0.016952	0.013968	0.016146	0.017111	0.023619	7.827546	0.443301	3.262919	204.518596	16.546804	615.287018	18662.07289	13.094378	321.023123	24622.98029	0.03743623	0.03081754	0.03237814	0.03102501	0.03102668	0.01641426	0.01359696	0.01264451	0.01379018	0.01464422	0.01692786	6.90340538	0.3159509	2.32510244	134.4924276	6.03078793	183.6062356	6972.03624	5.97997258	139.3077399	12241.99307
80	0.023938	0.028444	0.029087	0.028734	0.028734	0.0134	0.013355	0.01336	0.016013	0.017277	0.014908	7.046633	0.324942	2.00546	84.980926	5.139287	108.723108	3586.164113	5.398927	143.174123	13129.11956	0.0371915	0.03551675	0.03685075	0.03598675	0.03565675	0.0173265	0.014729	0.0138965	0.01674175	0.01797175	0.017892	7.38190675	0.365798	2.351636	115.8233028	7.37964825	199.4206435	6640.771501	7.04591725	178.5843468	15649.42044	0.0450365	0.040596	0.042549	0.0411935	0.0411595	0.0198545	0.015462	0.0142065	0.0173055	0.018504	0.0190115	7.4547895	0.4031145	2.6734775	131.555182	8.4989795	238.874844	8686.685197	8.3618305	200.807642	16899.64386	0.05320875	0.04360175	0.04604575	0.0439265	0.0437665	0.0202495	0.0160305	0.014522	0.017743	0.01900125	0.02064325	7.50990575	0.50238825	3.63657025	322.1311365	9.96395025	315.670655	11009.70479	9.4653435	216.6133815	18716.85609	0.080698	0.057112	0.061432	0.058261	0.05792	0.029237	0.020637	0.016635	0.022441	0.023687	0.031792	7.744894	0.757957	5.321321	547.687285	30.239057	791.763117	23789.29072	15.434929	295.548216	25573.85033	0.04506277	0.04017241	0.04208737	0.04048668	0.04043117	0.01892425	0.01551847	0.01427699	0.01742813	0.0186458	0.01945733	7.44477565	0.44354101	3.00616686	208.5434189	9.0558986	266.7125891	9230.875871	8.56061253	202.045019	17538.16396
90	0.036163	0.036705	0.038384	0.037372	0.037318	0.015766	0.015693	0.015747	0.020128	0.021483	0.017917	10.368391	0.39288	2.349119	108.901527	7.786572	171.930967	4461.139946	6.267483	203.040235	17574.48342	0.05085475	0.04871425	0.0507395	0.04925	0.04919125	0.02302375	0.017834	0.0164015	0.02114575	0.022511	0.0220185	11.14465025	0.45824125	2.76170375	134.3855703	10.0286845	274.9024078	9173.746137	11.54973475	270.8772985	22592.63256	0.060443	0.0529935	0.0552575	0.0531655	0.0531435	0.0236235	0.0184145	0.0167235	0.0217615	0.0232565	0.0233945	11.3160325	0.4838735	2.982684	145.4815025	11.7142245	341.0682535	12032.24678	12.9377775	291.5867735	24814.29771	0.0708385	0.059137	0.062156	0.0594475	0.0593735	0.0247055	0.01981425	0.017288	0.0226835	0.02419225	0.02763875	11.49867225	0.50895075	3.25475425	158.741154	13.57022	397.1325135	14864.9486	15.11923575	321.7760723	27383.30495	0.10046	0.069153	0.073315	0.069749	0.070019	0.03687	0.023442	0.018794	0.026785	0.028394	0.033331	12.157629	0.633705	4.547632	232.787447	25.062118	869.808356	25770.04335	27.857069	467.372134	37318.78449	0.06198219	0.05326066	0.05584926	0.05361284	0.05358393	0.02317639	0.01872171	0.01686666	0.02200445	0.02344288	0.02443922	11.30437595	0.48648706	3.00410355	147.7322785	12.11543768	358.0213655	12655.13703	13.31755173	302.1191912	25295.65452
100	0.045566	0.055492	0.057583	0.056364	0.056871	0.0199	0.019936	0.019653	0.025145	0.027327	0.021995	9.344781	0.564096	3.324656	181.391146	11.001792	282.600267	7649.792398	10.884249	277.225609	23573.60019	0.06556075	0.06680425	0.06914075	0.06758475	0.06756425	0.02929675	0.02278225	0.02042975	0.026509	0.02876	0.0278725	9.5004955	0.62273525	3.7708805	202.8532763	15.44172825	444.8265508	13788.56296	15.61298925	350.657616	28676.00665	0.080157	0.070238	0.0740735	0.070732	0.07131	0.029803	0.0247215	0.0208035	0.027135	0.0293585	0.0329095	9.5532045	0.6536995	3.93611	217.9002075	17.2418385	544.531232	16840.51259	17.7991925	377.5935295	31184.24112	0.09890525	0.078998	0.08343725	0.07911625	0.0790985	0.032161	0.0255165	0.02136375	0.0283565	0.03071675	0.03412425	9.6562545	0.68363625	4.2546825	240.0860365	19.87332975	663.6898358	22088.82012	20.20921925	427.387773	34401.60705	0.127294	0.099013	0.110253	0.099391	0.099835	0.045596	0.031444	0.023793	0.034192	0.036294	0.048077	9.956687	0.81241	6.394507	322.944277	35.378288	1422.622371	42470.52839	48.725602	1115.932557	60248.62379	0.08185216	0.07315908	0.07658423	0.07367817	0.0735928	0.0307392	0.02458784	0.02096329	0.02755458	0.02979796	0.03209542	9.58983772	0.65696896	4.10279187	223.5899704	18.13860922	581.9325736	18450.5288	19.04699663	405.3345357	31998.08316
