States	0_0	0_1	0_2	0_3	0_4	0_5	0_6	0_7	0_8	0_9	0_10	0_11	0_12	0_13	0_14	0_15	0_16	0_17	0_18	0_19	0_20	1_0	1_1	1_2	1_3	1_4	1_5	1_6	1_7	1_8	1_9	1_10	1_11	1_12	1_13	1_14	1_15	1_16	1_17	1_18	1_19	1_20	2_0	2_1	2_2	2_3	2_4	2_5	2_6	2_7	2_8	2_9	2_10	2_11	2_12	2_13	2_14	2_15	2_16	2_17	2_18	2_19	2_20	3_0	3_1	3_2	3_3	3_4	3_5	3_6	3_7	3_8	3_9	3_10	3_11	3_12	3_13	3_14	3_15	3_16	3_17	3_18	3_19	3_20	4_0	4_1	4_2	4_3	4_4	4_5	4_6	4_7	4_8	4_9	4_10	4_11	4_12	4_13	4_14	4_15	4_16	4_17	4_18	4_19	4_20	Avg_0	Avg_1	Avg_2	Avg_3	Avg_4	Avg_5	Avg_6	Avg_7	Avg_8	Avg_9	Avg_10	Avg_11	Avg_12	Avg_13	Avg_14	Avg_15	Avg_16	Avg_17	Avg_18	Avg_19	Avg_20
10	91	91	91	91	91	255	255	255	75	75	255	1180	91	440	2182	95	455	2048	100	533	2759	145	132	132	132	132	255	255	255	84	84	255	1180	98	453	2242	111	516.25	2323.75	116	648.5	3409.5	158	132	132	132	132	255	255	255	88.5	88.5	255	1180	103	461	2275	120.5	560	2473.5	125	680.5	3660.5	194.25	132	132	132	132	255	255	255	95	95	255	1180	108	471.5	2305.5	130	592.25	2669.5	138	725.75	3857.25	298	173	173	173	173	378	296	262	114	114	296	1182	124	560	2831	208	772	3572	191	1173	6690	164.8	133.23	133.23	133.23	133.23	256.23	255.41	255.07	90.01	90.01	255.41	1180.02	104.38	465.16	2291.92	122.49	566.65	2539.32	128.83	694.55	3679.6
20	262	262	262	262	262	505	505	505	203	203	505	2335	211	920	4501	265	1269	5407	267	1458	7474	360	343	343	343	343	505	505	505	218.5	218.5	505	2335	226.5	947.75	4605.5	294	1446.5	6342.25	304.75	1666	8753.5	377	343	343	343	343	505	505	505	227	227	505	2335	237.5	974.5	4710.5	315	1517.5	6583.5	325.5	1733.5	9194	466	343	343	343	343	505	505	505	234.25	234.25	505	2335	245.25	999	4850.75	351.25	1684.5	7347.75	350	1824.5	9662.25	766	586	586	586	586	1234	586	510	268	269	586	2335	316	1198	5723	414	2199	10026	445	2187	11519	409.44	346.24	339.07	339.07	339.07	512.29	505.81	505.05	227.05	226.94	505.81	2335	237.96	979.97	4764.99	325.28	1560.44	6820.91	330.55	1749.05	9206.91
30	513	392	392	392	392	755	755	755	330	330	755	3481	338	1438	7096	442	2057	9275	459	2534	13176	655	513	513	513	513	755	755	755	360.25	360	755	3485	373.75	1525.5	7445.75	532	2534.75	10983.25	531	2803.75	14677	697	634	634	634	634	755	755	755	373	372	755	3485	389.5	1573	7599	566	2660	11597	568	2918	15343	830	634	634	634	634	755	755	755	384	383.25	755	3485	406	1626.5	7809	593	2831.75	12445.25	599.75	3010.75	15780.25	1195	997	757	757	757	2570	876	768	416	416	876	3492	453	1829	8761	744	3350	14441	728	3484	18645	723.75	601.33	584.54	584.54	584.54	856.64	764.68	755.57	372.2	371.93	764.68	3485.31	391.25	1576.13	7630.97	563.16	2686.9	11681.55	568.23	2916.43	15294.69
40	683	683	683	683	683	1005	1005	1005	476	476	1005	4629	494	2043	10014	690	3354	14768	678	3592	18710	886	844	844	844	844	1005	1005	1005	508.75	507	1005	4645	537	2168.5	10494.5	774.25	3689.75	16012.5	782.5	3966	20612	1042.5	844	844	844	844	1005	1005	1005	517	516.5	1005	4645	555	2236.5	10775.5	811.5	3872.5	16787	815.5	4094	21331	1086.25	844	844.25	844.25	844.25	1005	1005	1005	535	534	1005	4645	577.25	2292.5	11075.75	855.5	4035.75	17722.25	857.5	4304.25	22163	1813	1488	1167	1167	1167	2615	1166	1018	570	569	1166	4646	625	2394	11701	950	4523	19723	999	4753	24517	1001.94	863.32	836.12	836.13	836.13	1087.11	1014.66	1005.48	522.01	521.23	1014.66	4644.35	557.85	2232.13	10785.72	815.09	3887.15	16866.17	822.08	4121.84	21526.08
50	853	853	853	853	853	1255	1255	1255	638	638	1255	5780	679	2758	13491	914	4254	18365	924	4782	25162	1244.5	1054	1054	1054	1054	1255	1255	1255	663	662.75	1255	5780	716	2915	14046	1015.75	4931.75	21413.25	1030.5	5224.25	27557.5	1330	1054	1054	1054	1054	1255	1255	1255	680	679.5	1255	5780	737	2957	14265.5	1060	5159	22475.5	1099	5440	28138.5	1543	1255	1255	1255	1255	1255	1255	1255	708.25	703.75	1255	5780	764	3021.75	14518.25	1128	5376	23491.75	1144	5594	28987.25	2043	1657	1657	1657	1657	4270	1657	1268	761	761	1657	5799	820	3178	15109	1362	6595	29156	1362	6324	32692	1343.13	1130.38	1098.4	1098.4	1098.4	1401.73	1273.09	1255.66	685.07	683.77	1273.09	5781.31	741.93	2967.79	14274.99	1074.85	5155.12	22482.66	1100.78	5430.43	28253.14
60	1040	1023	1023	1023	1023	1505	1505	1505	783	783	1505	6928	824	3467	16868	1188	5564	24040	1121	6125	31764	1327	1264	1264	1264	1264	1505	1505	1505	823	822	1505	6935	892.75	3644.75	17541.5	1294.25	6224.75	27167	1288.5	6462.25	33858.25	1580	1505	1265.5	1265.5	1265.5	1505	1505	1505	841	838.5	1505	6935	927.5	3693	17750	1346.5	6470	28268.5	1346	6626.5	34906.5	1811.25	1505	1505	1505	1505	1505	1505	1505	857.5	857	1505	6936.75	950.25	3755	18014	1381.5	6718.75	29240.75	1405	6874	35897.25	2510	3192	1747	1747	1747	5120	1746	1524	933	934	1746	6956	1045	3993	18485	1623	7554	33586	1707	7465	40717	1610.15	1439.93	1377.54	1377.57	1377.55	2042.43	1558.02	1506.86	841.13	839.61	1558.02	6937.91	924.13	3704.06	17766.72	1347.47	6477.99	28231.96	1349.31	6691.59	35072.39
70	1474	1193	1193	1193	1193	1755	1755	1755	961	957	1755	8090	1043	4302	20404	1353	6911	30233	1436	7183	37824	1780	1474	1474	1474	1474	1755	1755	1755	995	993.5	1755	8090	1097.75	4435.75	21219.5	1563	7634.75	33159	1570.75	7843.5	40761.25	1842.5	1755	1475	1475	1475	1755	1755	1755	1014	1010.5	1755	8090	1119.5	4500	21522	1632	7855.5	34165	1638	8066	42139	2123	1755	1755	1755	1755	1755	1755	1755	1024.25	1022.25	1755	8091.5	1151	4562	21718.25	1696.5	8227.5	35878.25	1699.75	8287	43239	3987	2598	2038	2038	2038	5970	2036	1770	1109	1110	2036	8111	1239	4738	22225	1901	8937	39625	1982	8985	46859	1951.12	1684.75	1634.36	1634.36	1634.36	2359.15	1811.2	1756.54	1013.18	1011.05	1811.2	8093.02	1124.2	4504.57	21462.41	1632.31	7930.23	34579.24	1650.52	8068.47	42054.09
80	1684	1684	1684	1684	1684	2005	2005	2005	1116	1112	2005	9229	1225	5033	24028	1666	8221	36235	1705	8490	44357	2080	1684	1684	1684	1684	2005	2005	2005	1158.5	1155.5	2005	9245	1276	5192	24848	1838	8866.5	38558	1832.75	9213.75	47835.25	2369.5	2005	2005	2005	2005	2005	2005	2005	1180.5	1178.5	2005	9245	1315	5269.5	25037.5	1892.5	9259.5	40236.5	1910.5	9436.5	49038	2442	2326	2006	2006	2006	3931	2326	2009	1204.25	1202	2326	9253	1342	5333.75	25291	1998.5	9690.75	41850.75	2008.75	9727	50402.25	3264	2968	2329	2329	2329	8746	2326	2024	1263	1253	2326	9265	1427	5600	25904	2373	10637	47312	2377	10174	53345	2293.15	2005	1960.26	1960.26	1960.26	2971.21	2094.88	2007.62	1180.96	1178.03	2094.88	9248.24	1311.74	5267.99	25049.16	1916.66	9267.25	40448.32	1928.73	9459.62	49072.43
90	1894	1894	1894	1894	1894	2255	2255	2255	1291	1289	2255	10378	1370	5929	27948	1935	9211	39950	1932	9853	52080	2330	1894	1894	1894	1894	2255	2255	2255	1329	1325.75	2255	10400	1479.25	6025.75	28525.75	2133.5	10342.5	44940.25	2148	10652.5	55209.75	2703	2255	2255	2255	2255	2255	2255	2255	1346.5	1345.5	2255	10400	1512.5	6097.5	28784	2211	10678	46499.5	2232.5	10861.5	56372.5	2768.25	2255	2255	2255	2255	3338	2616	2258	1368	1363	2616	10407	1553	6162	28976.5	2282	11105	48331.5	2308.5	11125	58235.5	3904	4060	2618	2619	2619	8753	2977	2275	1446	1446	2977	10421	1742	6380	29449	2679	12332	52290	2642	11952	62881	2641.41	2301.93	2201.18	2201.23	2201.23	3301.9	2352.47	2257.49	1349.54	1346.81	2352.47	10402.81	1518.75	6097.13	28770.09	2225.72	10733.26	46714.09	2236.24	10878.2	56682.22
100	2104	2104	2104	2104	2104	2505	2505	2505	1440	1440	2505	11529	1599	6632	31281	2190	10966	47166	2123	11201	58080	2555	2505	2505	2505	2505	2505	2505	2505	1511	1508	2505	11555	1694.5	6820.5	32098.5	2406.75	11822.75	51407.25	2379.5	11998.75	61997.75	2768	2505	2505	2505	2505	2505	2505	2505	1529.5	1527	2505	11555	1724	6872	32304	2503.5	12152	53261	2495	12271	63670.5	3022	2906	2506	2506	2506	6114	2906	2511.25	1551.25	1544	2906	11563.25	1772.25	6945	32535.75	2626	12576.75	54883.25	2615	12556.75	65378.25	4314	4911	2909	2911	2909	10926	2906	2540	1625	1614	2906	11573	1861	7229	33085	2978	14244	62473	3018	13780	71891	2878.08	2565.15	2497.16	2497.19	2497.17	3792.21	2621.29	2508.04	1530.81	1526.56	2621.29	11558	1729.1	6879.3	32309.38	2523.59	12223.15	53321.38	2502.41	12304.34	64059.18
