States	0_0	0_1	0_2	0_3	0_4	0_5	0_6	0_7	0_8	0_9	0_10	0_11	0_12	0_13	0_14	0_15	0_16	0_17	0_18	0_19	0_20	1_0	1_1	1_2	1_3	1_4	1_5	1_6	1_7	1_8	1_9	1_10	1_11	1_12	1_13	1_14	1_15	1_16	1_17	1_18	1_19	1_20	2_0	2_1	2_2	2_3	2_4	2_5	2_6	2_7	2_8	2_9	2_10	2_11	2_12	2_13	2_14	2_15	2_16	2_17	2_18	2_19	2_20	3_0	3_1	3_2	3_3	3_4	3_5	3_6	3_7	3_8	3_9	3_10	3_11	3_12	3_13	3_14	3_15	3_16	3_17	3_18	3_19	3_20	4_0	4_1	4_2	4_3	4_4	4_5	4_6	4_7	4_8	4_9	4_10	4_11	4_12	4_13	4_14	4_15	4_16	4_17	4_18	4_19	4_20	Avg_0	Avg_1	Avg_2	Avg_3	Avg_4	Avg_5	Avg_6	Avg_7	Avg_8	Avg_9	Avg_10	Avg_11	Avg_12	Avg_13	Avg_14	Avg_15	Avg_16	Avg_17	Avg_18	Avg_19	Avg_20
10	255	255	255	255	255	255	255	255	113	113	255	1178	124	513	2404	150	750	3275	150	761	3984	255	255	255	255	255	255	255	255	128.75	128	255	1180	140	580.75	2790	175	873	3912.75	172	880	4696.5	255	255	255	255	255	255	255	255	133	133	255	1180	145.5	601	2899.5	188.5	950	4246.5	187.5	943.5	5004	255	255	255	255	255	255	255	255	139	139	255	1180	154	627.25	3005.5	201	1033	4583.75	203.25	989.25	5380.25	354	296	296	296	296	501	296	265	149	149	296	1182	177	688	3291	261	1176	5386	268	1153	6078	257.97	256.23	256.23	256.23	256.23	261.15	256.23	255.19	133.38	133.36	256.23	1179.99	147.83	602.52	2898.3	190.34	956.54	4295.3	189.49	942	5054.32
20	505	505	505	505	505	505	505	505	274	274	505	2328	299	1320	6326	370	1778	7880	370	1867	9639	505	505	505	505	505	505	505	505	293	293	505	2335	325	1372	6598.25	423.75	2107.25	9440	423.75	2081.75	11182.25	505	505	505	505	505	505	505	505	301	301	505	2335	342	1406.5	6687	453.5	2308	10280	452.5	2199.5	11639.5	505	505	505	505	505	505	505	505	309.25	308.25	505	2335	361	1430.75	6768.25	479	2486	11162.75	486.25	2288.75	12200	644	586	586	586	586	1315	586	515	332	332	586	2336	428	1595	6980	661	3211	15118	652	2645	14864	514.73	510.67	510.67	510.67	510.67	550.36	510.67	505.45	301.18	301.02	510.67	2334.57	346.01	1407.14	6679.07	458.38	2315.12	10367.65	457.19	2211.5	11788.65
30	755	755	755	755	755	755	755	755	449	449	755	3478	496	2056	9987	602	3307	14736	607	3001	15523	755	755	755	755	755	755	755	755	474	473	755	3485	529.75	2183.5	10213	711.75	3602.5	16236.75	705.5	3353.5	17648.75	755	755	755	755	755	755	755	755	483.5	483.5	755	3485	561	2231.5	10301	761.5	3825.5	17168	754	3528.5	18723	755	755	755	755	755	755	755	755	494	493.25	755	3485	586.25	2289	10392.5	810.75	4065.5	18464.75	797	3673.75	19912.75	934	876	876	876	876	1965	876	769	517	517	876	3492	668	2453	10603	1024	4922	22302	1027	4474	22018	776.48	769.52	769.52	769.52	769.52	866.32	769.52	756.09	483.51	482.89	769.52	3485.09	561.24	2236.88	10301.86	767.03	3889.38	17404.87	753.3	3534.1	18802.81
40	1005	1005	1005	1005	1005	1005	1005	1005	636	636	1005	4632	691	2865	13478	886	4273	19069	852	4434	23844	1005	1005	1005	1005	1005	1005	1005	1005	664.75	663.75	1005	4645	749	3048.25	13840	987	5135.5	22836.25	981	4796.25	25280.5	1005	1005	1005	1005	1005	1005	1005	1005	677	676	1005	4645	776.5	3093	13939	1038.5	5355	23959.5	1048	4921.5	26325	1005	1005	1005	1005	1005	1005	1005	1005	689	688	1005	4645	813.25	3184	14052	1101.5	5609	25135.75	1116.5	5223.75	27603.75	1224	1166	1166	1166	1166	3259	1166	1024	714	714	1166	4647	973	3364	14449	1437	6865	31252	1498	5895	31113	1044.42	1033.98	1033.98	1033.98	1033.98	1269.04	1033.98	1006.3	676.23	675.23	1033.98	4643.21	783.97	3112.78	13958.41	1052.84	5370.43	24056.59	1058.83	5000.94	26593.44
50	1255	1255	1255	1255	1255	1255	1255	1255	816	816	1255	5778	897	3806	17382	1186	5730	25326	1165	5564	30124	1255	1255	1255	1255	1255	1255	1255	1255	856.75	854	1255	5780	973.75	3986	17609	1300.75	6699.25	29865	1300.5	6248.25	32881	1255	1255	1255	1255	1255	1255	1255	1255	874	872	1255	5780	1022.5	4059	17764.5	1376	7078.5	31632.5	1367.5	6455.5	34048	1514	1456	1456	1456	1456	2611.75	1456	1260.25	891.25	888.25	1456	5790.25	1069.25	4135.25	17928	1451.25	7379.25	32982.5	1424.5	6722.75	35454.75	1789	1657	1657	1657	1657	5275	1657	1282	927	925	1657	5801	1189	4395	18330	1816	9023	37964	1867	7571	39878	1346.13	1325.35	1325.35	1325.35	1325.35	1934.38	1325.35	1257.81	874.49	872.31	1325.35	5784.39	1030.12	4067.43	17779.97	1393.65	7103.28	31596.42	1387.06	6475.8	34224.82
60	1505	1505	1505	1505	1505	1505	1505	1505	1035	1033	1505	6928	1141	4784	21390	1462	7269	32439	1463	7158	37385	1505	1505	1505	1505	1505	1505	1505	1505	1061.75	1059	1505	6935	1216	4992	21754.5	1617.5	8312.75	36651.25	1621	7714.25	40508.25	1654.5	1625.5	1625.5	1625.5	1625.5	1866.5	1625.5	1506.5	1076.5	1075.5	1625.5	6935	1265	5101.5	21904.5	1670	8698.5	38832.5	1680.5	7930.5	42340.5	1804	1746	1746	1746	1746	3915	1746	1513.25	1090.25	1087.25	1746	6950	1321.25	5191.75	22043	1737	8982.25	40496.5	1753.75	8193.75	43235.25	2119	1987	1987	1987	1987	5602	1987	1532	1132	1127	1987	6957	1491	5490	22924	2264	10683	48430	2387	8861	47768	1659.81	1627.91	1627.91	1627.91	1627.91	2707.59	1627.91	1509.87	1076.54	1074.53	1627.91	6942.03	1273.17	5092.6	21905.1	1696.83	8736.05	39054.98	1700.19	7947.99	42157.56
70	1755	1755	1755	1755	1755	1755	1755	1755	1235	1229	1755	8079	1371	5670	25532	1746	9162	40410	1759	8468	45835	1755	1755	1755	1755	1755	1755	1755	1755	1271.5	1268.5	1755	8090	1447	6003.5	26130.25	1905.75	9993.25	44769.25	1931.75	9166	48604	2094	2036	2036	2036	2036	3441	2036	1760.5	1287.5	1285.5	2036	8090	1507.5	6118	26363	1996.5	10389	46900	2001.5	9444	50478.5	2094	2036	2036	2036	2036	4565	2036	1768	1306.25	1305.25	2036	8102.25	1554.25	6200.75	26610	2079.25	11130	49506.75	2087.75	9812.75	52031	2820	2598	2598	2598	2598	7656	2598	1786	1345	1339	2598	8111	1910	6636	27221	2473	12401	55312	2618	10798	57186	1969.1	1932.03	1932.03	1932.03	1932.03	3266.78	1932.03	1762.34	1288.12	1285.65	1932.03	8094.96	1520.22	6108.04	26361.51	2008.96	10522.2	47195.79	2024.04	9489.42	50569.01
80	2005	2005	2005	2005	2005	2005	2005	2005	1442	1440	2005	9227	1614	6754	29836	2019	10349	46860	2021	9980	52590	2005	2005	2005	2005	2005	2005	2005	2005	1476	1474	2005	9239	1713.25	7051.75	30655.5	2232	11563.75	51482.25	2232.75	10744	56886.5	2384	2326	2326	2326	2326	5054.5	2326	2013	1491.5	1488.5	2326	9245	1781	7170.5	31004	2320	12015	54300.5	2319.5	11103.5	58846.5	2384	2326	2326	2326	2326	5215	2326	2020	1507	1504	2326	9256	1844.5	7303.75	31319.5	2452.75	12680.25	56301.75	2443	11450	60699.25	2779	2647	2647	2647	2647	6820	2647	2043	1561	1561	2647	9266	2221	7726	31957	3352	15251	71742	3447	13399	66852	2301.93	2255.38	2255.38	2255.38	2255.38	4290.52	2255.38	2013.92	1492.49	1489.57	2255.38	9246.87	1789.37	7184.65	31000.18	2367.7	12159.91	54507.09	2380.64	11123.89	58798.47
90	2255	2255	2255	2255	2255	2255	2255	2255	1642	1640	2255	10378	1790	7725	35031	2359	12512	55761	2332	11565	59657	2547.5	2525.75	2525.75	2525.75	2525.75	3608.75	2525.75	2256.5	1685	1680	2525.75	10392	1944.5	8050.75	35714	2576.75	13241.75	59098	2580.5	12213.5	65468	2674	2616	2616	2616	2616	5684.5	2616	2264.5	1702	1698.5	2616	10400	2009	8156	36013	2670	13887	62428.5	2680	12592.5	67063	2674	2616	2616	2616	2616	5865	2616	2271	1723	1717.25	2616	10414	2076	8315.25	36306.5	2791.5	14525.75	65418.25	2810.5	13020.25	68832.25	3109	2977	2977	2977	2977	9836	2979	2287	1775	1758	2977	10422	2307	8646	37412	3828	16959	78333	3854	14053	75711	2595.06	2547.41	2547.41	2547.41	2547.41	5128.56	2547.43	2264.98	1702.2	1698.29	2547.41	10401.44	2016.55	8177.71	36016.99	2723.95	13982.71	62689.14	2739.96	12653.11	67271.02
100	2505	2505	2505	2505	2505	2505	2505	2505	1859	1856	2505	11528	2016	8733	39605	2720	13612	61632	2686	12684	68364	2964	2906	2906	2906	2906	4911	2906	2510.75	1901	1896	2906	11537	2221.5	9187.5	40713.25	2881	14796	66333.25	2903.75	13753.75	73555.25	2964	2906	2906	2906	2906	6515	2906	2515	1928.5	1922.5	2906	11555	2271.5	9359	41035	3017.5	15485	69292	2986	14120	75120	2964	2906	2906	2906	2906	6715.5	2906	2524	1947	1939.5	2906	11567	2360.5	9501.25	41427.75	3109.75	16399.75	72916.5	3099.75	14554.25	77506	3439	3307	3307	3307	3307	8520	3307	2579	1998	1984	3307	11577	2547	9951	42688	4468	19257	84079	3645	16327	81765	2937.29	2881.94	2881.94	2881.94	2881.94	5897.46	2881.94	2518.43	1925.26	1920.17	2881.94	11552.39	2287.21	9353.09	41084.76	3045.42	15646.62	69932.34	3031.31	14185.72	75274.56
