States	0_0	0_1	0_2	0_3	0_4	0_5	0_6	0_7	0_8	0_9	0_10	0_11	0_12	0_13	0_14	0_15	0_16	0_17	0_18	0_19	0_20	1_0	1_1	1_2	1_3	1_4	1_5	1_6	1_7	1_8	1_9	1_10	1_11	1_12	1_13	1_14	1_15	1_16	1_17	1_18	1_19	1_20	2_0	2_1	2_2	2_3	2_4	2_5	2_6	2_7	2_8	2_9	2_10	2_11	2_12	2_13	2_14	2_15	2_16	2_17	2_18	2_19	2_20	3_0	3_1	3_2	3_3	3_4	3_5	3_6	3_7	3_8	3_9	3_10	3_11	3_12	3_13	3_14	3_15	3_16	3_17	3_18	3_19	3_20	4_0	4_1	4_2	4_3	4_4	4_5	4_6	4_7	4_8	4_9	4_10	4_11	4_12	4_13	4_14	4_15	4_16	4_17	4_18	4_19	4_20	Avg_0	Avg_1	Avg_2	Avg_3	Avg_4	Avg_5	Avg_6	Avg_7	Avg_8	Avg_9	Avg_10	Avg_11	Avg_12	Avg_13	Avg_14	Avg_15	Avg_16	Avg_17	Avg_18	Avg_19	Avg_20
10	1010	1010	1010	1010	1010	1010	1010	1010	158	158	1010	9200	191	1868	18666	195	1737	16141	198	2311	24571	1010	1010	1010	1010	1010	1010	1010	1010	178	178	1010	9200	196	1893.75	18961.75	208.75	1898.25	17467.25	216.75	2630.5	28260.75	1010	1010	1010	1010	1010	1010	1010	1010	185	185	1010	9200	202	1907.5	19070	219	1986.5	18120	224.5	2744	29499	1010	1010	1010	1010	1010	1010	1010	1010	193.25	193.25	1010	9200	210	1916	19181.25	228.25	2068.25	18890	235	2852.5	30708.75	1010	1010	1010	1010	1010	1010	1010	1010	227	227	1010	9200	226	1961	19400	256	2708	25520	274	3087	33258	1010	1010	1010	1010	1010	1010	1010	1010	186.19	186.19	1010	9200	203.71	1905.92	19059.43	220.76	2002.31	18416.75	226.82	2740.97	29462.03
20	2010	2010	2010	2010	2010	2010	2010	2010	417	417	2010	18300	381	3788	37887	440	4163	37828	445	5744	60669	2010	2010	2010	2010	2010	2010	2010	2010	455	455	2010	18300	397.75	3820	38205	481	4542.25	40934.25	485.75	6155.75	66235.5	2010	2010	2010	2010	2010	2010	2010	2010	477	477	2010	18300	414.5	3829	38210	508.5	4764.5	43113.5	515	6374	68091.5	2010	2010	2010	2010	2010	2010	2010	2010	495.25	495.25	2010	18300	429	3841.75	38210	524	4951.25	44992.5	531.25	6503.5	70261	2010	2010	2010	2010	2010	2010	2010	2010	541	541	2010	18300	488	3921	38400	608	5750	52624	629	7304	78251	2010	2010	2010	2010	2010	2010	2010	2010	477.23	477.22	2010	18300	415.95	3833.12	38209.03	507.15	4779.17	43316.31	512.92	6364.25	68445.14
30	3010	3010	3010	3010	3010	3010	3010	3010	697	697	3010	27400	587	5691	56716	719	6562	58491	719	9074	98188	3010	3010	3010	3010	3010	3010	3010	3010	756	756	3010	27400	627.75	5734	57210	781.75	7240.25	65413.5	779	9914	106394.5	3010	3010	3010	3010	3010	3010	3010	3010	781	781	3010	27400	650.5	5752	57210	812	7670.5	69236.5	821	10204.5	109418.5	3010	3010	3010	3010	3010	3010	3010	3010	800.5	800.5	3010	27400	674.75	5776	57212	848.5	8034.75	72696	856	10439.75	111833.25	3010	3010	3010	3010	3010	3010	3010	3010	867	867	3010	27400	733	5888	58058	1004	9210	84878	1010	11241	122673	3010	3010	3010	3010	3010	3010	3010	3010	780.37	780.33	3010	27400	652.6	5758.69	57234.73	819.46	7676.16	69259.05	824.56	10208.84	109372.28
40	4010	4010	4010	4010	4010	4010	4010	4010	1029	1029	4010	36510	811	7624	76210	1020	9369	83416	982	13025	138920	4010	4010	4010	4010	4010	4010	4010	4010	1089.75	1089.75	4010	36510	873.25	7660.75	76210	1093.5	10217.75	91852.5	1104	13730	146992.5	4010	4010	4010	4010	4010	4010	4010	4010	1109	1109	4010	36510	903	7681.5	76211	1132.5	10690.5	96211	1141.5	14172	150560	4010	4010	4010	4010	4010	4010	4010	4010	1130.5	1130.5	4010	36510	942	7713	76223.5	1176.75	11165	100789	1182.5	14525.75	154230	4010	4010	4010	4010	4010	4010	4010	4010	1205	1203	4010	36510	1055	7793	76442	1350	12984	118207	1297	15338	161908	4010	4010	4010	4010	4010	4010	4010	4010	1109.6	1109.46	4010	36510	908.36	7688.36	76246.22	1141.4	10742.5	96837.63	1143.97	14159.68	150596.46
50	5010	5010	5010	5010	5010	5010	5010	5010	1338	1338	5010	45610	1062	9545	95210	1307	11601	103176	1330	17014	179398	5010	5010	5010	5010	5010	5010	5010	5010	1417	1417	5010	45610	1135	9589	95211	1421	13124.5	118562	1429.75	17795.25	189791.75	5010	5010	5010	5010	5010	5010	5010	5010	1444.5	1444.5	5010	45610	1174	9617	95219.5	1480.5	13657.5	123190	1477.5	18127.5	192821.5	5010	5010	5010	5010	5010	5010	5010	5010	1471.25	1471.25	5010	45610	1204.25	9643.25	95244.75	1543.5	14529.25	131620.5	1541	18598	197532	5010	5010	5010	5010	5010	5010	5010	5010	1559	1559	5010	45610	1318	9808	96258	1693	16675	151111	1684	19879	215903	5010	5010	5010	5010	5010	5010	5010	5010	1446.26	1445.98	5010	45610	1173.76	9620.61	95272.7	1485.33	13833.66	124818.48	1485.07	18196.62	193561.9
60	6010	6010	6010	6010	6010	6010	6010	6010	1666	1666	6010	54700	1257	11451	114210	1673	14880	131848	1665	20492	218031	6010	6010	6010	6010	6010	6010	6010	6010	1762.75	1762.75	6010	54700	1405.75	11511.75	114216	1756.75	16463	148073	1765.75	22028.25	233477.25	6010	6010	6010	6010	6010	6010	6010	6010	1796	1796	6010	54700	1453	11553.5	114226.5	1825	17095.5	155351	1823	22513	237742.5	6010	6010	6010	6010	6010	6010	6010	6010	1826.5	1826.5	6010	54700	1502	11587.25	114255.5	1887	17970.25	162289	1894.25	22954.75	242888.5	6010	6010	6010	6010	6010	6010	6010	6010	1914	1914	6010	54700	1603	11709	114666	2154	20168	183811	2165	24838	264091	6010	6010	6010	6010	6010	6010	6010	6010	1794.68	1794.38	6010	54700	1449.87	11555.68	114266.9	1826.15	17191.92	155311.81	1836.14	22498.53	238326.03
70	7010	7010	7010	7010	7010	7010	7010	7010	2039	2039	7010	63815	1566	13390	133210	1894	17708	158035	1995	24922	259268	7010	7010	7010	7010	7010	7010	7010	7010	2113.5	2112.75	7010	63815	1709	13466.75	133231	2112.5	19486.25	175329.25	2123.25	26114.25	276273	7010	7010	7010	7010	7010	7010	7010	7010	2155.5	2155.5	7010	63815	1746	13502.5	133261.5	2171	20355.5	183786.5	2171.5	26731.5	283341	7010	7010	7010	7010	7010	7010	7010	7010	2184	2184	7010	63815	1802.75	13546.5	133424	2242.5	21415.5	194766.5	2239	27334.25	289272	7010	7010	7010	7010	7010	7010	7010	7010	2317	2317	7010	63815	2064	13750	134990	2440	24112	220106	2558	28735	304636	7010	7010	7010	7010	7010	7010	7010	7010	2154.53	2154	7010	63815	1750.78	13510.06	133386.08	2179.42	20520.42	185440.66	2186.2	26706.34	282765.16
80	8010	8010	8010	8010	8010	8010	8010	8010	2382	2382	8010	72930	1832	15334	152210	2326	21023	188016	2330	28455	305877	8010	8010	8010	8010	8010	8010	8010	8010	2484	2484	8010	72930	1997.75	15442	152264.5	2502	23461.25	211897.25	2507	30566.75	322887.5	8010	8010	8010	8010	8010	8010	8010	8010	2522.5	2521	8010	72930	2051.5	15481	152308	2583	24516.5	222190	2575	31127.5	329404.5	8010	8010	8010	8010	8010	8010	8010	8010	2554.5	2552.75	8010	72930	2115.25	15529.25	152488.75	2650.75	25609.25	232365	2648.25	31626.75	335081.25	8010	8010	8010	8010	8010	8010	8010	8010	2684	2682	8010	72930	2386	15791	154057	2957	28529	260839	2960	34339	360150	8010	8010	8010	8010	8010	8010	8010	8010	2523.03	2522.11	8010	72930	2060.86	15490.9	152475.88	2590.04	24620.2	222981.7	2588.56	31116.03	329477.69
90	9010	9010	9010	9010	9010	9010	9010	9010	2762	2762	9010	82000	2097	17245	171212	2713	25348	229207	2677	33051	348789	9010	9010	9010	9010	9010	9010	9010	9010	2865.75	2865	9010	82000	2285.75	17407.25	171301	2841.75	27005	245330.25	2842.75	34552	364510.25	9010	9010	9010	9010	9010	9010	9010	9010	2903.5	2901	9010	82000	2352	17467	171459.5	2910	27948	254195.5	2905	35340.5	375179	9010	9010	9010	9010	9010	9010	9010	9010	2948	2947	9010	82000	2426.5	17523	171660.5	3000.5	29540.25	268750	2994	36184	382392	9010	9010	9010	9010	9010	9010	9010	9010	3049	3049	9010	82000	2879	17880	174662	3340	33055	304596	3273	37826	395682	9010	9010	9010	9010	9010	9010	9010	9010	2904.83	2903.99	9010	82000	2354.72	17471.1	171645.88	2929.32	28377.27	257450.85	2924.66	35358.87	374074.76
100	10010	10010	10010	10010	10010	10010	10010	10010	3121	3121	10010	91110	2453	19194	190217	3077	27818	251699	2965	37383	394958	10010	10010	10010	10010	10010	10010	10010	10010	3234.5	3232	10010	91110	2616.75	19406	190359.75	3220.75	30814.75	279197.5	3212.75	39107	413642	10010	10010	10010	10010	10010	10010	10010	10010	3289	3288	10010	91110	2668.5	19475	190705.5	3315.5	32587	296071	3316	39848.5	420140.5	10010	10010	10010	10010	10010	10010	10010	10010	3319.5	3319.5	10010	91110	2729.25	19548.75	191533.25	3409.5	33494.25	305341.5	3408.25	40480.5	429514.25	10010	10010	10010	10010	10010	10010	10010	10010	3411	3411	10010	91110	2973	19781	193944	3763	37802	346009	3801	42100	452148	10010	10010	10010	10010	10010	10010	10010	10010	3279.56	3278.44	10010	91110	2674.45	19478.51	191029.19	3326.66	32417.16	294551.39	3323.59	39838.58	421298.71
