States	0_0	0_1	0_2	0_3	0_4	0_5	0_6	0_7	0_8	0_9	0_10	0_11	0_12	0_13	0_14	0_15	0_16	0_17	0_18	0_19	0_20	1_0	1_1	1_2	1_3	1_4	1_5	1_6	1_7	1_8	1_9	1_10	1_11	1_12	1_13	1_14	1_15	1_16	1_17	1_18	1_19	1_20	2_0	2_1	2_2	2_3	2_4	2_5	2_6	2_7	2_8	2_9	2_10	2_11	2_12	2_13	2_14	2_15	2_16	2_17	2_18	2_19	2_20	3_0	3_1	3_2	3_3	3_4	3_5	3_6	3_7	3_8	3_9	3_10	3_11	3_12	3_13	3_14	3_15	3_16	3_17	3_18	3_19	3_20	4_0	4_1	4_2	4_3	4_4	4_5	4_6	4_7	4_8	4_9	4_10	4_11	4_12	4_13	4_14	4_15	4_16	4_17	4_18	4_19	4_20	Avg_0	Avg_1	Avg_2	Avg_3	Avg_4	Avg_5	Avg_6	Avg_7	Avg_8	Avg_9	Avg_10	Avg_11	Avg_12	Avg_13	Avg_14	Avg_15	Avg_16	Avg_17	Avg_18	Avg_19	Avg_20
10	0.000921	0.000849	0.000845	0.000854	0.000848	0.001	0.00099	0.000992	0.000199	0.000221	0.001508	0.530382	0.000761	0.014856	1.391	0.00204	0.027452	0.411435	0.002263	0.057456	4.251963	0.00096175	0.000905	0.000903	0.00090075	0.000902	0.001058	0.001051	0.00105375	0.000231	0.00025175	0.0015965	0.54135175	0.00081275	0.0182445	1.87695975	0.0025235	0.0408085	0.5860215	0.00277475	0.06862575	6.4846885	0.0009785	0.00092	0.0009185	0.000915	0.0009145	0.001078	0.0010665	0.0010685	0.000244	0.0002695	0.0016155	0.5453575	0.000867	0.019889	2.1137015	0.0027505	0.0496675	0.729657	0.003031	0.07628	7.638378	0.000996	0.00093925	0.000938	0.000937	0.000937	0.001096	0.00109025	0.00108725	0.000256	0.000282	0.001649	0.54877375	0.00095875	0.02249825	2.39484025	0.00304525	0.059436	0.8557455	0.00331675	0.082044	8.99270475	0.001086	0.001019	0.001014	0.001015	0.001016	0.006785	0.006536	0.001176	0.00033	0.000326	0.001773	0.565052	0.001156	0.035087	5.416195	0.003829	0.083194	1.293801	0.004303	0.14045	12.860851	0.00098029	0.00092284	0.00092291	0.00091829	0.0009174	0.00113537	0.0011245	0.00107041	0.00024577	0.00026856	0.00162048	0.54550641	0.00088873	0.02093619	2.26131259	0.00279486	0.05095296	0.74975134	0.00307566	0.07649149	7.78018835
20	0.002178	0.002093	0.002093	0.002111	0.002108	0.002365	0.002353	0.002362	0.000604	0.000662	0.003297	1.239477	0.002256	0.046797	4.56964	0.010931	0.292218	4.15852	0.010873	0.285586	60.296807	0.00227075	0.002186	0.0021655	0.00217575	0.0021805	0.00248675	0.0024855	0.00248275	0.00070475	0.00076775	0.0035095	1.30198225	0.00249225	0.05578725	5.67267825	0.0131215	0.4307105	6.14293875	0.013463	0.357507	79.390247	0.002302	0.002224	0.0022005	0.002216	0.0022165	0.0025405	0.002516	0.002529	0.0007455	0.000815	0.0035905	1.338328	0.0027375	0.062085	6.7051045	0.01426	0.515279	7.1860445	0.0149875	0.3993795	93.665345	0.002352	0.002273	0.0022645	0.00228325	0.00228075	0.002599	0.00255825	0.002584	0.000773	0.00084925	0.00372275	1.383292	0.00296375	0.0707995	8.6026655	0.0164935	0.6148935	7.98455175	0.016997	0.45625225	104.629385	0.00252	0.002672	0.002484	0.002499	0.002505	0.002944	0.002813	0.002811	0.000949	0.000941	0.004187	1.718313	0.003834	0.098307	17.71547	0.023117	0.933786	11.746666	0.027761	0.725044	153.892728	0.0023113	0.00223582	0.00222106	0.00223343	0.00223807	0.00255216	0.00253227	0.00253875	0.00074433	0.00081094	0.00362636	1.35141026	0.00279015	0.06428079	7.66792487	0.0149001	0.52260715	7.26647661	0.01548992	0.41298256	93.86211648
30	0.003492	0.003466	0.003439	0.003425	0.003438	0.00379	0.003776	0.003788	0.001341	0.001348	0.004984	1.832915	0.004785	0.081626	6.732845	0.030745	1.123461	14.59526	0.028882	0.663333	157.142114	0.00362275	0.00356	0.00355775	0.003585	0.00358875	0.0039435	0.00391025	0.00392625	0.001465	0.00148275	0.005143	2.15120375	0.005542	0.104241	9.7156575	0.0378715	1.59976125	21.698918	0.037081	0.94637725	217.1384145	0.003677	0.0036225	0.0036135	0.0036525	0.0036435	0.0040025	0.003974	0.0039835	0.0015345	0.0015665	0.0052625	2.2574495	0.005956	0.1145905	11.1134125	0.0421225	1.841942	25.048554	0.040931	1.081966	247.1780395	0.0037445	0.0037	0.003716	0.00372075	0.00372325	0.00409925	0.0040565	0.00406275	0.00158425	0.001629	0.0054695	2.39906525	0.0063305	0.12658275	12.69401775	0.04656475	2.12073075	28.32557125	0.04621875	1.2082495	271.322523	0.004081	0.003991	0.004053	0.004033	0.004243	0.00457	0.004557	0.004537	0.001711	0.001776	0.00597	2.794001	0.007433	0.176582	25.797388	0.070844	2.904072	44.283474	0.076712	1.773446	458.014323	0.00368572	0.00363509	0.00363835	0.00366039	0.00367386	0.00402129	0.00399234	0.00399901	0.0015235	0.00155611	0.00530912	2.27963873	0.00598027	0.11696337	11.93780233	0.04339802	1.89896328	25.45538179	0.04299497	1.10705996	245.6159018
40	0.005561	0.005955	0.005766	0.005965	0.00576	0.00605	0.006075	0.006069	0.002117	0.002135	0.007644	2.854968	0.008211	0.130754	11.800147	0.063141	2.878782	33.937613	0.057873	1.735974	321.030305	0.00581275	0.006248	0.00644175	0.00652675	0.0066425	0.0063395	0.00626775	0.0062855	0.0023545	0.002397	0.00790875	3.41008925	0.0093655	0.16886725	15.73629625	0.07455575	3.8858695	49.539743	0.07690975	2.3111585	440.6555305	0.0058875	0.006382	0.0065375	0.0066795	0.0067925	0.00648	0.0063925	0.0064105	0.002402	0.0024875	0.008061	3.6557595	0.009919	0.187299	17.5490685	0.0835895	4.2167	53.38159	0.0854795	3.066787	511.358636	0.0059715	0.00653075	0.00664175	0.006819	0.00690725	0.0066545	0.00653425	0.00653925	0.00250875	0.00259175	0.00824225	3.83810825	0.01068	0.2053515	20.710955	0.09672725	5.116279	64.60870525	0.0985505	4.0309505	545.551616	0.01108	0.011571	0.007198	0.011548	0.011522	0.007406	0.006924	0.0118	0.007097	0.002904	0.008677	4.113693	0.013582	0.268096	38.100402	0.157646	7.555647	96.353292	0.159978	6.676996	741.217274	0.0059465	0.00650418	0.00651377	0.00672656	0.00680076	0.00651217	0.00641658	0.00647342	0.00247069	0.00249376	0.00808802	3.61832254	0.01006643	0.18855521	18.95423545	0.08809136	4.52970596	57.04950857	0.08817304	3.22023994	502.4534326
50	0.006914	0.006915	0.006883	0.006952	0.00694	0.00656	0.006507	0.006609	0.002744	0.002979	0.008806	3.765986	0.013428	0.201511	17.933789	0.112256	5.979747	79.010568	0.106328	3.751555	674.260769	0.0071325	0.0071115	0.0071095	0.00713375	0.00711975	0.0068305	0.006815	0.00682175	0.00293275	0.0032025	0.00911125	4.9586265	0.014707	0.24000925	24.834637	0.13085475	7.1613755	99.219636	0.14402325	7.57840075	1106.439697	0.0072155	0.0071955	0.007181	0.0072165	0.0072	0.0069215	0.006909	0.00692	0.003023	0.00331	0.0092185	5.2164165	0.01543	0.260653	29.695996	0.151557	8.2252465	113.527155	0.1645315	9.9863855	1212.268207	0.007322	0.007306	0.00732	0.0073405	0.00735025	0.00703975	0.00700225	0.007044	0.003107	0.00341425	0.00934825	5.35699275	0.01615025	0.28729175	39.2975525	0.18172775	9.6146155	127.212945	0.19608225	11.623102	1337.773576	0.012756	0.012932	0.01295	0.007754	0.012787	0.007536	0.013614	0.007425	0.008831	0.003811	0.014762	5.665899	0.020032	0.443415	98.044771	0.358231	14.495478	219.291538	0.369914	15.781751	1577.48503	0.00728935	0.00727099	0.00733494	0.00724567	0.00729148	0.00694802	0.00698479	0.00694621	0.00308655	0.00331642	0.00929039	5.06226363	0.01556971	0.26834112	34.66048115	0.16264367	8.5765689	117.9688346	0.17345121	9.82500061	1194.496588
60	0.008911	0.008918	0.008877	0.008926	0.008902	0.00815	0.00813	0.008208	0.003446	0.003752	0.010968	5.20814	0.017569	0.279719	21.445095	0.15261	7.872502	103.285705	0.153841	5.640456	814.926394	0.00918425	0.0091455	0.0091175	0.00917625	0.00915725	0.0084635	0.008429	0.00844875	0.00387775	0.00425	0.01117075	5.614848	0.02098275	0.334266	31.89270275	0.21057425	11.5613395	143.3591908	0.19819825	8.90168825	1153.647612	0.009333	0.0092895	0.009278	0.009304	0.009305	0.008589	0.0085995	0.0086035	0.0040215	0.004406	0.0113045	5.70913	0.022114	0.358145	36.6364795	0.2310815	12.933926	157.516037	0.224559	10.185352	1308.084374	0.00945325	0.009398	0.00942025	0.00946575	0.009439	0.00877525	0.008704	0.00876375	0.00412525	0.004552	0.0114165	5.79185575	0.02305075	0.38300825	44.20432625	0.266061	14.475212	175.8012755	0.267889	11.53561575	1430.745447	0.016521	0.016791	0.016807	0.010934	0.009832	0.015588	0.015726	0.015587	0.011154	0.005073	0.0188	5.950469	0.048914	0.788026	97.977069	0.425688	20.106941	231.665689	0.407765	15.877634	1750.032113	0.00940332	0.00936618	0.00935598	0.00933984	0.00931783	0.00869059	0.008649	0.00868755	0.00414474	0.00440603	0.01145256	5.69151242	0.02311144	0.37547543	39.76790149	0.24427067	13.03055846	159.6410605	0.23460534	10.16212622	1301.962463
70	0.011168	0.011145	0.011136	0.011161	0.01111	0.009784	0.009913	0.009784	0.004606	0.005023	0.012877	5.635387	0.026977	0.360743	33.261452	0.237612	12.445396	148.914442	0.236248	9.150126	1065.233972	0.01150075	0.01144775	0.01146175	0.011494	0.011492	0.010233	0.0101875	0.01024825	0.0049385	0.00545925	0.0131665	6.677371	0.02936475	0.43268425	44.429837	0.32382075	18.24460125	222.1448913	0.297421	14.55622875	1811.714411	0.0116495	0.011594	0.0116005	0.011631	0.0116395	0.010385	0.010349	0.0103695	0.0050855	0.005634	0.0133105	7.010706	0.030269	0.4598305	54.2574955	0.357242	20.3942325	250.8669075	0.3392555	16.191406	2047.90565	0.01180325	0.01175225	0.011726	0.011774	0.011786	0.01050025	0.01048625	0.0105095	0.0052405	0.00581025	0.01345025	7.24435175	0.0317975	0.4916475	68.08547525	0.40894575	22.9291285	278.6046425	0.39450325	18.36580075	2377.723192	0.012309	0.012258	0.012346	0.012243	0.012361	0.011069	0.010922	0.010801	0.00557	0.006178	0.014154	7.618656	0.039343	0.639652	136.542471	0.607759	33.542063	394.941954	0.571529	26.036339	2929.494712	0.01165253	0.01160843	0.01160525	0.0116389	0.01164985	0.01035722	0.01034248	0.01036826	0.00509502	0.00562767	0.01332575	6.9112331	0.0306133	0.46403052	58.58761652	0.37144578	20.56986493	251.2539779	0.35150066	16.63300526	2070.040181
80	0.013684	0.013578	0.013555	0.0137	0.01371	0.011619	0.0116	0.011718	0.005674	0.006288	0.01529	8.332413	0.035132	0.47563	43.479792	0.334357	16.368511	224.827496	0.329922	14.885302	1847.593109	0.01415325	0.01415925	0.01416275	0.01419575	0.014202	0.012096	0.01203875	0.0120655	0.00608625	0.006838	0.01582425	9.07893225	0.03925325	0.535568	62.44339525	0.46610825	24.308091	312.3315025	0.4382495	20.03242375	2587.46892	0.014385	0.0143715	0.014342	0.014401	0.01445	0.012269	0.0123155	0.0123245	0.0062575	0.0070515	0.0160705	9.218436	0.041181	0.572144	77.0502445	0.5369665	28.683898	358.5880515	0.5213375	23.697404	3058.592767	0.0145935	0.01458225	0.01457525	0.01465225	0.0146105	0.01254125	0.01259875	0.0125915	0.0064915	0.0073165	0.01626625	9.35454675	0.04293775	0.621257	90.7849265	0.636575	33.32199225	411.3727463	0.60678025	28.01395275	3390.342572	0.015234	0.01514	0.015011	0.015179	0.015205	0.013229	0.013203	0.013123	0.007041	0.007896	0.017213	9.713278	0.059146	0.770348	133.844706	1.073079	55.889986	618.788714	1.67172	43.074673	4256.80441	0.01439309	0.0143866	0.01435759	0.01442828	0.0144223	0.01233553	0.01232914	0.01233223	0.00629071	0.00707105	0.01607996	9.17340468	0.04165397	0.58031343	77.60095193	0.56496232	29.43645759	369.1648807	0.55878573	24.28073747	3027.452515
90	0.016114	0.016268	0.01611	0.0163	0.016172	0.01327	0.013188	0.013216	0.006686	0.00754	0.017132	8.612747	0.044054	0.512596	45.040491	0.459278	27.435224	322.521151	0.481316	23.691606	2656.255954	0.01672525	0.0166245	0.0165725	0.0166915	0.01665675	0.013584	0.013573	0.013574	0.0072575	0.0082355	0.017631	10.61738175	0.049333	0.64335775	70.22601875	0.63275075	35.731769	434.0070708	0.617457	32.50222675	3635.211812	0.0169205	0.0168575	0.0167865	0.0168615	0.0168515	0.013744	0.013722	0.0137545	0.007551	0.0085895	0.0177675	10.891693	0.050838	0.6743725	81.874396	0.747109	39.680314	480.0848655	0.7523465	36.262191	4012.434034	0.017116	0.01700775	0.0170395	0.01709425	0.0171025	0.01395275	0.013889	0.01395825	0.00777675	0.00880375	0.017968	11.15403625	0.05350175	0.74772225	99.8170425	0.869131	47.1016905	577.4712658	0.8605135	40.507612	4629.414037	0.021455	0.021252	0.021763	0.021944	0.020922	0.018196	0.014409	0.018025	0.011503	0.013192	0.022586	12.027668	0.06923	0.943822	207.795796	1.137611	59.994273	707.28666	1.983565	55.654472	6355.703875	0.01703425	0.01703172	0.01685133	0.0169623	0.01691142	0.01380519	0.01372711	0.01380165	0.00756579	0.00859479	0.01792322	10.81020134	0.05176784	0.68788107	86.44994396	0.75440803	41.14923628	503.3051738	0.77566091	37.00363225	4149.336669
100	0.01917	0.019275	0.019157	0.019153	0.019156	0.015033	0.014993	0.015005	0.008072	0.009056	0.019498	10.609556	0.059729	0.661293	111.080219	0.618611	35.221372	417.034918	0.689008	33.519601	3593.75477	0.01982	0.019812	0.01973075	0.019849	0.0197765	0.0156315	0.015549	0.0156255	0.00879575	0.00983425	0.01999175	13.01215525	0.06407025	0.795368	183.7675688	0.8175755	46.96098625	588.5570265	0.847128	46.416278	4676.616072	0.020153	0.020137	0.0200425	0.0202185	0.020117	0.015854	0.0158125	0.015876	0.0090415	0.0101425	0.020238	13.5612485	0.0667365	0.838086	200.06431	0.9291135	52.7239645	679.2028235	0.9898795	51.524809	5203.893154	0.020496	0.020441	0.02050775	0.02049025	0.020451	0.01613925	0.0161425	0.0162185	0.00930475	0.010458	0.0206275	13.873736	0.06884325	0.87934675	219.1892365	1.0698565	62.85197	777.520072	1.186312	56.65749425	5821.817837	0.02519	0.024789	0.025511	0.024719	0.025482	0.019305	0.020344	0.021356	0.014541	0.015789	0.02503	14.703201	0.095153	1.050918	261.668657	1.826336	87.727142	1139.275108	1.767163	75.696038	8136.827483	0.02019252	0.02015204	0.02018017	0.02025697	0.02017873	0.0159051	0.01589909	0.01600985	0.0091177	0.01020425	0.02041258	13.26282096	0.06738919	0.84159813	200.3988549	0.97261892	55.57638796	689.9065324	1.04311768	52.20898679	5262.870855
