States	0_0	0_1	0_2	0_3	0_4	0_5	0_6	0_7	0_8	0_9	0_10	0_11	0_12	0_13	0_14	0_15	0_16	0_17	0_18	0_19	0_20	1_0	1_1	1_2	1_3	1_4	1_5	1_6	1_7	1_8	1_9	1_10	1_11	1_12	1_13	1_14	1_15	1_16	1_17	1_18	1_19	1_20	2_0	2_1	2_2	2_3	2_4	2_5	2_6	2_7	2_8	2_9	2_10	2_11	2_12	2_13	2_14	2_15	2_16	2_17	2_18	2_19	2_20	3_0	3_1	3_2	3_3	3_4	3_5	3_6	3_7	3_8	3_9	3_10	3_11	3_12	3_13	3_14	3_15	3_16	3_17	3_18	3_19	3_20	4_0	4_1	4_2	4_3	4_4	4_5	4_6	4_7	4_8	4_9	4_10	4_11	4_12	4_13	4_14	4_15	4_16	4_17	4_18	4_19	4_20	Avg_0	Avg_1	Avg_2	Avg_3	Avg_4	Avg_5	Avg_6	Avg_7	Avg_8	Avg_9	Avg_10	Avg_11	Avg_12	Avg_13	Avg_14	Avg_15	Avg_16	Avg_17	Avg_18	Avg_19	Avg_20
10	0.220779	0.220779	0.220779	0.220779	0.220779	0.164516	0.164516	0.164516	0.19419	0.202229	0.220779	0.172338	0.372807	0.368828	0.303355	0.596401	0.268728	0.194027	0.597101	0.615899	0.595225	0.281768	0.281768	0.281768	0.281768	0.281768	0.2039185	0.2031465	0.2036335	0.24526625	0.25936775	0.281768	0.204285	0.4217095	0.43831875	0.35421	0.67817725	0.35112175	0.25105475	0.68206625	0.689588	0.66626275	0.289773	0.289773	0.289773	0.289773	0.289773	0.2111805	0.210744	0.210744	0.255925	0.2672335	0.289773	0.2133625	0.4433315	0.4564965	0.365568	0.714626	0.3883105	0.2838955	0.7323965	0.722817	0.704876	0.298246	0.298246	0.298246	0.298246	0.298246	0.21679125	0.216515	0.216515	0.26861775	0.27792125	0.298246	0.2191785	0.46518925	0.46967475	0.3774075	0.76115725	0.42060775	0.313444	0.7703705	0.7535185	0.737945	0.307229	0.307229	0.307229	0.307229	0.307229	0.243322	0.227475	0.227475	0.282353	0.289362	0.307229	0.234592	0.520755	0.508696	0.395141	0.888889	0.557832	0.42922	0.842365	0.837175	0.834317	0.28581322	0.28636328	0.28636328	0.28634173	0.28632271	0.21023109	0.20927127	0.20936774	0.25543421	0.2663868	0.28678517	0.21072001	0.44536569	0.45224123	0.36474671	0.71902161	0.39240472	0.28774439	0.72708715	0.72310138	0.70301767
20	0.212752	0.222644	0.222644	0.222475	0.222054	0.153682	0.153682	0.153682	0.184274	0.196464	0.223947	0.144056	0.332218	0.381333	0.308814	0.55122	0.259225	0.188178	0.53528	0.615968	0.602622	0.248768	0.248768	0.248768	0.248768	0.248768	0.17072375	0.169392	0.169856	0.208179	0.2227515	0.248768	0.1792525	0.3785915	0.43781975	0.35245975	0.63062225	0.3191365	0.2352025	0.635772	0.67979475	0.67532775	0.255051	0.255051	0.255051	0.255051	0.255051	0.1762655	0.1753475	0.1753475	0.2166725	0.2293815	0.2551945	0.187077	0.3978055	0.4590415	0.3626225	0.6633235	0.3543185	0.265662	0.6695535	0.7040165	0.70591	0.261658	0.261658	0.261658	0.261658	0.261658	0.181004	0.17941175	0.17941175	0.2224935	0.2350775	0.261658	0.193236	0.42054225	0.467842	0.370699	0.68617725	0.38301275	0.28423175	0.70275425	0.726849	0.72848075	0.272237	0.272237	0.272237	0.272237	0.272237	0.234236	0.187245	0.187245	0.236307	0.24513	0.272237	0.204466	0.475483	0.491348	0.385919	0.753289	0.481664	0.36663	0.751434	0.799479	0.854842	0.25259353	0.25326017	0.25326017	0.25324185	0.25321267	0.17780814	0.17430195	0.1743892	0.21487671	0.22771311	0.25396112	0.1853847	0.39951931	0.45142265	0.36069254	0.65773556	0.35319729	0.2626134	0.66506797	0.70487814	0.702675
30	0.208157	0.21257	0.21257	0.212415	0.212209	0.147145	0.147145	0.147144	0.171961	0.190514	0.220711	0.12187	0.315243	0.351333	0.315863	0.490679	0.236368	0.179027	0.511665	0.594904	0.599661	0.23511325	0.23511325	0.23511325	0.23511325	0.23511325	0.15728325	0.15625775	0.15627075	0.19128725	0.2052275	0.235569	0.16622175	0.359485	0.42933425	0.344497	0.59936725	0.29947525	0.22303375	0.60624975	0.664167	0.6725045	0.239303	0.239303	0.239303	0.239303	0.239303	0.1597885	0.158847	0.1589975	0.195973	0.2102775	0.239303	0.1747045	0.374293	0.4422205	0.3505105	0.6319515	0.332696	0.2445785	0.6334525	0.686645	0.7004595	0.243156	0.243156	0.243156	0.243156	0.243156	0.162619	0.16092925	0.1609895	0.2013825	0.2139855	0.243156	0.180552	0.38837675	0.45254025	0.356507	0.660609	0.344889	0.25937525	0.664557	0.710294	0.723752	0.251248	0.251248	0.251248	0.251248	0.251248	0.228701	0.16748	0.16748	0.212528	0.224226	0.251248	0.193624	0.448873	0.489666	0.373477	0.726395	0.423206	0.323551	0.726981	0.772861	0.786465	0.23678663	0.23740942	0.23740942	0.23738448	0.23735463	0.16389742	0.15828392	0.15832106	0.19562406	0.20976873	0.23847808	0.17263009	0.37590896	0.43874749	0.34958105	0.62801538	0.32450998	0.24173108	0.6351451	0.6854495	0.69508315
40	0.190447	0.19143	0.19143	0.191336	0.19121	0.12787	0.1325	0.132408	0.158752	0.171856	0.198468	0.132001	0.315523	0.37549	0.307321	0.494212	0.206465	0.154349	0.496011	0.608451	0.623822	0.22033575	0.220637	0.220637	0.22063375	0.22059225	0.14563625	0.14563625	0.14554175	0.1797285	0.19536225	0.224262	0.155994	0.34931325	0.423383	0.33449625	0.5875145	0.2905825	0.2173955	0.58508075	0.6681145	0.67942875	0.226862	0.226862	0.226862	0.226862	0.226862	0.148757	0.147914	0.147914	0.1838045	0.1997935	0.228009	0.1641925	0.361745	0.436446	0.341406	0.619669	0.321438	0.2371265	0.6200065	0.6852845	0.702228	0.23110225	0.23110225	0.23110225	0.23110225	0.23110225	0.15166975	0.15025825	0.150235	0.18872725	0.2036815	0.23110225	0.1701585	0.3775705	0.450171	0.34727925	0.63925075	0.34087275	0.25787675	0.6378135	0.709126	0.72474925	0.239001	0.239001	0.239001	0.239001	0.239001	0.232886	0.157622	0.157622	0.197836	0.210813	0.239001	0.184574	0.418028	0.478637	0.361595	0.718288	0.422119	0.333914	0.7097	0.743972	0.782378	0.22497161	0.22577085	0.22577085	0.2257433	0.22570951	0.15709242	0.14759707	0.14754102	0.18331492	0.1989821	0.22724802	0.16266518	0.36287871	0.43526869	0.34087249	0.61395954	0.31599419	0.23645809	0.6113794	0.6861783	0.70320196
50	0.189533	0.191849	0.191849	0.191671	0.191494	0.130975	0.130975	0.130975	0.160327	0.173092	0.203738	0.13388	0.299485	0.349463	0.312772	0.538402	0.229069	0.168791	0.514576	0.5767	0.610666	0.20586125	0.2085585	0.2085585	0.208462	0.20833475	0.13961525	0.13787225	0.1376435	0.17060925	0.18700075	0.21446475	0.15174025	0.3364845	0.42218775	0.3297395	0.57929425	0.28707475	0.21502975	0.577958	0.652606	0.6623685	0.219023	0.219023	0.219023	0.219023	0.219023	0.142662	0.1408775	0.140703	0.174511	0.190564	0.219023	0.1571765	0.3462555	0.4377775	0.3386785	0.603516	0.3121245	0.232527	0.606746	0.6760465	0.694239	0.222913	0.222913	0.222913	0.222913	0.222913	0.18094225	0.14281675	0.142537	0.17842675	0.19367075	0.222913	0.1629135	0.359262	0.44841025	0.3454475	0.6337985	0.3328445	0.24867025	0.62979625	0.69956325	0.72548625	0.230064	0.230064	0.230064	0.230064	0.230064	0.244371	0.147995	0.147995	0.190819	0.20173	0.230064	0.17447	0.399832	0.476476	0.357048	0.689067	0.390221	0.28728	0.691676	0.758878	0.784317	0.21497664	0.21610182	0.21610182	0.21606208	0.21601085	0.16086535	0.14041742	0.14020225	0.17416786	0.18995292	0.21875164	0.1565735	0.34734928	0.43373342	0.33730921	0.60509081	0.3096906	0.2318336	0.60591138	0.67516079	0.69307864
60	0.185975	0.191334	0.191334	0.19115	0.190948	0.122937	0.122937	0.122937	0.150699	0.164966	0.194696	0.127907	0.300577	0.335047	0.302898	0.487395	0.21462	0.161532	0.486526	0.608674	0.625486	0.198744	0.20162875	0.20162875	0.201512	0.201396	0.1353085	0.1332215	0.13270725	0.16542675	0.181574	0.20813375	0.148301	0.33109225	0.4184815	0.329721	0.55846825	0.2731625	0.203223	0.56254325	0.6456265	0.666786	0.204142	0.206823	0.206823	0.206713	0.2065905	0.142916	0.1354645	0.1350025	0.169314	0.1852855	0.2120215	0.1530955	0.3410555	0.4343015	0.3365265	0.585152	0.295547	0.2237015	0.5915225	0.6647435	0.684989	0.217172	0.217172	0.217172	0.217172	0.217172	0.1969525	0.137449	0.13683	0.17151425	0.18833675	0.217172	0.158814	0.35434825	0.44612625	0.3434905	0.61693425	0.321456	0.24369275	0.61404975	0.68789425	0.7112955	0.222798	0.222798	0.222798	0.222798	0.222798	0.228113	0.140667	0.140667	0.179804	0.193836	0.222798	0.168567	0.377266	0.468318	0.362442	0.692733	0.371346	0.27992	0.684783	0.719204	0.755658	0.20697396	0.20832004	0.20832004	0.20827105	0.20820917	0.16397031	0.13508142	0.13461884	0.16841715	0.18453469	0.21210092	0.15269039	0.34122093	0.42925873	0.33649468	0.58416137	0.29691575	0.22317153	0.58671243	0.66444125	0.68796507
70	0.176791	0.181475	0.181475	0.181349	0.181159	0.123467	0.123058	0.121589	0.153553	0.168144	0.194145	0.115042	0.305284	0.350699	0.306644	0.458655	0.224749	0.141904	0.429928	0.570697	0.631331	0.19419225	0.1959535	0.1959535	0.19585875	0.1957505	0.13099225	0.12969575	0.12863775	0.1596875	0.17737275	0.20346775	0.1432225	0.32402275	0.422815	0.33043725	0.55374525	0.27274025	0.206497	0.5585035	0.655599	0.677152	0.199296	0.201345	0.201345	0.201275	0.201176	0.160614	0.130918	0.130585	0.1634525	0.1797745	0.2075665	0.14991	0.3361485	0.435583	0.337893	0.577368	0.2892805	0.2176675	0.5941465	0.6726065	0.699657	0.21147775	0.21147775	0.21147775	0.21147775	0.21147775	0.19196825	0.13256725	0.13219975	0.16603775	0.18303175	0.211957	0.1544435	0.344589	0.445516	0.34554925	0.61072775	0.318994	0.238657	0.62140025	0.68697875	0.7181645	0.217877	0.217877	0.217877	0.217877	0.217877	0.24991	0.13626	0.135164	0.171962	0.189653	0.217877	0.165286	0.364459	0.469296	0.364432	0.677186	0.355719	0.274206	0.696429	0.752596	0.763171	0.20220292	0.20339968	0.20339968	0.20335366	0.20329479	0.16155496	0.13107884	0.13036084	0.16310057	0.17985269	0.20781006	0.14891498	0.33498923	0.43180853	0.3380155	0.57985219	0.29376472	0.22043736	0.5915807	0.67174622	0.69748627
80	0.174791	0.17777	0.17777	0.177663	0.177532	0.120945	0.120681	0.119213	0.147132	0.161733	0.189301	0.128294	0.291439	0.352684	0.304031	0.487255	0.231368	0.175573	0.491691	0.596884	0.627649	0.18959675	0.191551	0.191551	0.191472	0.191377	0.128421	0.12561375	0.125072	0.1558795	0.17331875	0.198993	0.1404835	0.318152	0.4237865	0.33619075	0.56478975	0.2709075	0.2032585	0.55987575	0.651532	0.67340675	0.194343	0.1959315	0.1959315	0.1958655	0.1957915	0.1825565	0.128006	0.1269855	0.158919	0.175928	0.2029135	0.145275	0.3294225	0.436856	0.342863	0.590257	0.296852	0.223671	0.5889665	0.668701	0.6934255	0.20357925	0.20357925	0.20357925	0.20357925	0.20357925	0.19171875	0.1295035	0.128594	0.1618085	0.1784975	0.206064	0.1503005	0.3379025	0.446934	0.34897	0.6121305	0.31349325	0.2383695	0.60987225	0.68688375	0.71001125	0.214324	0.214324	0.214324	0.214324	0.214324	0.221235	0.133425	0.132303	0.168668	0.185264	0.214324	0.159959	0.368985	0.485258	0.364645	0.689598	0.373934	0.285156	0.663539	0.737446	0.770193	0.19591651	0.1971883	0.1971883	0.19713716	0.19707564	0.16870983	0.12766722	0.12664136	0.15882096	0.17580439	0.20249233	0.1451003	0.32842272	0.43450912	0.34230318	0.58729441	0.29652337	0.22353768	0.58280159	0.66922271	0.69180931
90	0.175511	0.179695	0.179695	0.179575	0.179359	0.121165	0.119879	0.118365	0.144403	0.158851	0.18914	0.12258	0.299531	0.343441	0.324875	0.457677	0.200207	0.153397	0.479267	0.605742	0.629579	0.188217	0.18941075	0.18941075	0.18935575	0.1892945	0.142543	0.12367275	0.12273775	0.15259125	0.169644	0.19659175	0.1387075	0.3200685	0.43042425	0.342126	0.54532075	0.274102	0.20397925	0.55315975	0.64810075	0.67605275	0.191451	0.192743	0.192743	0.1926645	0.1925865	0.1796665	0.1255755	0.1242375	0.15606	0.1728815	0.199504	0.143837	0.328886	0.4368935	0.348115	0.573784	0.2994885	0.223812	0.573386	0.6646975	0.693368	0.19638825	0.197478	0.197478	0.197433	0.1973775	0.18861875	0.126579	0.125364	0.15860775	0.17581625	0.20184	0.14939325	0.33928525	0.44820425	0.3533745	0.6016595	0.31760225	0.23992875	0.59254075	0.6814405	0.71180975	0.210649	0.210649	0.210649	0.210649	0.210649	0.235469	0.129319	0.128725	0.165231	0.181722	0.210649	0.156593	0.369569	0.473675	0.367877	0.671708	0.349233	0.261273	0.670597	0.748889	0.755485	0.19293137	0.19404581	0.19404581	0.19399881	0.19393939	0.17084782	0.12518006	0.12401602	0.15567705	0.17249874	0.19954796	0.14357663	0.3298407	0.43255092	0.3473803	0.57192331	0.29366669	0.22112891	0.57104521	0.66416161	0.69252356
100	0.169126	0.171739	0.171739	0.171641	0.171534	0.11953	0.117825	0.114807	0.141341	0.157787	0.182164	0.11927	0.294664	0.326357	0.321241	0.491787	0.223991	0.169913	0.466171	0.597177	0.623204	0.184938	0.18651825	0.18651825	0.1864495	0.1863805	0.156383	0.12166525	0.120141	0.15063425	0.167324	0.193553	0.13832525	0.31407	0.4262445	0.34302225	0.547735	0.26323125	0.19854475	0.5446185	0.63534675	0.666722	0.187928	0.189526	0.189526	0.189464	0.18939	0.180391	0.122862	0.121493	0.152975	0.1702065	0.196232	0.142285	0.3238005	0.4363175	0.348886	0.5693625	0.292301	0.2211005	0.57651	0.6537285	0.681147	0.192131	0.19303225	0.19303225	0.192987	0.19292275	0.1879055	0.12391	0.122773	0.15528975	0.172586	0.199986	0.14618	0.33036175	0.4465055	0.35607	0.590227	0.31327825	0.2366865	0.59781775	0.67097875	0.702753	0.208229	0.208229	0.208229	0.208229	0.208229	0.211809	0.127339	0.126054	0.163125	0.178439	0.208229	0.158617	0.352351	0.476694	0.369199	0.655002	0.344191	0.2608	0.666889	0.722522	0.750855	0.18929736	0.19038838	0.19038838	0.19034152	0.19028505	0.17095098	0.12277658	0.1213174	0.15260085	0.16971408	0.19648454	0.1416479	0.32318014	0.43352913	0.34890272	0.56854256	0.28975615	0.21864632	0.57125857	0.65647673	0.68384662
