States	0_0	0_1	0_2	0_3	0_4	0_5	0_6	0_7	0_8	0_9	0_10	0_11	0_12	0_13	0_14	0_15	0_16	0_17	0_18	0_19	0_20	1_0	1_1	1_2	1_3	1_4	1_5	1_6	1_7	1_8	1_9	1_10	1_11	1_12	1_13	1_14	1_15	1_16	1_17	1_18	1_19	1_20	2_0	2_1	2_2	2_3	2_4	2_5	2_6	2_7	2_8	2_9	2_10	2_11	2_12	2_13	2_14	2_15	2_16	2_17	2_18	2_19	2_20	3_0	3_1	3_2	3_3	3_4	3_5	3_6	3_7	3_8	3_9	3_10	3_11	3_12	3_13	3_14	3_15	3_16	3_17	3_18	3_19	3_20	4_0	4_1	4_2	4_3	4_4	4_5	4_6	4_7	4_8	4_9	4_10	4_11	4_12	4_13	4_14	4_15	4_16	4_17	4_18	4_19	4_20	Avg_0	Avg_1	Avg_2	Avg_3	Avg_4	Avg_5	Avg_6	Avg_7	Avg_8	Avg_9	Avg_10	Avg_11	Avg_12	Avg_13	Avg_14	Avg_15	Avg_16	Avg_17	Avg_18	Avg_19	Avg_20
10	0.000279	0.000259	0.000255	0.00026	0.000257	0.000329	0.000324	0.00033	0.000135	0.000146	0.00038	0.0061	0.000847	0.003263	0.036109	0.003038	0.011814	0.056524	0.003096	0.017813	0.265441	0.000299	0.00027475	0.00027375	0.000273	0.000273	0.00034975	0.000342	0.00034575	0.00015775	0.000182	0.00039775	0.00648025	0.0009825	0.00382725	0.0421985	0.003723	0.01673125	0.08223875	0.00375775	0.02302625	0.3434105	0.0003095	0.000287	0.000283	0.000283	0.000284	0.000362	0.000357	0.000357	0.0001695	0.000195	0.000411	0.0071875	0.001053	0.004045	0.0450935	0.0041315	0.0194175	0.0964295	0.0041345	0.0262395	0.390212	0.00032325	0.000303	0.000297	0.000298	0.000298	0.000375	0.00036425	0.0003695	0.000183	0.00020525	0.00042425	0.0081325	0.00112025	0.004327	0.04860475	0.004599	0.02474975	0.12846175	0.0047795	0.032828	0.425863	0.000536	0.000427	0.00043	0.000388	0.000388	0.00064	0.000488	0.000465	0.000222	0.000293	0.000551	0.011283	0.001299	0.005337	0.070597	0.006322	0.071301	0.384202	0.006731	0.054958	0.574783	0.00031787	0.00029218	0.00028903	0.0002895	0.00028898	0.00037093	0.00036	0.00036176	0.00017063	0.00019589	0.0004163	0.00746704	0.00105735	0.00412742	0.04582168	0.00424385	0.02331578	0.10827291	0.00434505	0.02876023	0.38900847
20	0.000649	0.00062	0.000619	0.000623	0.000627	0.000768	0.000761	0.000762	0.000378	0.000421	0.000818	0.014847	0.003507	0.012479	0.129413	0.015652	0.067936	0.321661	0.016232	0.10132	1.549983	0.00068175	0.00065	0.00064875	0.000659	0.000656	0.000803	0.00079875	0.0008	0.0004255	0.0004755	0.00085375	0.0154605	0.00396725	0.0139905	0.15992725	0.02087725	0.11254525	0.66125025	0.021962	0.127496	2.084707	0.000698	0.0006635	0.000664	0.0006725	0.0006725	0.0008245	0.0008215	0.000825	0.000451	0.0005055	0.000871	0.0157405	0.0041645	0.01493	0.170726	0.0241035	0.142827	0.843687	0.0254105	0.1444725	2.2557875	0.000725	0.00068725	0.0006845	0.00069325	0.00069675	0.00086225	0.000854	0.00085525	0.000472	0.00053225	0.0008995	0.01597575	0.0044705	0.01623925	0.18473375	0.0267115	0.1732375	1.033276	0.02926525	0.18600975	2.4695715	0.001242	0.000999	0.001081	0.001005	0.000992	0.001871	0.001099	0.00097	0.00054	0.000588	0.001225	0.017144	0.005397	0.021074	0.239036	0.044973	0.28479	1.973541	0.046708	0.299608	2.93606	0.00073472	0.00068764	0.00068979	0.00069494	0.00069409	0.00088793	0.00084109	0.00083258	0.0004514	0.00050641	0.00089796	0.01577344	0.00424193	0.01525566	0.17274017	0.02460415	0.14445204	0.85963363	0.02608072	0.16163152	2.28431034
30	0.00113	0.001088	0.001082	0.001101	0.001104	0.001263	0.001252	0.001259	0.000793	0.000856	0.001294	0.026248	0.007541	0.026793	0.316936	0.0444	0.296882	1.763393	0.046258	0.310896	4.414992	0.00115575	0.0011215	0.001123	0.001142	0.00113975	0.0013135	0.001307	0.00131	0.00087975	0.00095375	0.001374	0.027157	0.00897	0.03187125	0.36522125	0.06417425	0.40970675	2.34615525	0.06809725	0.3612235	6.38760825	0.001178	0.001141	0.001141	0.0011575	0.001158	0.001336	0.0013345	0.001335	0.000919	0.0010015	0.0013905	0.02761	0.0097365	0.0348155	0.386348	0.073532	0.472665	2.8093005	0.0769585	0.4228055	7.0126795	0.00120525	0.00117475	0.00117225	0.00118425	0.00119275	0.0013725	0.001363	0.001361	0.00096325	0.00104875	0.00143475	0.02839	0.01036625	0.03752325	0.410084	0.0905635	0.6040915	3.45363425	0.08945175	0.588351	7.71623075	0.002024	0.001762	0.001846	0.001772	0.001778	0.002943	0.001771	0.001511	0.001109	0.001198	0.001895	0.050348	0.013603	0.043625	0.512536	0.163121	0.969295	4.865887	0.130118	0.991417	10.714785	0.00126793	0.00120795	0.00121609	0.00122413	0.00122466	0.0014839	0.00137323	0.00134479	0.00092717	0.00100421	0.00144378	0.02847221	0.00970877	0.03491564	0.39020867	0.08196103	0.51419189	2.92773257	0.07948151	0.48663858	7.12146624
40	0.001666	0.001656	0.001666	0.001677	0.001671	0.001782	0.001796	0.001788	0.001202	0.001296	0.001887	0.035797	0.012611	0.045845	0.483774	0.091315	0.623019	3.621585	0.088178	0.57334	13.912306	0.00172275	0.00172475	0.00171425	0.0017385	0.001748	0.00189	0.0018865	0.00190425	0.001391	0.00150375	0.00196275	0.03768175	0.01522125	0.050986	0.574954	0.1373465	0.91663675	5.1536335	0.13972975	0.73341875	17.49625875	0.001778	0.001769	0.0017595	0.0017855	0.001787	0.0019355	0.0019375	0.0019405	0.001446	0.0015755	0.002011	0.038699	0.0162835	0.0551175	0.6191655	0.1507155	1.0470955	6.05578	0.159935	0.900299	19.8021505	0.0018585	0.0018405	0.00184275	0.0018475	0.00186575	0.002034	0.00201425	0.001989	0.0014935	0.00163675	0.002112	0.03971175	0.0173795	0.058706	0.666093	0.16483475	1.28831575	7.050861	0.183258	1.05316375	21.64910225	0.003246	0.003084	0.002924	0.002966	0.003009	0.004649	0.002685	0.002269	0.001725	0.001821	0.002839	0.056541	0.036694	0.080872	0.77536	0.262311	2.074499	12.141074	0.282986	1.848383	31.039367	0.00196442	0.00190544	0.00192873	0.00192237	0.00193082	0.00228811	0.00200487	0.0019502	0.00144526	0.00156887	0.00211203	0.03920779	0.01665252	0.05574956	0.62142194	0.15435864	1.12192093	6.32716122	0.16349957	0.93392206	19.86065986
50	0.002372	0.002357	0.002344	0.002383	0.002375	0.00232	0.002315	0.002337	0.001707	0.001907	0.002493	0.047085	0.0231	0.075289	0.782817	0.215101	1.304788	7.139461	0.229682	1.025085	27.190259	0.00245775	0.00244075	0.002443	0.0024645	0.0024615	0.00247875	0.00246175	0.002457	0.0019335	0.002186	0.0025875	0.0493855	0.026498	0.08540325	0.91505675	0.26278675	1.8375035	9.8902275	0.29800275	1.64716775	35.83881225	0.002554	0.002507	0.0025105	0.002527	0.0025365	0.002566	0.0025495	0.002523	0.002014	0.002279	0.002737	0.0511315	0.028899	0.092028	0.97739	0.292241	2.061518	11.6181435	0.3402195	2.0237265	40.3085465	0.00403375	0.003598	0.00375475	0.00366475	0.0036435	0.004483	0.00292	0.00259175	0.00210925	0.00238925	0.0032945	0.0527505	0.03058425	0.0991055	1.04661025	0.33479825	2.58014775	14.09933675	0.3941065	2.3822245	42.63705225	0.005829	0.00481	0.005173	0.004944	0.004892	0.007168	0.003565	0.002829	0.008061	0.008639	0.004469	0.057009	0.034454	0.120647	1.258113	0.526951	4.471802	22.706108	0.663245	4.440998	53.914459	0.00306437	0.00288567	0.00297184	0.00292424	0.00291895	0.00335886	0.00267171	0.00253269	0.00207237	0.00239874	0.00291333	0.05129396	0.02864584	0.09264	0.98282719	0.30594493	2.24879558	12.34058297	0.35240665	2.14045785	39.42530211
60	0.003208	0.003191	0.003195	0.003219	0.003227	0.003167	0.003172	0.003176	0.002433	0.002743	0.003221	0.063092	0.034915	0.110013	1.107769	0.366449	2.18734	12.203671	0.293205	1.573118	43.21784	0.00339525	0.00337325	0.00337125	0.0034035	0.00339875	0.00336275	0.00334325	0.0033395	0.00269425	0.00305575	0.00334775	0.06645425	0.0389105	0.13047325	1.319527	0.46377975	3.063878	16.7197695	0.426991	2.0452335	56.805052	0.004626	0.0043875	0.0043955	0.0044205	0.0044275	0.0044285	0.0038485	0.0034355	0.002794	0.003172	0.0039595	0.0684255	0.041622	0.1369405	1.404194	0.529987	3.557209	19.4476445	0.4804545	2.749377	60.061317	0.0056775	0.005117	0.00527925	0.00518325	0.005199	0.00679	0.00403725	0.00349825	0.00287675	0.00327875	0.004369	0.0707655	0.04502625	0.14362725	1.51326825	0.58580425	4.2693955	23.34257825	0.5531845	3.506889	64.53147425	0.007965	0.006792	0.007836	0.006909	0.006895	0.010266	0.00466	0.00397	0.003174	0.003611	0.005371	0.089452	0.058838	0.215386	1.803868	1.004874	6.277243	43.572756	0.812282	5.86783	86.213747	0.00457228	0.00427076	0.00440955	0.00432	0.00432369	0.00518636	0.00372235	0.00343734	0.00279441	0.00316653	0.00390087	0.069237	0.04201823	0.14052322	1.41885515	0.54070168	3.78980411	20.44150442	0.49816385	2.86591215	60.85252406
70	0.003905	0.003883	0.003871	0.003914	0.003929	0.003511	0.003511	0.003519	0.002944	0.003355	0.003611	0.076229	0.051777	0.164731	1.534962	0.569094	3.115825	15.413362	0.442	2.284463	62.666873	0.004083	0.00404225	0.004044	0.0040875	0.00407175	0.00364475	0.00362975	0.00362875	0.00323225	0.0037315	0.003787	0.08116075	0.0602115	0.186959	1.834842	0.7278845	4.5614185	25.2022155	0.626139	3.16549825	87.24878075	0.0066895	0.0060415	0.006197	0.006123	0.006115	0.00602	0.0042545	0.00371	0.003331	0.0038315	0.004757	0.083527	0.0646095	0.199329	1.9587165	0.8315615	5.361774	29.706602	0.723356	4.1935065	94.5385125	0.00691375	0.0062505	0.00660225	0.006314	0.00634375	0.007291	0.00439025	0.00381325	0.003404	0.00394375	0.00489475	0.0870265	0.067643	0.21475225	2.08839	0.93085775	6.524093	34.14767875	0.87147525	5.03850625	108.1132875	0.012778	0.010496	0.01146	0.010617	0.016084	0.010114	0.005718	0.00404	0.00364	0.004248	0.011108	0.102629	0.079185	0.300589	2.565174	1.21581	10.797837	55.573024	1.440649	15.319659	138.931655	0.00584833	0.00539581	0.00571241	0.0054664	0.00569509	0.0056638	0.0040827	0.00372178	0.00332144	0.00382559	0.00455365	0.08464198	0.06434529	0.20381281	1.97773112	0.83825153	5.66083281	30.11914236	0.77316347	4.6604534	97.10434397
80	0.005039	0.005003	0.005013	0.005031	0.00502	0.00438	0.004374	0.004323	0.003711	0.004322	0.004406	0.090246	0.06872	0.211652	1.931955	0.629419	3.318705	16.614047	0.70009	3.296536	92.058923	0.005422	0.0054855	0.00544275	0.00561175	0.005416	0.0047065	0.004808	0.004588	0.00416675	0.0047655	0.0048755	0.0943115	0.08177575	0.251453	2.3626675	0.96343325	6.0239895	32.135529	0.990128	4.822504	117.2932475	0.008886	0.0080075	0.008314	0.0081105	0.008134	0.0089535	0.0054375	0.004733	0.004331	0.00496	0.0058465	0.0968965	0.0853565	0.2665555	2.558637	1.065559	6.873371	36.8437545	1.1143585	6.3380935	126.332535	0.009507	0.00844025	0.00905775	0.00843	0.00841825	0.01005375	0.0057615	0.004881	0.00447075	0.005167	0.00625375	0.099697	0.0908395	0.28352775	2.75768675	1.23508	8.319956	43.90378575	1.28312625	8.526703	136.1496585	0.013797	0.012128	0.013421	0.012651	0.012293	0.012214	0.006832	0.006711	0.005483	0.006464	0.008713	0.109817	0.108122	0.359921	3.605125	1.916019	13.861191	70.247289	2.062957	19.266941	176.910865	0.00839743	0.0076276	0.00804202	0.00774397	0.00768198	0.00806885	0.00538576	0.00480084	0.00435946	0.0049839	0.00576086	0.09735432	0.08620886	0.2688401	2.58648687	1.11102978	7.40477646	38.83712805	1.15766607	6.98729504	127.4939852
90	0.005834	0.00578	0.005841	0.005892	0.005899	0.004754	0.004721	0.004769	0.004485	0.005268	0.004939	0.100839	0.078998	0.261783	2.368802	1.453505	7.216197	39.91498	0.979821	5.176326	193.814997	0.00929675	0.0085435	0.0087855	0.00862875	0.008623	0.00729625	0.0056005	0.00502775	0.004795	0.00560825	0.006229	0.10388675	0.0903015	0.300448	2.84587975	1.93339225	10.143967	54.6809415	1.73231825	9.8305205	234.6643198	0.010711	0.009708	0.0100625	0.009822	0.00982	0.009733	0.005905	0.005124	0.0050105	0.0058425	0.006636	0.1057725	0.0933805	0.317629	3.033279	2.1501815	11.7993515	65.2809335	2.01829	12.3691705	255.4087585	0.0109515	0.00989225	0.01060625	0.00997075	0.009997	0.01041125	0.0060805	0.005262	0.005164	0.0060505	0.0070015	0.1080765	0.10077125	0.33625325	3.30492925	2.4398925	14.165629	72.470892	2.3048375	15.21504275	273.9820048	0.016109	0.013776	0.016624	0.013866	0.014413	0.014048	0.010136	0.005549	0.009056	0.006742	0.011075	0.11495	0.114122	0.548744	4.517141	3.892338	23.301324	123.052589	4.745824	27.72308	319.189755	0.00993058	0.00906592	0.00970169	0.00915024	0.00924876	0.00887649	0.00581427	0.00513932	0.00503585	0.00583167	0.00656185	0.10611396	0.09519594	0.3257664	3.11057632	2.21997895	12.22955077	65.93765213	2.06331574	13.02489255	255.5366327
100	0.006991	0.006959	0.006978	0.007018	0.007016	0.005512	0.005491	0.005509	0.005272	0.006207	0.00542	0.114951	0.120166	0.350927	2.971401	1.739131	7.109028	35.073901	1.398212	6.272706	185.534965	0.01249775	0.0114205	0.0115745	0.01152	0.0115415	0.009272	0.0065155	0.00573275	0.005683	0.006713	0.0071635	0.120934	0.1346645	0.4160145	3.692804	2.241853	11.34833475	57.1823995	1.76200475	7.82287475	210.59749	0.0129805	0.011743	0.0122695	0.0118775	0.011891	0.011023	0.00677	0.005858	0.005877	0.0069145	0.0073355	0.1232305	0.142079	0.4399	4.010223	2.5258195	13.8100715	71.000812	1.909023	10.2099965	219.7822565	0.013466	0.01220475	0.01328525	0.012301	0.012261	0.0127605	0.00691075	0.00606225	0.006083	0.007189	0.007546	0.1254835	0.148166	0.4704055	4.3151995	2.770289	17.13074725	86.568049	2.097504	12.55603175	231.196512	0.02031	0.017362	0.019361	0.017594	0.017542	0.013838	0.008291	0.006898	0.00662	0.007749	0.010128	0.136869	0.169354	0.940638	6.770203	4.816086	27.613344	152.735702	2.706503	23.087479	293.73743	0.01269883	0.01157359	0.01215265	0.01167447	0.01168451	0.01032205	0.00671248	0.00589849	0.0058822	0.00694262	0.00733592	0.12330627	0.14265397	0.45049017	4.06385154	2.56997268	14.4685461	74.09671465	1.95432333	10.66742369	221.0614806
