Correct	FSMtype	States	Inputs	Outputs	Resets	OQs	EQs	symbols	Exploration	EE	BBresets	BBsymbols	seconds	Algorithm	CEprocessing	AlgId	Teacher	BB	fileName
1	1	600	5	5	68654	68654	1	579698	69305	0.119554	0	0	1.585343	GoodSplit	maxDistLen:2+EQ	11	TeacherDFSM		DFSM_R600_5.fsm
1	1	600	5	5	68584	68584	1	634393	69305	0.109246	0	0	1.708771	GoodSplit	maxDistLen:2+EQ	11	TeacherDFSM		DFSM_R600_5_UOmHE.fsm
1	1	600	5	5	68700	68700	1	577854	69311	0.119946	0	0	1.474592	GoodSplit	maxDistLen:2+EQ	11	TeacherDFSM		DFSM_R600_5_9mBIs.fsm
1	1	600	5	5	68744	68744	1	564721	69305	0.122724	0	0	1.460515	GoodSplit	maxDistLen:2+EQ	11	TeacherDFSM		DFSM_R600_5_6Nl0T.fsm
1	1	600	5	5	68752	68752	1	612834	69305	0.113089	0	0	1.549230	GoodSplit	maxDistLen:2+EQ	11	TeacherDFSM		DFSM_R600_5_sbBrD.fsm
1	1	600	5	5	68636	68636	1	554783	69305	0.124923	0	0	1.514305	GoodSplit	maxDistLen:2+EQ	11	TeacherDFSM		DFSM_R600_5_ua5Qj.fsm
1	1	600	5	5	68588	68588	1	608372	69314	0.113934	0	0	1.664141	GoodSplit	maxDistLen:2+EQ	11	TeacherDFSM		DFSM_R600_5_lE25u.fsm
1	1	600	5	5	68683	68683	1	626486	69305	0.110625	0	0	1.644478	GoodSplit	maxDistLen:2+EQ	11	TeacherDFSM		DFSM_R600_5_brQbl.fsm
1	1	600	5	5	68631	68631	1	578738	69305	0.119752	0	0	1.632252	GoodSplit	maxDistLen:2+EQ	11	TeacherDFSM		DFSM_R600_5_OLEZI.fsm
1	1	600	5	5	68748	68748	1	604180	69305	0.114709	0	0	1.676664	GoodSplit	maxDistLen:2+EQ	11	TeacherDFSM		DFSM_R600_5_P4duh.fsm
1	1	600	5	5	68767	68767	1	569445	69305	0.121706	0	0	1.524346	GoodSplit	maxDistLen:2+EQ	11	TeacherDFSM		DFSM_R600_5_vAu30.fsm
1	1	600	5	5	68775	68775	1	610171	69305	0.113583	0	0	1.545732	GoodSplit	maxDistLen:2+EQ	11	TeacherDFSM		DFSM_R600_5_ul8Km.fsm
1	1	600	5	5	68703	68703	1	541639	69305	0.127954	0	0	1.570631	GoodSplit	maxDistLen:2+EQ	11	TeacherDFSM		DFSM_R600_5_yM8Q4.fsm
1	1	600	5	5	68753	68753	1	612670	69305	0.113120	0	0	1.669045	GoodSplit	maxDistLen:2+EQ	11	TeacherDFSM		DFSM_R600_5_bWcPV.fsm
