Correct	FSMtype	States	Inputs	Outputs	Resets	OQs	EQs	symbols	Exploration	EE	BBresets	BBsymbols	seconds	Algorithm	CEprocessing	AlgId	Teacher	BB	fileName
1	4	664	32	2	71698	103079	463	788471	103078	0.130732	0	0	1314.391929	Hlearner	ExtraStates:0+EQ	12	TeacherDFSM		DFA_R664_pots2.fsm
1	4	664	32	2	718433	1455712	8	8709253	1455711	0.167145	0	0	43936.357402	Hlearner	ExtraStates:1+EQ	13	TeacherDFSM		DFA_R664_pots2.fsm
