1	10	5	0	DFSM_n10_p5_as	100	372	438	86	4
1	10	5	1	DFSM_n10_p5_svs	0	201	582	217
1	10	5	2	DFSM_n10_p5_sepSeq	0	4499	1
1	10	10	0	DFSM_n10_p10_as	100	587	313
1	10	10	1	DFSM_n10_p10_svs	0	198	576	226
1	10	10	2	DFSM_n10_p10_sepSeq	0	4500
1	20	5	0	DFSM_n20_p5_as	100	434	994	435	37
1	20	5	1	DFSM_n20_p5_svs	0	30	1072	898
1	20	5	2	DFSM_n20_p5_sepSeq	0	18999	1
1	20	10	0	DFSM_n20_p10_as	100	765	1113	22
1	20	10	1	DFSM_n20_p10_svs	0	38	1018	944
1	20	10	2	DFSM_n20_p10_sepSeq	0	19000
1	30	5	0	DFSM_n30_p5_as	100	454	1301	1007	128	10
1	30	5	1	DFSM_n30_p5_svs	0	3	1147	1846	3	1
1	30	5	2	DFSM_n30_p5_sepSeq	0	43496	4
1	30	10	0	DFSM_n30_p10_as	100	828	1935	137
1	30	10	1	DFSM_n30_p10_svs	0	8	1144	1848
1	30	10	2	DFSM_n30_p10_sepSeq	0	43500
1	40	5	0	DFSM_n40_p5_as	100	452	1526	1629	280	13
1	40	5	1	DFSM_n40_p5_svs	0	1	1107	2879	10	3
1	40	5	2	DFSM_n40_p5_sepSeq	0	77997	3
1	40	10	0	DFSM_n40_p10_as	100	882	2694	324
1	40	10	1	DFSM_n40_p10_svs	0	0	1068	2932
1	40	10	2	DFSM_n40_p10_sepSeq	0	78000
1	50	5	0	DFSM_n50_p5_as	100	468	1682	2222	505	23
1	50	5	1	DFSM_n50_p5_svs	0	0	960	3989	45	6
1	50	5	2	DFSM_n50_p5_sepSeq	0	122489	11
1	50	10	0	DFSM_n50_p10_as	100	900	3300	700
1	50	10	1	DFSM_n50_p10_svs	0	0	966	4033	1
1	50	10	2	DFSM_n50_p10_sepSeq	0	122500
1	60	5	0	DFSM_n60_p5_as	100	473	1769	2809	785	58	6
1	60	5	1	DFSM_n60_p5_svs	0	0	864	5049	75	12
1	60	5	2	DFSM_n60_p5_sepSeq	0	176984	16
1	60	10	0	DFSM_n60_p10_as	100	907	3892	1099	2
1	60	10	1	DFSM_n60_p10_svs	0	0	831	5169
1	60	10	2	DFSM_n60_p10_sepSeq	0	177000
1	70	5	0	DFSM_n70_p5_as	100	483	1905	3340	1106	64	2
1	70	5	1	DFSM_n70_p5_svs	0	0	678	6200	96	26
1	70	5	2	DFSM_n70_p5_sepSeq	0	241489	11
1	70	10	0	DFSM_n70_p10_as	100	916	4356	1622	5	1
1	70	10	1	DFSM_n70_p10_svs	0	0	718	6275	7
1	70	10	2	DFSM_n70_p10_sepSeq	0	241500
1	80	5	0	DFSM_n80_p5_as	100	480	1919	3903	1507	86	5
1	80	5	1	DFSM_n80_p5_svs	0	0	540	7209	199	52
1	80	5	2	DFSM_n80_p5_sepSeq	0	315986	14
1	80	10	0	DFSM_n80_p10_as	100	952	4798	2142	8
1	80	10	1	DFSM_n80_p10_svs	0	0	556	7431	11	2
1	80	10	2	DFSM_n80_p10_sepSeq	0	316000
1	90	5	0	DFSM_n90_p5_as	100	477	1971	4261	2036	148	7
1	90	5	1	DFSM_n90_p5_svs	0	0	400	8203	291	106
1	90	5	2	DFSM_n90_p5_sepSeq	0	400477	23
1	90	10	0	DFSM_n90_p10_as	100	946	5252	2695	7
1	90	10	1	DFSM_n90_p10_svs	0	0	457	8519	19	5
1	90	10	2	DFSM_n90_p10_sepSeq	0	400500
1	100	5	0	DFSM_n100_p5_as	100	489	2051	4754	2432	172	2
1	100	5	1	DFSM_n100_p5_svs	0	0	320	9051	510	119
1	100	5	2	DFSM_n100_p5_sepSeq	0	494969	31
1	100	10	0	DFSM_n100_p10_as	100	942	5431	3503	24
1	100	10	1	DFSM_n100_p10_svs	0	0	328	9609	50	13
1	100	10	2	DFSM_n100_p10_sepSeq	0	495000
1	150	5	0	DFSM_n150_p5_as	100	494	2197	6383	5155	634	36	1
1	150	5	1	DFSM_n150_p5_svs	0	0	103	12198	2034	665
1	150	5	2	DFSM_n150_p5_sepSeq	0	1117421	79
1	150	10	0	DFSM_n150_p10_as	100	967	6583	7256	94
1	150	10	1	DFSM_n150_p10_svs	0	0	95	14379	374	152
1	150	10	2	DFSM_n150_p10_sepSeq	0	1117500
1	200	5	0	DFSM_n200_p5_as	100	489	2245	7349	8255	1499	63
1	200	5	1	DFSM_n200_p5_svs	0	0	14	13353	4643	1990
1	200	5	2	DFSM_n200_p5_sepSeq	0	1989887	113
1	200	10	0	DFSM_n200_p10_as	100	972	7295	11311	322
1	200	10	1	DFSM_n200_p10_svs	0	0	25	17572	1692	711
1	200	10	2	DFSM_n200_p10_sepSeq	0	1990000
1	300	5	0	DFSM_n300_p5_as	100	496	2335	8725	14187	3950	206	1
1	300	5	1	DFSM_n300_p5_svs	0	0	1	11390	11875	6734
1	300	5	2	DFSM_n300_p5_sepSeq	0	4484713	287
1	300	10	0	DFSM_n300_p10_as	100	980	8065	19471	1384
1	300	10	1	DFSM_n300_p10_svs	0	0	0	18126	7594	4280
1	300	10	2	DFSM_n300_p10_sepSeq	0	4485000
1	400	5	0	DFSM_n400_p5_as	100	493	2355	9471	19217	7848	502	14
